Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Leonidas Stergiou,ch SUI,DF,Stuttgart,21,2002,15,6,594,6.6,1,0,1,1,0,0,0,0,0.4,0.4,0.4,0.8,6,17,22,Bundesliga,2023-2024
Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,27,1995,30,25,2295,25.5,1,6,7,1,0,0,8,0,1.2,1.2,1.7,2.9,32,152,22,Bundesliga,2023-2024
Maximilian Bauer,de GER,DF,Augsburg,23,2000,14,9,810,9.0,1,0,1,1,0,0,3,0,1.4,1.4,0.0,1.4,2,25,1,Bundesliga,2023-2024
Benedikt Gimber,de GER,DF,Heidenheim,26,1997,24,24,2021,22.5,1,1,2,1,0,0,9,0,1.4,1.4,1.1,2.5,3,25,6,Bundesliga,2023-2024
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,32,1991,30,29,2593,28.8,1,0,1,1,0,0,7,0,1.3,1.3,1.8,3.2,33,143,17,Bundesliga,2023-2024
Jamie Gittens,eng ENG,"FW,MF",Dortmund,18,2004,25,14,1058,11.8,1,4,5,1,0,0,1,0,2.2,2.2,2.8,5.0,64,26,105,Bundesliga,2023-2024
Fabian Nürnberger,bg BUL,"DF,MF",Darmstadt 98,24,1999,21,17,1513,16.8,1,1,2,1,0,0,2,0,0.9,0.9,2.0,3.0,35,70,91,Bundesliga,2023-2024
Jan Thielmann,de GER,"FW,DF",Köln,21,2002,22,20,1579,17.5,1,0,1,1,0,0,4,1,2.3,2.3,1.1,3.3,46,51,69,Bundesliga,2023-2024
Lukas Nmecha,de GER,FW,Wolfsburg,24,1998,3,0,42,0.5,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.2,0,1,5,Bundesliga,2023-2024
Nadiem Amiri,de GER,MF,Mainz 05,26,1996,15,15,1315,14.6,1,4,5,1,0,1,5,0,2.2,1.4,4.3,5.7,16,88,22,Bundesliga,2023-2024
Kevin Behrens,de GER,FW,Wolfsburg,32,1991,13,7,616,6.8,1,1,2,1,0,0,1,0,1.6,1.6,0.9,2.5,7,17,41,Bundesliga,2023-2024
Phillipp Mwene,at AUT,DF,Mainz 05,29,1994,23,23,1996,22.2,1,2,3,1,0,0,4,1,1.4,1.4,2.0,3.4,50,73,93,Bundesliga,2023-2024
Iago,br BRA,DF,Augsburg,26,1997,23,18,1622,18.0,1,1,2,1,0,0,4,0,1.4,1.4,1.6,3.0,24,54,51,Bundesliga,2023-2024
Anthony Jung,de GER,DF,Werder Bremen,31,1991,31,30,2579,28.7,1,0,1,1,0,0,4,1,0.6,0.6,0.3,1.0,24,107,21,Bundesliga,2023-2024
Miloš Pantović,rs SRB,MF,Union Berlin,27,1996,1,0,15,0.2,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,1,0,1,Bundesliga,2023-2024
Maximilian Eggestein,de GER,MF,Freiburg,26,1996,33,33,2914,32.4,1,2,3,1,0,0,6,0,2.4,2.4,2.8,5.2,42,162,72,Bundesliga,2023-2024
Chris Bedia,ci CIV,"FW,MF",Union Berlin,27,1996,7,0,145,1.6,1,0,1,1,0,0,0,0,0.2,0.2,0.2,0.4,1,1,6,Bundesliga,2023-2024
András Schäfer,hu HUN,MF,Union Berlin,24,1999,20,14,1214,13.5,1,2,3,1,0,0,1,1,1.8,1.8,1.5,3.2,37,59,71,Bundesliga,2023-2024
Mathias Honsak,at AUT,"FW,MF",Darmstadt 98,26,1996,23,10,1021,11.3,1,1,2,1,0,0,1,0,1.8,1.8,0.7,2.5,22,19,62,Bundesliga,2023-2024
David Datro Fofana,ci CIV,"FW,MF",Union Berlin,20,2002,12,8,682,7.6,1,0,1,1,0,0,0,0,2.8,2.8,0.3,3.1,20,14,66,Bundesliga,2023-2024
Lukas Daschner,de GER,"MF,FW",Bochum,24,1998,20,3,536,6.0,1,1,2,1,0,0,2,0,2.3,2.3,1.0,3.3,11,17,37,Bundesliga,2023-2024
Nacho Ferri,es ESP,"FW,MF",Eint Frankfurt,18,2004,8,0,74,0.8,1,0,1,1,0,0,0,0,1.2,1.2,0.0,1.2,0,2,8,Bundesliga,2023-2024
Joe Scally,us USA,DF,Gladbach,20,2002,31,25,2236,24.8,1,4,5,1,0,0,4,0,0.6,0.6,1.4,1.9,39,75,75,Bundesliga,2023-2024
Christoph Zimmermann,de GER,DF,Darmstadt 98,30,1993,19,12,1220,13.6,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,7,34,1,Bundesliga,2023-2024
Leon Opitz,de GER,"FW,DF",Werder Bremen,18,2005,3,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,Bundesliga,2023-2024
Willi Orban,hu HUN,DF,RB Leipzig,30,1992,19,18,1582,17.6,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,7,97,10,Bundesliga,2023-2024
Waldemar Anton,de GER,DF,Stuttgart,27,1996,33,32,2886,32.1,0,3,3,0,0,0,7,0,1.7,1.7,1.0,2.7,38,172,15,Bundesliga,2023-2024
Jiří Pavlenka,cz CZE,GK,Werder Bremen,31,1992,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Bundesliga,2023-2024
Simon Zoller,de GER,"FW,MF",Bochum,32,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Bundesliga,2023-2024
Jordan Pefok,us USA,FW,Union Berlin,27,1996,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,Bundesliga,2023-2024
Michael Zetterer,de GER,GK,Werder Bremen,28,1995,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,0,3,0,Bundesliga,2023-2024
Amos Pieper,de GER,DF,Werder Bremen,25,1998,7,7,590,6.6,0,0,0,0,0,0,0,0,0.5,0.5,0.8,1.2,3,24,3,Bundesliga,2023-2024
Matteo Perez Vinlöf,se SWE,FW,Bayern Munich,17,2005,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,Bundesliga,2023-2024
Robin Zentner,de GER,GK,Mainz 05,28,1994,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,Bundesliga,2023-2024
Pavao Pervan,at AUT,GK,Wolfsburg,35,1987,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,Bundesliga,2023-2024
Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,23,1999,10,0,147,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,7,6,15,Bundesliga,2023-2024
Kofi Amoako,de GER,MF,Wolfsburg,18,2005,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Bundesliga,2023-2024
Bryan Zaragoza,es ESP,"FW,MF",Bayern Munich,22,2001,7,1,183,2.0,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,14,9,28,Bundesliga,2023-2024
Nadiem Amiri,de GER,MF,Leverkusen,26,1996,8,1,86,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,5,6,6,Bundesliga,2023-2024
Daniel Peretz,il ISR,GK,Bayern Munich,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Bundesliga,2023-2024
Cedric Zesiger,ch SUI,DF,Wolfsburg,25,1998,23,18,1634,18.2,0,0,0,0,0,0,5,0,1.3,1.3,0.0,1.4,14,81,3,Bundesliga,2023-2024
Florian Pick,de GER,"MF,FW",Heidenheim,27,1995,22,1,327,3.6,0,1,1,0,0,0,2,0,0.3,0.3,0.8,1.1,12,12,34,Bundesliga,2023-2024
Willian Pacho,ec ECU,DF,Eint Frankfurt,21,2001,33,33,2970,33.0,0,3,3,0,0,0,7,0,1.2,1.2,1.1,2.3,22,148,4,Bundesliga,2023-2024
Antonios Papadopoulos,de GER,DF,Dortmund,23,1999,2,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,Bundesliga,2023-2024
Merveille Papela,de GER,"MF,DF",Mainz 05,22,2001,11,3,257,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,6,12,10,Bundesliga,2023-2024
Leart Paqarada,xk KVX,DF,Köln,28,1994,17,11,1075,11.9,0,0,0,0,0,0,0,0,0.4,0.4,1.7,2.1,26,45,29,Bundesliga,2023-2024
Salih Özcan,tr TUR,MF,Dortmund,25,1998,23,13,1184,13.2,0,0,0,0,0,0,3,0,0.2,0.2,1.0,1.2,16,57,24,Bundesliga,2023-2024
Dženan Pejčinović,de GER,FW,Wolfsburg,18,2005,4,0,37,0.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,1,0,2,Bundesliga,2023-2024
Patric Pfeiffer,de GER,DF,Augsburg,23,1999,11,4,511,5.7,0,1,1,0,0,0,0,0,0.5,0.5,0.8,1.3,1,19,4,Bundesliga,2023-2024
Bouna Sarr,sn SEN,DF,Bayern Munich,31,1992,2,1,106,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,2,4,Bundesliga,2023-2024
Stefan Schimmer,de GER,"MF,FW",Heidenheim,29,1994,16,0,153,1.7,0,1,1,0,0,0,0,0,0.6,0.6,0.9,1.5,1,2,12,Bundesliga,2023-2024
Xaver Schlager,at AUT,MF,RB Leipzig,25,1997,29,29,2477,27.5,0,5,5,0,0,0,7,0,1.1,1.1,2.6,3.6,73,230,45,Bundesliga,2023-2024
Umut Tohumcu,de GER,MF,Hoffenheim,18,2004,20,12,1011,11.2,0,2,2,0,0,0,5,0,0.5,0.5,1.1,1.6,18,46,27,Bundesliga,2023-2024
Denis Thomalla,de GER,"MF,FW",Heidenheim,30,1992,21,3,446,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,3,22,19,Bundesliga,2023-2024
Kenneth Schmidt,de GER,DF,Freiburg,21,2002,5,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,3,Bundesliga,2023-2024
Benno Schmitz,de GER,DF,Köln,28,1994,22,13,1155,12.8,0,1,1,0,0,0,5,0,0.2,0.2,0.3,0.5,27,70,47,Bundesliga,2023-2024
Fabian Schnellhardt,de GER,MF,Darmstadt 98,29,1994,10,2,235,2.6,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,6,15,9,Bundesliga,2023-2024
Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36,1987,25,14,1259,14.0,0,1,1,0,0,0,3,0,0.4,0.4,0.8,1.2,15,46,17,Bundesliga,2023-2024
Marcel Schuhen,de GER,GK,Darmstadt 98,30,1993,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,5,0,Bundesliga,2023-2024
Marvin Schwäbe,de GER,GK,Köln,28,1995,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,0,Bundesliga,2023-2024
Alexander Schwolow,de GER,GK,Union Berlin,31,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Bundesliga,2023-2024
Samuel Bamba,de GER,FW,Dortmund,19,2004,2,0,47,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,5,2,7,Bundesliga,2023-2024
Edmond Tapsoba,bf BFA,DF,Leverkusen,24,1999,28,23,2087,23.2,0,1,1,0,0,0,4,0,1.0,1.0,1.0,2.0,49,164,12,Bundesliga,2023-2024
Attila Szalai,hu HUN,DF,Freiburg,25,1998,3,0,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,0,Bundesliga,2023-2024
Attila Szalai,hu HUN,DF,Hoffenheim,25,1998,4,4,288,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,2,13,3,Bundesliga,2023-2024
Tim Siersleben,de GER,DF,Heidenheim,23,2000,14,10,910,10.1,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,12,48,1,Bundesliga,2023-2024
Kiliann Sildillia,fr FRA,DF,Freiburg,21,2002,27,20,1806,20.1,0,1,1,0,0,0,2,1,0.6,0.6,0.8,1.4,22,70,58,Bundesliga,2023-2024
Filip Stojilković,ch SUI,"FW,MF",Darmstadt 98,23,2000,6,0,154,1.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,4,3,10,Bundesliga,2023-2024
Arthur,br BRA,DF,Leverkusen,20,2003,4,2,184,2.0,0,2,2,0,0,0,0,0,0.1,0.1,0.3,0.4,8,7,28,Bundesliga,2023-2024
Danilo Soares,br BRA,DF,Bochum,31,1991,5,3,351,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,15,8,Bundesliga,2023-2024
Angelo Stiller,de GER,MF,Hoffenheim,22,2001,1,1,84,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,3,Bundesliga,2023-2024
Borna Sosa,hr CRO,"FW,DF",Stuttgart,25,1998,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,2,10,Bundesliga,2023-2024
Pascal Stenzel,de GER,DF,Stuttgart,27,1996,23,14,1064,11.8,0,5,5,0,0,0,3,1,0.3,0.3,3.2,3.5,34,85,46,Bundesliga,2023-2024
Jonathan Asp Jensen,dk DEN,FW,Bayern Munich,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Bundesliga,2023-2024
Anton Stach,de GER,MF,Mainz 05,24,1998,2,2,170,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,8,10,Bundesliga,2023-2024
Nicolas Seiwald,at AUT,MF,RB Leipzig,22,2001,21,6,718,8.0,0,2,2,0,0,0,1,0,0.0,0.0,0.3,0.3,3,33,4,Bundesliga,2023-2024
Ole Pohlmann,de GER,MF,Dortmund,22,2001,2,0,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,4,Bundesliga,2023-2024
Sebastian Polter,de GER,FW,Darmstadt 98,32,1991,9,4,446,5.0,0,1,1,0,0,0,0,0,1.0,1.0,0.6,1.5,5,13,26,Bundesliga,2023-2024
Marius Wolf,de GER,DF,Dortmund,28,1995,22,12,1166,13.0,0,1,1,0,0,0,2,0,0.6,0.6,1.6,2.2,36,59,79,Bundesliga,2023-2024
Gustavo Puerta,co COL,"DF,MF",Leverkusen,20,2003,7,0,46,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,8,1,Bundesliga,2023-2024
Luca Raimund,de GER,"FW,MF",Stuttgart,18,2005,3,0,30,0.3,0,0,0,0,0,0,1,0,0.9,0.9,0.0,0.9,0,1,2,Bundesliga,2023-2024
Grant Ranos,am ARM,"MF,FW",Gladbach,20,2003,9,0,49,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,3,4,Bundesliga,2023-2024
Nicolai Rapp,de GER,DF,Werder Bremen,26,1996,2,1,76,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,Bundesliga,2023-2024
Gio Reyna,us USA,"MF,FW",Dortmund,20,2002,11,1,280,3.1,0,0,0,0,0,0,1,0,0.8,0.8,0.8,1.6,8,20,19,Bundesliga,2023-2024
Clemens Riedel,de GER,DF,Darmstadt 98,20,2003,14,9,755,8.4,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,4,47,27,Bundesliga,2023-2024
Mark Uth,de GER,"MF,FW",Köln,31,1991,11,3,373,4.1,0,1,1,0,0,0,2,0,2.0,2.0,1.4,3.4,12,13,29,Bundesliga,2023-2024
Manuel Riemann,de GER,GK,Bochum,34,1988,33,33,2970,33.0,0,0,0,0,0,0,5,0,0.0,0.0,0.2,0.2,0,19,0,Bundesliga,2023-2024
Sebastian Rode,de GER,MF,Eint Frankfurt,32,1990,8,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,11,4,Bundesliga,2023-2024
Asaf Arania,il ISR,MF,Darmstadt 98,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,Bundesliga,2023-2024
Noah Atubolu,de GER,GK,Freiburg,21,2002,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,Bundesliga,2023-2024
Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,26,1997,4,0,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,4,Bundesliga,2023-2024
Anthony Rouault,fr FRA,DF,Stuttgart,22,2001,22,11,1010,11.2,0,2,2,0,0,0,3,0,0.1,0.1,0.8,0.9,8,68,10,Bundesliga,2023-2024
Jérôme Roussillon,fr FRA,DF,Union Berlin,30,1993,23,8,752,8.4,0,1,1,0,0,0,2,0,0.3,0.3,0.6,0.9,10,38,29,Bundesliga,2023-2024
Fabian Rüdlin,de GER,MF,Freiburg,26,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,Bundesliga,2023-2024
Lukas Ullrich,de GER,"DF,FW",Gladbach,19,2004,4,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,6,Bundesliga,2023-2024
Christopher Trimmel,at AUT,DF,Union Berlin,36,1987,26,19,1646,18.3,0,2,2,0,0,0,2,1,0.6,0.5,2.1,2.6,23,86,65,Bundesliga,2023-2024
Frederik Rønnow,dk DEN,GK,Union Berlin,30,1992,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,0,1,0,Bundesliga,2023-2024
Kevin Trapp,de GER,GK,Eint Frankfurt,33,1990,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,Bundesliga,2023-2024
Omar Traoré,de GER,DF,Heidenheim,25,1998,31,29,2472,27.5,0,2,2,0,0,0,5,0,0.3,0.3,1.3,1.6,61,78,91,Bundesliga,2023-2024
Lucas Tousart,fr FRA,MF,Union Berlin,26,1997,23,18,1572,17.5,0,0,0,0,0,0,5,0,1.5,1.5,0.9,2.4,15,51,33,Bundesliga,2023-2024
Diadie Samassékou,ml MLI,MF,Hoffenheim,27,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Bundesliga,2023-2024
Fabio Torsiello,it ITA,"FW,DF",Darmstadt 98,18,2005,10,1,156,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,4,8,Bundesliga,2023-2024
Amin Sarr,se SWE,"FW,MF",Wolfsburg,22,2001,14,2,386,4.3,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.7,3,12,26,Bundesliga,2023-2024
Sven Ulreich,de GER,GK,Bayern Munich,34,1988,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,Bundesliga,2023-2024
Marvin Friedrich,de GER,DF,Gladbach,27,1995,24,17,1566,17.4,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.7,2,34,4,Bundesliga,2023-2024
Bartol Franjić,hr CRO,MF,Darmstadt 98,23,2000,20,14,1229,13.7,0,1,1,0,0,0,5,0,0.3,0.3,0.2,0.5,13,50,14,Bundesliga,2023-2024
Philipp Förster,de GER,"MF,FW",Bochum,28,1995,13,3,385,4.3,0,0,0,0,0,0,1,0,0.5,0.5,0.5,0.9,7,21,19,Bundesliga,2023-2024
Jonas Föhrenbach,de GER,DF,Heidenheim,27,1996,33,32,2788,31.0,0,0,0,0,0,0,2,0,0.5,0.5,0.8,1.3,44,96,69,Bundesliga,2023-2024
Kilian Fischer,de GER,"DF,MF",Wolfsburg,22,2000,6,4,291,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,6,9,Bundesliga,2023-2024
Edimilson Fernandes,ch SUI,DF,Mainz 05,27,1996,21,13,1290,14.3,0,2,2,0,0,0,4,0,0.5,0.5,0.7,1.3,9,53,9,Bundesliga,2023-2024
Elif Elmas,mk MKD,"MF,FW",RB Leipzig,23,1999,14,2,266,3.0,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,9,9,18,Bundesliga,2023-2024
Lilian Egloff,de GER,"MF,DF",Stuttgart,20,2002,5,1,106,1.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,2,2,Bundesliga,2023-2024
Julien Duranville,be BEL,"FW,MF",Dortmund,17,2006,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,Bundesliga,2023-2024
Christian Kühlwetter,de GER,MF,Heidenheim,27,1996,1,0,8,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,1,0,0,Bundesliga,2023-2024
Niklas Dorsch,de GER,MF,Augsburg,25,1998,21,16,1386,15.4,0,0,0,0,0,0,5,0,0.7,0.7,0.1,0.8,12,47,12,Bundesliga,2023-2024
Florian Dietz,de GER,"FW,MF",Köln,24,1998,5,0,70,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0,0,8,Bundesliga,2023-2024
Eric Dier,eng ENG,DF,Bayern Munich,29,1994,15,13,1166,13.0,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.7,8,53,1,Bundesliga,2023-2024
Justin Diehl,de GER,"FW,MF",Köln,18,2004,7,1,168,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,2,17,Bundesliga,2023-2024
Samuele Di Benedetto,de GER,MF,Stuttgart,18,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,Bundesliga,2023-2024
Finn Dahmen,de GER,GK,Augsburg,25,1998,31,31,2790,31.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,3,0,Bundesliga,2023-2024
Nicolas Cozza,fr FRA,DF,Wolfsburg,24,1999,6,3,276,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,16,8,Bundesliga,2023-2024
Danny da Costa,de GER,DF,Mainz 05,30,1993,19,9,830,9.2,0,1,1,0,0,0,1,0,0.3,0.3,1.2,1.5,22,40,53,Bundesliga,2023-2024
Bambasé Conté,de GER,"MF,FW",Hoffenheim,20,2003,7,0,48,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,2,8,Bundesliga,2023-2024
Tim Drexler,de GER,DF,Hoffenheim,18,2005,8,6,573,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,12,0,Bundesliga,2023-2024
Patrick Herrmann,de GER,"FW,DF",Gladbach,32,1991,8,0,86,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,6,8,Bundesliga,2023-2024
Dominique Heintz,de GER,DF,Köln,29,1993,12,6,568,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,10,30,16,Bundesliga,2023-2024
Thorgan Hazard,be BEL,DF,Dortmund,30,1993,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,Bundesliga,2023-2024
Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,39,1984,8,2,218,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,10,3,Bundesliga,2023-2024
Genki Haraguchi,jp JPN,MF,Stuttgart,32,1991,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,Bundesliga,2023-2024
Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,18,2004,3,0,27,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,2,3,Bundesliga,2023-2024
Sébastien Haller,ci CIV,FW,Dortmund,29,1994,14,5,396,4.4,0,1,1,0,0,0,2,0,0.9,0.9,0.7,1.7,11,11,34,Bundesliga,2023-2024
Robert Gumny,pl POL,DF,Augsburg,25,1998,13,6,481,5.3,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,9,18,17,Bundesliga,2023-2024
Péter Gulácsi,hu HUN,GK,RB Leipzig,33,1990,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,Bundesliga,2023-2024
Shiō Fukuda,jp JPN,"FW,MF",Gladbach,19,2004,5,0,36,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,2,Bundesliga,2023-2024
Ilia Gruev,bg BUL,MF,Werder Bremen,23,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Bundesliga,2023-2024
Christian Groß,de GER,"DF,MF",Werder Bremen,34,1989,20,8,797,8.9,0,1,1,0,0,0,1,0,0.3,0.3,0.4,0.7,17,46,5,Bundesliga,2023-2024
Ryan Gravenberch,nl NED,FW,Bayern Munich,21,2002,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,1,3,Bundesliga,2023-2024
Jens Grahl,de GER,GK,Eint Frankfurt,34,1988,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,Bundesliga,2023-2024
Klaus Gjasula,al ALB,"DF,MF",Darmstadt 98,33,1989,22,17,1363,15.1,0,0,0,0,0,0,7,1,0.5,0.5,0.2,0.6,8,70,7,Bundesliga,2023-2024
Matthias Ginter,de GER,DF,Freiburg,29,1994,23,22,1913,21.3,0,2,2,0,0,0,3,0,1.4,1.4,1.4,2.8,23,136,20,Bundesliga,2023-2024
Anwar El Ghazi,nl NED,"MF,DF",Mainz 05,28,1995,3,0,54,0.6,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.4,2,4,5,Bundesliga,2023-2024
Dennis Geiger,de GER,MF,Hoffenheim,25,1998,3,0,64,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,1,3,2,Bundesliga,2023-2024
Cristian Gamboa,cr CRC,DF,Bochum,33,1989,22,12,1187,13.2,0,1,1,0,0,0,6,0,0.1,0.1,0.5,0.6,12,33,16,Bundesliga,2023-2024
Niclas Füllkrug,de GER,FW,Werder Bremen,30,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.7,2,9,12,Bundesliga,2023-2024
Josuha Guilavogui,fr FRA,DF,Mainz 05,32,1990,11,5,409,4.5,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,1,9,1,Bundesliga,2023-2024
Tom Bischof,de GER,"MF,FW",Hoffenheim,18,2005,13,1,178,2.0,0,2,2,0,0,0,0,0,0.4,0.4,0.8,1.2,2,18,18,Bundesliga,2023-2024
Pep Biel,es ESP,"MF,FW",Augsburg,26,1996,11,0,285,3.2,0,0,0,0,0,0,1,0,1.0,1.0,0.2,1.2,2,16,16,Bundesliga,2023-2024
Mergim Berisha,de GER,FW,Augsburg,25,1998,2,2,122,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,1,5,Bundesliga,2023-2024
Mergim Berisha,de GER,FW,Hoffenheim,25,1998,6,0,144,1.6,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,2,3,13,Bundesliga,2023-2024
Ramy Bensebaini,dz ALG,DF,Dortmund,28,1995,17,11,1033,11.5,0,0,0,0,0,0,4,1,1.7,1.7,0.4,2.1,17,75,63,Bundesliga,2023-2024
Stefan Bell,de GER,DF,Mainz 05,31,1991,10,8,666,7.4,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,0,23,2,Bundesliga,2023-2024
