Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Serhou Guirassy,gn GUI,FW,Stuttgart,26,1996,22,20,1646,18.3,11,0,11,9,2,2,4,1,10.8,9.2,1.4,10.6,20,30,97,Bundesliga,2022-2023
Sheraldo Becker,sr SUR,FW,Union Berlin,27,1995,34,33,2554,28.4,11,7,18,11,0,0,4,0,6.5,6.5,5.6,12.1,105,44,240,Bundesliga,2022-2023
Marius Bülter,de GER,"FW,MF",Schalke 04,29,1993,33,30,2598,28.9,11,1,12,7,4,4,5,0,9.0,6.1,4.6,10.7,78,86,199,Bundesliga,2022-2023
Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,24,1997,32,27,2397,26.6,11,3,14,6,5,5,8,0,8.6,4.7,4.4,9.1,96,42,178,Bundesliga,2022-2023
Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,19,14,1112,12.4,10,2,12,10,0,1,0,0,6.1,5.3,1.9,7.3,11,43,77,Bundesliga,2022-2023
Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,26,1996,28,16,1314,14.6,10,0,10,6,4,4,2,0,8.4,5.2,0.7,5.9,16,30,81,Bundesliga,2022-2023
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,30,1992,31,28,2539,28.2,10,2,12,10,0,0,4,0,8.2,8.2,3.4,11.6,72,48,220,Bundesliga,2022-2023
Michael Gregoritsch,at AUT,FW,Freiburg,28,1994,30,27,2150,23.9,10,4,14,10,0,0,6,0,10.0,10.0,3.0,13.0,22,57,124,Bundesliga,2022-2023
Donyell Malen,nl NED,FW,Dortmund,23,1999,26,22,1706,19.0,9,6,15,9,0,0,0,0,9.1,9.1,4.4,13.5,87,60,182,Bundesliga,2022-2023
Julian Brandt,de GER,"MF,FW",Dortmund,26,1996,32,29,2397,26.6,9,8,17,9,0,0,2,0,5.2,5.2,9.2,14.3,67,119,218,Bundesliga,2022-2023
Moussa Diaby,fr FRA,"FW,MF",Leverkusen,23,1999,33,33,2699,30.0,9,8,17,9,0,1,4,0,11.0,10.3,8.2,18.5,125,104,258,Bundesliga,2022-2023
Timo Werner,de GER,"FW,MF",RB Leipzig,26,1996,27,23,1937,21.5,9,3,12,9,0,0,2,0,9.1,9.1,3.1,12.2,65,51,209,Bundesliga,2022-2023
Mergim Berisha,de GER,FW,Augsburg,24,1998,23,20,1679,18.7,9,4,13,6,3,4,9,1,8.1,5.0,2.7,7.6,20,28,99,Bundesliga,2022-2023
Sébastien Haller,ci CIV,FW,Dortmund,28,1994,19,15,1225,13.6,9,3,12,9,0,1,1,0,8.4,7.7,2.3,10.0,11,22,65,Bundesliga,2022-2023
Daichi Kamada,jp JPN,MF,Eint Frankfurt,25,1996,32,25,2265,25.2,9,6,15,6,3,3,3,0,9.9,7.5,3.4,10.9,47,160,105,Bundesliga,2022-2023
Ermedin Demirović,ba BIH,"FW,MF",Augsburg,24,1998,30,30,2366,26.3,8,4,12,7,1,1,7,1,7.5,6.8,3.5,10.3,26,48,120,Bundesliga,2022-2023
Jeremie Frimpong,nl NED,"DF,MF",Leverkusen,21,2000,34,32,2708,30.1,8,7,15,8,0,0,4,0,7.6,7.6,6.2,13.8,155,62,250,Bundesliga,2022-2023
Leroy Sané,de GER,"MF,FW",Bayern Munich,26,1996,32,20,2010,22.3,8,7,15,8,0,0,4,0,8.5,8.5,4.3,12.8,77,134,198,Bundesliga,2022-2023
Jude Bellingham,eng ENG,MF,Dortmund,19,2003,31,30,2691,29.9,8,4,12,7,1,1,8,0,8.2,7.4,4.0,11.4,97,252,139,Bundesliga,2022-2023
Kevin Behrens,de GER,FW,Union Berlin,31,1991,33,17,1535,17.1,8,1,9,8,0,0,6,0,4.8,4.8,1.3,6.1,11,71,92,Bundesliga,2022-2023
Lars Stindl,de GER,"FW,MF",Gladbach,33,1988,29,20,1734,19.3,8,7,15,8,0,0,9,0,5.0,5.0,6.2,11.2,22,77,89,Bundesliga,2022-2023
Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,26,1996,24,16,1409,15.7,8,5,13,8,0,0,2,1,4.6,4.6,5.5,10.1,98,70,296,Bundesliga,2022-2023
Philipp Hofmann,de GER,FW,Bochum,29,1993,34,31,2631,29.2,8,2,10,8,0,0,5,0,8.8,8.8,2.7,11.5,7,71,117,Bundesliga,2022-2023
Sadio Mané,sn SEN,"FW,MF",Bayern Munich,30,1992,25,18,1425,15.8,7,5,12,6,1,2,2,0,8.9,7.2,3.9,11.1,59,43,164,Bundesliga,2022-2023
Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,22,2000,27,22,1679,18.7,7,2,9,7,0,0,2,0,5.9,5.9,2.8,8.8,65,33,136,Bundesliga,2022-2023
Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,28,1994,19,17,1416,15.7,7,0,7,6,1,1,2,0,4.6,3.8,1.0,4.8,27,23,116,Bundesliga,2022-2023
Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,22,1999,33,33,2567,28.5,7,3,10,7,0,0,7,0,7.1,7.1,4.3,11.4,76,100,145,Bundesliga,2022-2023
Ellyes Skhiri,tn TUN,MF,Köln,27,1995,32,32,2856,31.7,7,1,8,7,0,0,5,0,5.3,5.3,1.8,7.1,50,155,61,Bundesliga,2022-2023
Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,34,24,1894,21.0,7,5,12,7,0,0,2,0,4.3,4.3,2.8,7.1,29,69,103,Bundesliga,2022-2023
Thomas Müller,de GER,"FW,MF",Bayern Munich,32,1989,27,21,1665,18.5,7,8,15,7,0,0,0,0,8.9,8.9,6.6,15.5,33,88,182,Bundesliga,2022-2023
Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,26,11,1141,12.7,7,3,10,7,0,0,0,0,6.4,6.4,1.8,8.2,9,11,61,Bundesliga,2022-2023
Gio Reyna,us USA,"FW,MF",Dortmund,19,2002,22,4,625,6.9,7,2,9,6,1,1,2,0,4.3,3.5,1.3,4.8,23,25,57,Bundesliga,2022-2023
Ludovic Ajorque,fr FRA,"FW,MF",Mainz 05,28,1994,17,15,1211,13.5,6,1,7,6,0,0,5,0,4.6,4.6,1.7,6.4,5,31,85,Bundesliga,2022-2023
Marco Reus,de GER,"MF,FW",Dortmund,33,1989,25,14,1353,15.0,6,4,10,5,1,1,4,0,5.1,4.3,2.6,6.9,33,45,78,Bundesliga,2022-2023
Yannick Gerhardt,de GER,MF,Wolfsburg,28,1994,29,22,1866,20.7,6,4,10,6,0,0,3,0,5.7,5.7,2.2,7.9,12,82,88,Bundesliga,2022-2023
Jonas Wind,dk DEN,FW,Wolfsburg,23,1999,24,15,1291,14.3,6,0,6,6,0,1,1,0,5.2,4.4,1.3,5.8,7,41,89,Bundesliga,2022-2023
Marco Richter,de GER,"MF,FW",Hertha BSC,24,1997,29,21,1836,20.4,6,5,11,6,0,0,8,0,3.7,3.7,2.9,6.6,38,68,102,Bundesliga,2022-2023
Emil Forsberg,se SWE,"MF,FW",RB Leipzig,30,1991,30,16,1482,16.5,6,4,10,4,2,2,2,0,4.9,3.3,2.3,5.6,20,67,77,Bundesliga,2022-2023
Florian Kainz,at AUT,"MF,FW",Köln,29,1992,32,31,2344,26.0,6,10,16,3,3,3,6,1,6.0,3.6,8.7,12.3,64,159,147,Bundesliga,2022-2023
Steffen Tigges,de GER,FW,Köln,24,1998,30,17,1596,17.7,6,1,7,6,0,0,1,0,5.0,5.0,1.9,6.9,20,31,81,Bundesliga,2022-2023
Ramy Bensebaini,dz ALG,DF,Gladbach,27,1995,28,28,2481,27.6,6,1,7,4,2,2,7,1,5.3,3.7,2.3,6.0,40,101,98,Bundesliga,2022-2023
Karim Adeyemi,de GER,"FW,MF",Dortmund,20,2002,24,20,1386,15.4,6,5,11,6,0,1,9,0,5.0,4.3,3.7,8.0,49,47,131,Bundesliga,2022-2023
Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,21,2000,31,28,2444,27.2,6,8,14,5,1,1,5,2,5.5,4.7,8.1,12.9,75,151,157,Bundesliga,2022-2023
Moanes Dabbur,il ISR,FW,Hoffenheim,30,1992,21,8,933,10.4,6,2,8,6,0,0,3,1,3.5,3.5,2.2,5.7,10,33,61,Bundesliga,2022-2023
Omar Marmoush,eg EGY,FW,Wolfsburg,23,1999,33,15,1476,16.4,5,1,6,5,0,0,2,0,6.1,6.1,1.2,7.3,36,51,160,Bundesliga,2022-2023
Arne Maier,de GER,MF,Augsburg,23,1999,30,24,1960,21.8,5,1,6,5,0,0,3,0,1.6,1.6,1.8,3.4,32,66,77,Bundesliga,2022-2023
Lucas Höler,de GER,"FW,MF",Freiburg,28,1994,26,16,1503,16.7,5,2,7,5,0,0,1,0,3.3,3.3,1.9,5.1,19,33,87,Bundesliga,2022-2023
Amine Adli,ma MAR,"FW,MF",Leverkusen,22,2000,26,16,1435,15.9,5,3,8,5,0,0,2,2,5.0,5.0,1.7,6.7,46,49,137,Bundesliga,2022-2023
Mathys Tel,fr FRA,FW,Bayern Munich,17,2005,22,1,417,4.6,5,0,5,5,0,0,2,0,2.7,2.7,0.7,3.3,12,11,59,Bundesliga,2022-2023
Davie Selke,de GER,FW,Köln,27,1995,17,12,869,9.7,5,0,5,5,0,0,2,0,3.4,3.4,0.9,4.3,7,16,40,Bundesliga,2022-2023
Aarón Martín,es ESP,DF,Mainz 05,25,1997,28,20,1847,20.5,5,3,8,5,0,1,3,0,2.2,1.4,2.8,4.2,25,86,61,Bundesliga,2022-2023
Simon Terodde,de GER,FW,Schalke 04,34,1988,32,21,1823,20.3,5,0,5,5,0,1,5,0,6.3,5.5,2.3,7.9,5,19,68,Bundesliga,2022-2023
Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,33,32,2809,31.2,5,6,11,4,1,1,6,1,2.2,1.4,7.0,8.4,42,315,56,Bundesliga,2022-2023
Silas Katompa,cd COD,"FW,MF",Stuttgart,23,1998,30,23,1992,22.1,5,2,7,4,1,1,4,0,6.5,5.7,1.9,7.6,71,40,165,Bundesliga,2022-2023
Chris Führich,de GER,"FW,MF",Stuttgart,24,1998,33,21,1884,20.9,5,2,7,4,1,1,2,0,3.6,2.9,4.8,7.6,93,83,142,Bundesliga,2022-2023
Ridle Baku,de GER,"DF,FW",Wolfsburg,24,1998,33,29,2580,28.7,5,3,8,5,0,0,6,0,2.9,2.9,4.1,7.0,50,126,157,Bundesliga,2022-2023
Janik Haberer,de GER,MF,Union Berlin,28,1994,32,30,2187,24.3,5,1,6,5,0,0,1,0,3.3,3.3,2.1,5.4,21,78,84,Bundesliga,2022-2023
Ritsu Doan,jp JPN,"MF,FW",Freiburg,24,1998,33,30,2424,26.9,5,4,9,5,0,0,3,0,7.0,7.0,3.2,10.2,83,69,167,Bundesliga,2022-2023
Lucas Tousart,fr FRA,MF,Hertha BSC,25,1997,33,33,2944,32.7,5,2,7,5,0,0,1,0,3.6,3.6,2.0,5.5,37,93,79,Bundesliga,2022-2023
Maximilian Arnold,de GER,MF,Wolfsburg,28,1994,32,32,2767,30.7,5,3,8,2,3,5,5,0,5.0,1.0,4.9,5.9,29,150,19,Bundesliga,2022-2023
Danilho Doekhi,nl NED,DF,Union Berlin,24,1998,25,25,2216,24.6,5,1,6,5,0,0,0,0,1.9,1.9,0.4,2.3,15,73,21,Bundesliga,2022-2023
Kevin Stöger,at AUT,MF,Bochum,28,1993,32,29,2599,28.9,5,3,8,2,3,3,3,0,4.4,2.1,5.7,7.7,43,214,98,Bundesliga,2022-2023
Dejan Ljubicic,at AUT,"MF,FW",Köln,24,1997,27,20,1710,19.0,5,1,6,4,1,1,3,0,3.3,2.6,2.1,4.7,37,65,95,Bundesliga,2022-2023
Wataru Endo,jp JPN,MF,Stuttgart,29,1993,33,33,2922,32.5,5,4,9,5,0,0,3,0,3.8,3.8,4.7,8.5,32,171,67,Bundesliga,2022-2023
Adam Hložek,cz CZE,"FW,MF",Leverkusen,20,2002,29,16,1286,14.3,5,3,8,5,0,0,2,0,2.7,2.7,2.5,5.3,22,32,70,Bundesliga,2022-2023
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,22,2000,31,25,2141,23.8,4,3,7,4,0,0,5,0,3.9,3.9,2.2,6.1,17,54,49,Bundesliga,2022-2023
Luca Waldschmidt,de GER,"FW,MF",Wolfsburg,26,1996,18,4,523,5.8,4,0,4,3,1,1,0,0,3.5,1.9,0.0,1.9,5,12,26,Bundesliga,2022-2023
Patrick Wimmer,at AUT,"FW,MF",Wolfsburg,21,2001,26,23,1648,18.3,4,8,12,4,0,0,7,0,4.4,4.4,5.0,9.3,42,64,133,Bundesliga,2022-2023
Sebastian Rode,de GER,MF,Eint Frankfurt,31,1990,27,19,1414,15.7,4,1,5,4,0,0,6,0,0.9,0.9,0.9,1.8,23,105,39,Bundesliga,2022-2023
Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,27,1995,23,8,927,10.3,4,1,5,4,0,0,1,0,3.5,3.5,2.5,6.0,11,32,45,Bundesliga,2022-2023
Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,23,1999,32,21,1835,20.4,4,6,10,4,0,0,4,0,4.4,4.4,5.0,9.4,29,74,85,Bundesliga,2022-2023
Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,32,1989,17,8,892,9.9,4,2,6,4,0,0,0,0,2.7,2.7,1.1,3.8,14,40,44,Bundesliga,2022-2023
Djibril Sow,ch SUI,MF,Eint Frankfurt,25,1997,32,30,2646,29.4,4,0,4,4,0,0,9,0,1.7,1.7,1.0,2.8,35,186,29,Bundesliga,2022-2023
André Silva,pt POR,FW,RB Leipzig,26,1995,31,20,1738,19.3,4,3,7,4,0,0,3,0,9.2,9.2,2.9,12.0,35,37,142,Bundesliga,2022-2023
Nico Schlotterbeck,de GER,DF,Dortmund,22,1999,28,27,2252,25.0,4,5,9,4,0,0,3,0,1.6,1.6,1.7,3.3,39,159,14,Bundesliga,2022-2023
Erhan Mašović,rs SRB,"DF,MF",Bochum,23,1998,29,23,2178,24.2,4,0,4,4,0,0,3,0,2.6,2.6,1.0,3.6,4,60,5,Bundesliga,2022-2023
Tanguy Coulibaly,fr FRA,"FW,DF",Stuttgart,21,2001,14,0,326,3.6,4,0,4,3,1,1,3,0,2.3,1.5,0.5,2.0,14,12,38,Bundesliga,2022-2023
Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,16,10,899,10.0,4,0,4,4,0,0,3,0,3.0,3.0,0.5,3.5,15,18,70,Bundesliga,2022-2023
Dominick Drexler,de GER,"MF,FW",Schalke 04,32,1990,27,16,1366,15.2,4,3,7,4,0,0,3,1,2.4,2.4,2.1,4.5,17,52,69,Bundesliga,2022-2023
Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,28,1993,27,26,2290,25.4,4,12,16,4,0,0,4,0,2.7,2.7,7.6,10.3,85,191,163,Bundesliga,2022-2023
Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22,2000,18,8,826,9.2,4,0,4,3,1,1,5,0,4.1,3.3,0.3,3.7,9,7,42,Bundesliga,2022-2023
Suat Serdar,de GER,MF,Hertha BSC,25,1997,32,24,2021,22.5,4,2,6,4,0,0,7,0,1.9,1.9,1.6,3.5,33,78,48,Bundesliga,2022-2023
Matthias Ginter,de GER,DF,Freiburg,28,1994,34,34,3060,34.0,4,1,5,4,0,0,3,0,1.9,1.9,0.9,2.9,23,122,11,Bundesliga,2022-2023
Jakub Kamiński,pl POL,"FW,DF",Wolfsburg,20,2002,31,25,2058,22.9,4,2,6,4,0,0,0,0,5.0,4.8,3.7,8.5,47,78,171,Bundesliga,2022-2023
Denis Huseinbasic,ba BIH,"MF,FW",Köln,21,2001,24,7,791,8.8,4,1,5,4,0,0,3,0,2.4,2.4,0.3,2.7,12,34,45,Bundesliga,2022-2023
Kerem Demirbay,de GER,MF,Leverkusen,29,1993,25,17,1544,17.2,4,3,7,4,0,0,5,0,2.2,2.2,3.0,5.2,22,86,21,Bundesliga,2022-2023
Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,25,19,1654,18.4,4,2,6,1,3,3,4,0,3.0,0.6,1.3,1.9,12,105,27,Bundesliga,2022-2023
Jordan Pefok,us USA,FW,Union Berlin,26,1996,31,16,1358,15.1,4,4,8,4,0,2,3,0,4.5,2.9,1.8,4.7,4,27,53,Bundesliga,2022-2023
Nadiem Amiri,de GER,"MF,FW",Leverkusen,25,1996,25,9,977,10.9,4,1,5,3,1,1,6,0,1.9,1.1,1.1,2.2,30,55,30,Bundesliga,2022-2023
Willi Orban,hu HUN,DF,RB Leipzig,29,1992,33,33,2951,32.8,4,0,4,4,0,0,3,0,3.0,3.0,0.4,3.4,16,153,9,Bundesliga,2022-2023
Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,30,27,2431,27.0,4,1,5,4,0,0,6,0,2.5,2.5,2.4,5.0,37,202,65,Bundesliga,2022-2023
Florian Niederlechner,de GER,"FW,MF",Augsburg,31,1990,14,10,910,10.1,4,1,5,4,0,0,1,0,2.9,2.9,0.4,3.3,1,18,51,Bundesliga,2022-2023
Linton Maina,de GER,"FW,MF",Köln,23,1999,33,27,2239,24.9,3,7,10,3,0,0,1,0,4.6,4.6,5.9,10.5,90,61,173,Bundesliga,2022-2023
Aurélio Buta,pt POR,DF,Eint Frankfurt,25,1997,18,15,1318,14.6,3,2,5,3,0,0,3,0,0.6,0.6,3.3,3.9,45,47,118,Bundesliga,2022-2023
Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,21,17,1468,16.3,3,0,3,3,0,0,8,0,2.4,2.4,2.3,4.7,51,93,52,Bundesliga,2022-2023
Simon Zoller,de GER,FW,Bochum,31,1991,27,19,1457,16.2,3,2,5,3,0,0,5,0,4.1,4.1,1.1,5.2,10,21,61,Bundesliga,2022-2023
Dominik Kohr,de GER,MF,Mainz 05,28,1994,30,27,2292,25.5,3,0,3,3,0,0,11,0,2.3,2.3,1.0,3.3,17,144,39,Bundesliga,2022-2023
Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,31,27,2403,26.7,3,1,4,3,0,0,4,0,1.1,1.1,0.5,1.6,17,143,14,Bundesliga,2022-2023
Tiago Tomás,pt POR,"FW,MF",Stuttgart,20,2002,27,16,1291,14.3,3,3,6,3,0,0,2,0,2.9,2.9,3.6,6.5,31,25,95,Bundesliga,2022-2023
Robert Skov,dk DEN,DF,Hoffenheim,26,1996,23,16,1349,15.0,3,2,5,1,2,2,1,0,3.4,1.8,1.8,3.6,43,49,97,Bundesliga,2022-2023
Jens Stage,dk DEN,MF,Werder Bremen,25,1996,32,21,1855,20.6,3,3,6,3,0,0,5,0,3.1,3.1,1.8,4.9,19,61,55,Bundesliga,2022-2023
Leonardo Bittencourt,de GER,"MF,DF",Werder Bremen,28,1993,25,22,1629,18.1,3,2,5,3,0,0,10,0,1.4,1.4,2.7,4.0,51,74,93,Bundesliga,2022-2023
Niklas Schmidt,de GER,MF,Werder Bremen,24,1998,24,11,1087,12.1,3,0,3,3,0,0,3,0,1.6,1.6,1.3,2.9,26,64,49,Bundesliga,2022-2023
Timo Hübers,de GER,DF,Köln,26,1996,29,28,2559,28.4,3,0,3,3,0,0,8,0,1.8,1.8,0.1,1.9,10,84,2,Bundesliga,2022-2023
Sven Michel,de GER,"FW,MF",Union Berlin,32,1990,21,2,495,5.5,3,1,4,2,1,1,2,0,1.7,0.9,0.9,1.8,9,12,50,Bundesliga,2022-2023
Felix Nmecha,de GER,MF,Wolfsburg,21,2000,30,19,1836,20.4,3,5,8,3,0,0,3,0,2.7,2.7,3.3,6.1,23,86,54,Bundesliga,2022-2023
Junior Dina Ebimbe,fr FRA,"DF,MF",Eint Frankfurt,21,2000,19,10,1063,11.8,3,1,4,3,0,0,4,0,3.7,3.7,1.4,5.1,38,45,42,Bundesliga,2022-2023
Nico Elvedi,ch SUI,DF,Gladbach,25,1996,32,32,2826,31.4,3,0,3,3,0,0,2,0,2.6,2.6,0.3,2.9,20,83,5,Bundesliga,2022-2023
Dion Drena Beljo,hr CRO,FW,Augsburg,20,2002,18,16,1128,12.5,3,2,5,3,0,0,2,0,1.6,1.6,1.7,3.2,14,15,42,Bundesliga,2022-2023
Patrik Schick,cz CZE,FW,Leverkusen,26,1996,14,10,941,10.5,3,1,4,3,0,0,0,0,4.6,4.6,0.6,5.1,8,11,68,Bundesliga,2022-2023
Philipp Förster,de GER,MF,Bochum,27,1995,25,15,1309,14.5,3,7,10,3,0,0,4,0,1.4,1.4,3.4,4.8,19,63,47,Bundesliga,2022-2023
Jamie Gittens,eng ENG,"FW,MF",Dortmund,17,2004,15,4,533,5.9,3,1,4,3,0,0,1,0,2.4,2.4,0.7,3.1,24,9,38,Bundesliga,2022-2023
Leon Goretzka,de GER,MF,Bayern Munich,27,1995,27,22,1728,19.2,3,2,5,3,0,0,5,0,4.7,4.7,2.3,7.1,42,114,62,Bundesliga,2022-2023
Mario Götze,de GER,MF,Eint Frankfurt,30,1992,32,32,2740,30.4,3,1,4,3,0,0,6,0,3.2,3.2,5.3,8.5,57,149,212,Bundesliga,2022-2023
Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,28,1994,29,22,1981,22.0,3,6,9,3,0,0,2,0,2.2,2.2,3.8,6.0,67,36,231,Bundesliga,2022-2023
Takuma Asano,jp JPN,"FW,MF",Bochum,27,1994,25,21,1713,19.0,3,3,6,3,0,0,1,0,5.6,5.6,2.1,7.7,32,34,119,Bundesliga,2022-2023
Mitchel Bakker,nl NED,"DF,MF",Leverkusen,22,2000,28,19,1659,18.4,3,2,5,3,0,0,6,1,1.7,1.7,2.0,3.6,28,57,65,Bundesliga,2022-2023
Ruben Vargas,ch SUI,"MF,FW",Augsburg,23,1998,23,13,1130,12.6,3,4,7,3,0,0,4,0,1.2,1.2,2.2,3.4,32,42,68,Bundesliga,2022-2023
Josha Vagnoman,de GER,DF,Stuttgart,21,2000,23,16,1479,16.4,2,2,4,2,0,0,3,1,2.9,2.9,1.6,4.5,27,43,93,Bundesliga,2022-2023
Amos Pieper,de GER,DF,Werder Bremen,24,1998,29,22,1957,21.7,2,1,3,2,0,0,9,0,0.7,0.7,0.3,1.1,14,84,4,Bundesliga,2022-2023
Naouirou Ahamada,fr FRA,MF,Stuttgart,20,2002,17,17,1398,15.5,2,2,4,2,0,0,4,1,0.8,0.8,1.2,2.1,43,56,54,Bundesliga,2022-2023
Silvan Widmer,ch SUI,DF,Mainz 05,29,1993,26,19,1688,18.8,2,2,4,2,0,0,0,0,2.5,2.5,2.0,4.5,14,54,91,Bundesliga,2022-2023
Tuta,br BRA,DF,Eint Frankfurt,23,1999,31,30,2718,30.2,2,1,3,2,0,0,8,0,2.3,2.3,0.8,3.1,23,107,17,Bundesliga,2022-2023
Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,14,11,871,9.7,2,0,2,2,0,0,4,0,0.8,0.8,0.9,1.7,10,40,25,Bundesliga,2022-2023
Daniel Kyereh,gh GHA,"MF,FW",Freiburg,26,1996,12,7,559,6.2,2,0,2,2,0,0,2,0,2.2,2.2,0.3,2.5,5,11,24,Bundesliga,2022-2023
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,28,1994,30,29,2516,28.0,2,9,11,2,0,0,7,0,2.6,2.6,5.6,8.2,62,120,169,Bundesliga,2022-2023
Rafael Borré,co COL,"MF,FW",Eint Frankfurt,26,1995,32,10,1078,12.0,2,2,4,1,1,1,5,0,4.1,3.3,1.9,5.1,26,34,102,Bundesliga,2022-2023
Alassane Pléa,fr FRA,FW,Gladbach,29,1993,29,20,1774,19.7,2,9,11,1,1,2,5,0,5.0,3.4,4.0,7.4,41,94,156,Bundesliga,2022-2023
Nelson Weiper,de GER,"FW,DF",Mainz 05,17,2005,9,0,99,1.1,2,0,2,2,0,0,0,0,1.7,1.7,0.1,1.8,5,1,19,Bundesliga,2022-2023
Robert Andrich,de GER,MF,Leverkusen,27,1994,29,28,2406,26.7,2,2,4,2,0,0,7,0,1.6,1.6,1.2,2.8,12,99,8,Bundesliga,2022-2023
Dani Olmo,es ESP,"MF,FW",RB Leipzig,24,1998,23,15,1282,14.2,2,5,7,2,0,0,2,0,2.9,2.9,4.5,7.4,34,68,86,Bundesliga,2022-2023
Georginio Rutter,fr FRA,FW,Hoffenheim,20,2002,15,11,1009,11.2,2,2,4,2,0,0,2,0,3.0,3.0,2.3,5.4,32,25,75,Bundesliga,2022-2023
Yussuf Poulsen,dk DEN,FW,RB Leipzig,28,1994,19,3,411,4.6,2,1,3,2,0,0,1,0,1.3,1.3,1.8,3.1,10,7,40,Bundesliga,2022-2023
Sebastian Polter,de GER,FW,Schalke 04,31,1991,19,5,630,7.0,2,3,5,2,0,0,3,0,2.0,2.0,1.0,3.0,4,11,32,Bundesliga,2022-2023
Amadou Haidara,ml MLI,MF,RB Leipzig,24,1998,31,15,1430,15.9,2,1,3,2,0,0,7,0,2.8,2.8,1.5,4.3,10,85,8,Bundesliga,2022-2023
Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,25,1997,30,23,2188,24.3,2,2,4,2,0,0,8,0,1.2,1.2,1.8,3.0,48,109,149,Bundesliga,2022-2023
Keven Schlotterbeck,de GER,DF,Bochum,25,1997,13,8,734,8.2,2,0,2,2,0,0,3,0,1.6,1.6,0.5,2.1,1,21,3,Bundesliga,2022-2023
