Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Kylian Mbappé,fr FRA,FW,Paris S-G,23,1998,34,32,2818,31.3,29,5,34,26,3,5,6,0,26.3,22.2,7.4,29.5,165,128,468,Ligue 1,2022-2023
Alexandre Lacazette,fr FRA,FW,Lyon,31,1991,35,34,2929,32.5,27,5,32,21,6,8,3,0,24.2,17.9,5.4,23.2,40,108,227,Ligue 1,2022-2023
Jonathan David,ca CAN,FW,Lille,22,2000,37,36,3166,35.2,24,4,28,14,10,11,6,0,23.6,15.1,6.1,21.2,67,95,297,Ligue 1,2022-2023
Folarin Balogun,us USA,FW,Reims,21,2001,37,34,2999,33.3,21,2,23,15,6,7,5,0,26.6,21.0,3.8,24.8,56,55,283,Ligue 1,2022-2023
Loïs Openda,be BEL,FW,Lens,22,2000,38,29,2517,28.0,21,4,25,20,1,1,2,0,18.4,17.6,4.0,21.6,61,42,206,Ligue 1,2022-2023
Habib Diallo,sn SEN,FW,Strasbourg,27,1995,37,32,2879,32.0,20,1,21,17,3,4,4,1,17.7,14.5,3.5,18.0,40,41,203,Ligue 1,2022-2023
Elye Wahi,fr FRA,FW,Montpellier,19,2003,33,29,2513,27.9,19,5,24,18,1,1,8,1,12.2,11.4,3.6,15.0,57,25,190,Ligue 1,2022-2023
Wissam Ben Yedder,fr FRA,FW,Monaco,31,1990,32,28,2114,23.5,19,6,25,14,5,6,4,0,17.4,12.7,3.8,16.5,48,75,198,Ligue 1,2022-2023
Lionel Messi,ar ARG,"FW,MF",Paris S-G,35,1987,32,32,2837,31.5,16,16,32,16,0,0,0,0,15.5,15.5,13.4,28.9,114,300,220,Ligue 1,2022-2023
Amine Gouiri,dz ALG,"FW,MF",Rennes,22,2000,33,29,2523,28.0,15,3,18,15,0,0,4,0,11.1,11.1,4.3,15.4,63,70,205,Ligue 1,2022-2023
Alexis Sánchez,cl CHI,"FW,MF",Marseille,33,1988,35,32,2679,29.8,14,3,17,12,2,3,3,0,12.6,10.2,5.8,16.0,42,127,232,Ligue 1,2022-2023
Gaëtan Laborde,fr FRA,FW,Nice,28,1994,33,28,2506,27.8,13,3,16,13,0,1,0,0,11.8,11.0,5.8,16.9,54,53,196,Ligue 1,2022-2023
Neymar,br BRA,"MF,FW",Paris S-G,30,1992,20,18,1545,17.2,13,11,24,11,2,2,6,1,8.1,6.5,8.8,15.3,69,161,127,Ligue 1,2022-2023
Thijs Dallinga,nl NED,FW,Toulouse,21,2000,36,28,2353,26.1,12,1,13,12,0,0,4,0,9.8,9.8,2.0,11.9,23,30,174,Ligue 1,2022-2023
Téji Savanier,fr FRA,MF,Montpellier,30,1991,30,30,2546,28.3,12,4,16,6,6,6,4,3,8.6,3.8,5.8,9.6,48,205,117,Ligue 1,2022-2023
Mama Samba Baldé,gw GNB,FW,Troyes,26,1995,34,30,2665,29.6,12,3,15,10,2,2,6,2,10.6,9.1,2.1,11.2,51,56,179,Ligue 1,2022-2023
Breel Embolo,ch SUI,FW,Monaco,25,1997,32,19,1859,20.7,12,2,14,12,0,1,3,0,8.5,7.6,3.2,10.8,24,52,159,Ligue 1,2022-2023
Terem Moffi,ng NGA,FW,Lorient,23,1999,18,17,1386,15.4,12,0,12,11,1,2,1,0,7.3,5.7,0.5,6.2,29,20,61,Ligue 1,2022-2023
Jérémy Le Douaron,fr FRA,"MF,FW",Brest,24,1998,32,24,2071,23.0,10,3,13,10,0,0,1,0,8.4,8.4,1.7,10.2,38,31,132,Ligue 1,2022-2023
Zakaria Aboukhlal,ma MAR,"FW,MF",Toulouse,22,2000,37,28,2473,27.5,10,5,15,10,0,0,4,0,11.5,11.5,3.3,14.7,100,72,276,Ligue 1,2022-2023
Grejohn Kyei,fr FRA,FW,Clermont Foot,26,1995,37,26,2232,24.8,10,3,13,6,4,6,3,0,11.7,7.0,1.6,8.6,27,37,160,Ligue 1,2022-2023
Kévin Gameiro,fr FRA,FW,Strasbourg,35,1987,34,23,2098,23.3,10,0,10,9,1,2,1,1,8.2,6.5,3.3,9.8,48,69,158,Ligue 1,2022-2023
Martin Terrier,fr FRA,"FW,MF",Rennes,25,1997,16,16,1319,14.7,9,4,13,9,0,0,0,0,5.6,5.6,3.4,9.0,34,60,137,Ligue 1,2022-2023
Arnaud Nordin,fr FRA,FW,Montpellier,24,1998,36,30,2401,26.7,9,3,12,9,0,0,4,0,6.5,6.5,2.9,9.4,109,63,181,Ligue 1,2022-2023
Aleksandr Golovin,ru RUS,"MF,FW",Monaco,26,1996,34,29,2464,27.4,8,7,15,8,0,0,5,0,5.3,5.3,5.8,11.1,89,132,210,Ligue 1,2022-2023
Mostafa Mohamed,eg EGY,FW,Nantes,24,1997,36,18,1939,21.5,8,2,10,8,0,0,1,0,7.3,7.3,1.7,9.0,13,22,109,Ligue 1,2022-2023
Rémy Cabella,fr FRA,"MF,FW",Lille,32,1990,32,28,2525,28.1,7,10,17,7,0,0,3,0,8.3,8.3,10.7,19.0,113,230,242,Ligue 1,2022-2023
Arnaud Kalimuendo,fr FRA,FW,Rennes,20,2002,30,24,1849,20.5,7,3,10,7,0,0,0,0,7.5,7.5,2.4,9.9,36,32,193,Ligue 1,2022-2023
Marshall Munetsi,zw ZIM,MF,Reims,26,1996,34,31,2700,30.0,7,3,10,7,0,0,6,0,9.4,9.4,3.1,12.5,33,95,87,Ligue 1,2022-2023
Saîf-Eddine Khaoui,tn TUN,MF,Clermont Foot,27,1995,34,23,2027,22.5,7,3,10,7,0,0,4,0,5.1,5.1,3.8,8.9,23,72,88,Ligue 1,2022-2023
Ibrahima Koné,ml MLI,FW,Lorient,23,1999,37,15,1577,17.5,7,1,8,5,2,3,3,0,5.6,3.2,1.0,4.3,15,27,109,Ligue 1,2022-2023
Ludovic Blas,fr FRA,"MF,FW",Nantes,24,1997,37,30,2813,31.3,7,5,12,5,2,4,6,0,9.3,6.4,5.8,12.1,122,147,248,Ligue 1,2022-2023
Seko Fofana,ci CIV,MF,Lens,27,1995,35,34,3073,34.1,7,5,12,6,1,2,2,0,9.3,7.7,3.6,11.3,117,165,233,Ligue 1,2022-2023
Muhammed Cham,at AUT,MF,Clermont Foot,21,2000,38,23,1968,21.9,7,4,11,5,2,2,2,0,6.0,4.4,3.1,7.5,71,106,120,Ligue 1,2022-2023
Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,28,1994,37,37,3065,34.1,7,10,17,5,2,2,6,1,8.7,7.1,11.6,18.7,40,264,250,Ligue 1,2022-2023
Rony Lopes,pt POR,"MF,FW",Troyes,26,1995,32,29,2346,26.1,7,5,12,7,0,0,2,0,4.9,4.9,4.9,9.8,61,97,117,Ligue 1,2022-2023
Florian Sotoca,fr FRA,"MF,FW",Lens,31,1990,38,34,3054,33.9,7,9,16,6,1,3,4,0,10.5,8.1,8.1,16.2,53,186,302,Ligue 1,2022-2023
Franck Honorat,fr FRA,"FW,MF",Brest,25,1996,33,29,2535,28.2,6,5,11,6,0,0,1,0,4.8,4.8,9.4,14.2,98,70,261,Ligue 1,2022-2023
Mounaim El Idrissy,fr FRA,FW,Ajaccio,23,1999,32,30,2497,27.7,6,0,6,6,0,0,10,0,7.2,7.2,1.0,8.2,21,40,173,Ligue 1,2022-2023
Nicolas Pépé,ci CIV,"FW,MF",Nice,27,1995,18,17,1495,16.6,6,0,6,3,3,3,2,0,8.1,5.8,2.6,8.3,48,53,151,Ligue 1,2022-2023
Junya Ito,jp JPN,FW,Reims,29,1993,35,34,2916,32.4,6,5,11,6,0,0,3,1,5.7,5.7,8.0,13.7,133,141,338,Ligue 1,2022-2023
M'Baye Niang,sn SEN,FW,Auxerre,27,1994,30,17,1482,16.5,6,0,6,3,3,3,2,2,7.2,4.9,0.6,5.4,17,30,87,Ligue 1,2022-2023
Dango Ouattara,bf BFA,"FW,MF",Lorient,20,2002,18,18,1548,17.2,6,5,11,6,0,0,3,1,5.2,5.2,3.1,8.3,64,39,151,Ligue 1,2022-2023
Andy Delort,dz ALG,FW,Nice,30,1991,14,9,781,8.7,6,1,7,3,3,3,0,0,5.4,3.0,1.4,4.4,7,19,48,Ligue 1,2022-2023
Steve Mounié,bj BEN,FW,Brest,27,1994,23,20,1655,18.4,6,0,6,5,1,1,2,0,7.3,6.5,0.8,7.3,23,32,89,Ligue 1,2022-2023
Romain Del Castillo,fr FRA,"MF,FW",Brest,26,1996,27,16,1422,15.8,6,6,12,1,5,5,2,0,6.3,2.4,4.2,6.6,47,75,125,Ligue 1,2022-2023
Youcef Belaïli,dz ALG,"MF,FW",Ajaccio,30,1992,17,15,1150,12.8,6,3,9,1,5,6,2,0,6.2,1.8,3.5,5.3,32,55,68,Ligue 1,2022-2023
Jonathan Bamba,ci CIV,FW,Lille,26,1996,34,32,2783,30.9,6,7,13,6,0,0,6,0,8.2,8.2,6.5,14.7,111,146,345,Ligue 1,2022-2023
Terem Moffi,ng NGA,FW,Nice,23,1999,16,15,1328,14.8,6,3,9,6,0,0,2,0,8.3,8.3,2.9,11.1,25,20,77,Ligue 1,2022-2023
Tetê,br BRA,"FW,MF",Lyon,22,2000,17,14,1107,12.3,6,2,8,6,0,0,3,0,4.2,4.2,1.3,5.5,49,52,130,Ligue 1,2022-2023
Nuno Tavares,pt POR,"DF,MF",Marseille,22,2000,31,23,2349,26.1,6,0,6,6,0,0,6,1,4.5,4.5,2.6,7.1,96,115,245,Ligue 1,2022-2023
Jeremy Doku,be BEL,"MF,FW",Rennes,20,2002,29,13,1291,14.3,6,2,8,6,0,0,0,0,2.7,2.7,4.9,7.5,101,71,156,Ligue 1,2022-2023
Adrien Thomasson,fr FRA,"MF,FW",Lens,28,1993,20,16,1278,14.2,5,5,10,5,0,0,1,0,3.0,3.0,2.8,5.8,17,49,98,Ligue 1,2022-2023
Achraf Hakimi,ma MAR,"DF,MF",Paris S-G,23,1998,28,23,2053,22.8,5,3,8,5,0,0,7,2,3.8,3.8,3.0,6.8,85,99,229,Ligue 1,2022-2023
Przemysław Frankowski,pl POL,"DF,MF",Lens,27,1995,37,31,2833,31.5,5,3,8,2,3,3,4,0,4.2,1.8,6.8,8.6,51,132,237,Ligue 1,2022-2023
Chancel Mbemba,cd COD,DF,Marseille,27,1994,36,32,2849,31.7,5,0,5,5,0,0,2,0,3.1,3.1,0.5,3.5,47,183,49,Ligue 1,2022-2023
Bradley Barcola,fr FRA,"FW,MF",Lyon,19,2002,26,15,1440,16.0,5,8,13,5,0,0,3,0,3.4,3.4,3.9,7.4,51,39,156,Ligue 1,2022-2023
Faitout Maouassa,fr FRA,"FW,DF",Montpellier,24,1998,33,23,1923,21.4,5,5,10,5,0,0,0,0,3.3,3.3,2.2,5.6,37,51,108,Ligue 1,2022-2023
Romain Faivre,fr FRA,"MF,FW",Lorient,24,1998,16,14,1246,13.8,5,3,8,5,0,0,0,0,2.7,2.7,2.1,4.8,77,67,66,Ligue 1,2022-2023
Pierre Lees-Melou,fr FRA,MF,Brest,29,1993,32,32,2767,30.7,5,5,10,5,0,0,10,1,2.1,2.1,2.3,4.4,33,179,45,Ligue 1,2022-2023
Enzo Le Fée,fr FRA,MF,Lorient,22,2000,35,35,3028,33.6,5,6,11,5,0,0,5,0,3.5,3.5,6.8,10.3,96,218,105,Ligue 1,2022-2023
Ignatius Ganago,cm CMR,"FW,MF",Nantes,23,1999,28,16,1520,16.9,5,3,8,5,0,0,0,0,3.7,3.7,1.7,5.4,27,20,101,Ligue 1,2022-2023
Branco van den Boomen,nl NED,MF,Toulouse,27,1995,35,32,2888,32.1,5,8,13,1,4,4,6,0,6.0,2.9,8.1,10.9,48,321,102,Ligue 1,2022-2023
Abdallah Sima,sn SEN,FW,Angers,21,2001,34,19,1836,20.4,5,1,6,5,0,0,0,0,4.8,4.8,2.2,7.0,38,21,140,Ligue 1,2022-2023
Nuno da Costa,cv CPV,"FW,MF",Auxerre,31,1991,33,23,2003,22.3,5,4,9,5,0,0,5,1,4.6,4.6,3.7,8.3,30,32,130,Ligue 1,2022-2023
Alexis Claude-Maurice,fr FRA,"MF,FW",Lens,24,1998,20,5,604,6.7,5,3,8,5,0,0,0,0,2.6,2.6,1.3,3.9,11,25,43,Ligue 1,2022-2023
Moses Simon,ng NGA,"FW,MF",Nantes,27,1995,34,28,2346,26.1,5,4,9,4,1,1,3,0,4.6,3.6,3.5,7.1,138,62,218,Ligue 1,2022-2023
Fares Chaïbi,dz ALG,"FW,MF",Toulouse,19,2002,36,24,2340,26.0,5,5,10,5,0,0,2,0,5.9,5.9,4.9,10.9,71,101,212,Ligue 1,2022-2023
Rafael Ratão,br BRA,"FW,MF",Toulouse,26,1995,30,25,1851,20.6,5,4,9,5,0,0,2,0,5.1,5.1,4.1,9.2,61,83,216,Ligue 1,2022-2023
Wesley Saïd,fr FRA,"FW,MF",Lens,27,1995,21,6,644,7.2,5,0,5,5,0,0,2,0,3.3,3.3,0.9,4.2,19,26,67,Ligue 1,2022-2023
Cengiz Ünder,tr TUR,"MF,DF",Marseille,25,1997,37,28,2490,27.7,5,4,9,4,1,1,3,0,8.3,7.5,7.9,15.5,69,115,262,Ligue 1,2022-2023
Jordan Veretout,fr FRA,MF,Marseille,29,1993,38,31,2863,31.8,4,3,7,3,1,1,4,0,3.9,3.1,3.8,6.9,59,248,73,Ligue 1,2022-2023
Renaud Ripart,fr FRA,"FW,MF",Troyes,29,1993,26,15,1320,14.7,4,1,5,4,0,0,4,0,3.5,3.5,1.9,5.4,28,47,104,Ligue 1,2022-2023
Xavier Chavalerin,fr FRA,MF,Troyes,31,1991,34,25,2426,27.0,4,2,6,4,0,0,3,0,1.5,1.5,2.3,3.8,18,95,49,Ligue 1,2022-2023
Maxence Caqueret,fr FRA,MF,Lyon,22,2000,36,32,2767,30.7,4,7,11,4,0,0,2,0,2.6,2.6,5.1,7.7,46,183,114,Ligue 1,2022-2023
Komnen Andrić,rs SRB,FW,Clermont Foot,27,1995,34,16,1446,16.1,4,3,7,3,1,2,4,0,5.5,3.9,0.9,4.8,8,27,88,Ligue 1,2022-2023
Rayan Cherki,fr FRA,"MF,FW",Lyon,18,2003,34,21,1872,20.8,4,6,10,4,0,0,3,0,4.9,4.9,7.2,12.1,133,144,260,Ligue 1,2022-2023
Nabil Bentaleb,dz ALG,MF,Angers,27,1994,30,29,2489,27.7,4,4,8,2,2,2,7,1,3.2,1.6,2.3,3.9,46,176,28,Ligue 1,2022-2023
Sofiane Boufal,ma MAR,"FW,MF",Angers,28,1993,13,9,834,9.3,4,3,7,2,2,2,3,1,3.6,2.1,2.9,5.0,49,56,94,Ligue 1,2022-2023
Stephy Mavididi,eng ENG,FW,Montpellier,24,1998,26,14,1288,14.3,4,2,6,4,0,0,1,1,4.3,4.3,1.4,5.7,34,22,91,Ligue 1,2022-2023
Krépin Diatta,sn SEN,"MF,FW",Monaco,23,1999,31,22,2072,23.0,4,2,6,4,0,0,3,0,4.6,4.6,3.4,8.0,80,90,229,Ligue 1,2022-2023
Brecht Dejaegere,be BEL,MF,Toulouse,31,1991,30,25,1809,20.1,4,1,5,4,0,0,5,0,2.6,2.6,1.7,4.3,36,96,96,Ligue 1,2022-2023
Wilson Odobert,fr FRA,"MF,FW",Troyes,17,2004,32,19,1764,19.6,4,2,6,4,0,0,0,0,2.6,2.6,1.8,4.4,72,47,132,Ligue 1,2022-2023
Dimitri Payet,fr FRA,"MF,FW",Marseille,35,1987,24,9,835,9.3,4,3,7,3,1,1,0,0,3.0,2.2,3.5,5.7,22,71,84,Ligue 1,2022-2023
Deiver Machado,co COL,"DF,MF",Lens,28,1993,33,26,2184,24.3,4,3,7,4,0,0,5,1,1.3,1.3,2.8,4.1,59,54,131,Ligue 1,2022-2023
Ross Barkley,eng ENG,"MF,FW",Nice,28,1993,27,9,960,10.7,4,2,6,4,0,0,1,0,4.3,4.3,2.4,6.7,30,48,46,Ligue 1,2022-2023
Arthur Theate,be BEL,DF,Rennes,22,2000,35,35,3127,34.7,4,0,4,4,0,0,5,0,4.5,4.5,0.6,5.1,37,248,4,Ligue 1,2022-2023
Alexis Flips,fr FRA,"FW,MF",Reims,22,2000,33,28,1978,22.0,4,6,10,4,0,0,3,1,3.9,3.9,6.2,10.0,23,110,162,Ligue 1,2022-2023
Johan Gastien,fr FRA,MF,Clermont Foot,34,1988,31,29,2603,28.9,4,3,7,4,0,0,7,0,1.2,1.2,2.1,3.3,13,219,27,Ligue 1,2022-2023
Mohamed Lamine Bayo,gn GUI,"FW,MF",Lille,24,1998,27,6,651,7.2,4,1,5,4,0,0,1,0,3.2,3.2,1.8,5.0,8,5,48,Ligue 1,2022-2023
Adrien Hunou,fr FRA,"MF,FW",Angers,28,1994,34,28,2234,24.8,4,1,5,4,0,0,2,0,6.5,6.5,2.3,8.7,34,62,149,Ligue 1,2022-2023
Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,29,1992,19,15,1353,15.0,4,2,6,4,0,0,1,0,4.4,4.4,3.0,7.4,58,36,188,Ligue 1,2022-2023
Eliesse Ben Seghir,ma MAR,"FW,MF",Monaco,17,2005,19,13,1052,11.7,4,1,5,4,0,0,1,0,1.9,1.9,1.2,3.2,31,55,93,Ligue 1,2022-2023
Wahbi Khazri,tn TUN,"FW,MF",Montpellier,31,1991,27,20,1635,18.2,4,1,5,4,0,0,5,1,4.1,4.1,1.6,5.8,40,49,91,Ligue 1,2022-2023
Sead Kolašinac,ba BIH,DF,Marseille,29,1993,33,26,2214,24.6,4,1,5,4,0,0,3,0,4.1,4.1,0.9,5.1,49,109,86,Ligue 1,2022-2023
André Gomes,pt POR,MF,Lille,29,1993,26,18,1629,18.1,3,2,5,3,0,0,6,0,1.1,1.1,1.2,2.3,26,160,33,Ligue 1,2022-2023
Guillermo Maripán,cl CHI,DF,Monaco,28,1994,26,25,2157,24.0,3,0,3,3,0,0,6,1,1.6,1.6,0.1,1.7,6,68,0,Ligue 1,2022-2023
Carlos Soler,es ESP,MF,Paris S-G,25,1997,26,14,1187,13.2,3,2,5,3,0,0,0,0,1.6,1.6,1.4,3.0,18,53,67,Ligue 1,2022-2023
Evann Guessand,ci CIV,"FW,MF",Nantes,21,2001,30,15,1260,14.0,3,2,5,3,0,0,2,0,2.6,2.6,1.3,3.9,46,37,97,Ligue 1,2022-2023
Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28,1994,30,16,1300,14.4,3,1,4,3,0,0,4,1,1.2,1.2,1.1,2.3,25,50,37,Ligue 1,2022-2023
Jens Cajuste,se SWE,MF,Reims,22,1999,31,14,1530,17.0,3,1,4,3,0,0,8,1,1.5,1.5,1.2,2.8,46,109,40,Ligue 1,2022-2023
Fabián Ruiz Peña,es ESP,MF,Paris S-G,26,1996,27,21,1892,21.0,3,2,5,3,0,0,0,0,2.8,2.8,2.1,4.9,32,128,86,Ligue 1,2022-2023
Amine Salama,fr FRA,"FW,MF",Angers,22,2000,25,12,1249,13.9,3,1,4,3,0,0,1,0,3.0,3.0,1.5,4.5,35,21,94,Ligue 1,2022-2023
Elba Rashani,xk KVX,"MF,FW",Clermont Foot,29,1993,32,26,2162,24.0,3,3,6,3,0,0,3,0,4.7,4.7,3.6,8.3,55,54,172,Ligue 1,2022-2023
Alexsandro Ribeiro,br BRA,DF,Lille,22,1999,21,16,1612,17.9,3,0,3,3,0,0,4,0,1.8,1.8,0.1,1.9,9,90,7,Ligue 1,2022-2023
Luis Javier Suárez,co COL,FW,Marseille,24,1997,7,2,293,3.3,3,1,4,3,0,0,1,0,2.4,2.4,0.4,2.8,5,11,17,Ligue 1,2022-2023
Axel Disasi,fr FRA,DF,Monaco,24,1998,38,37,3330,37.0,3,3,6,3,0,1,3,0,3.8,3.0,1.2,4.2,64,206,17,Ligue 1,2022-2023
Habib Diarra,sn SEN,"MF,FW",Strasbourg,18,2004,29,18,1626,18.1,3,2,5,3,0,0,4,0,1.8,1.8,2.2,4.1,68,52,89,Ligue 1,2022-2023
Karl Toko Ekambi,cm CMR,"FW,MF",Rennes,29,1992,17,11,972,10.8,3,2,5,3,0,0,0,0,3.6,3.6,1.4,5.0,30,21,87,Ligue 1,2022-2023
Jubal,br BRA,DF,Auxerre,28,1993,37,35,3217,35.7,3,1,4,2,1,1,7,0,3.1,2.3,0.4,2.7,7,73,1,Ligue 1,2022-2023
Bilal Brahimi,dz ALG,"FW,MF",Nice,22,2000,26,5,800,8.9,3,2,5,3,0,0,0,0,1.0,1.0,1.7,2.8,41,16,100,Ligue 1,2022-2023
Kevin Volland,de GER,"FW,MF",Monaco,30,1992,17,7,639,7.1,3,2,5,3,0,0,1,0,1.7,1.7,1.6,3.3,6,31,60,Ligue 1,2022-2023
Edon Zhegrova,xk KVX,"FW,MF",Lille,23,1999,22,11,1056,11.7,3,4,7,3,0,0,1,0,3.6,3.6,4.6,8.2,74,52,194,Ligue 1,2022-2023
Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,26,1996,37,15,1391,15.5,3,1,4,2,1,1,1,0,2.9,2.1,1.9,4.0,55,69,81,Ligue 1,2022-2023
Myron Boadu,nl NED,FW,Monaco,21,2001,12,3,295,3.3,3,0,3,3,0,0,0,0,2.6,2.6,0.3,2.9,5,3,21,Ligue 1,2022-2023
Florian Tardieu,fr FRA,MF,Troyes,30,1992,15,11,1009,11.2,3,0,3,0,3,3,2,0,2.9,0.5,1.0,1.5,20,83,17,Ligue 1,2022-2023
Bafodé Diakité,fr FRA,DF,Lille,21,2001,33,29,2653,29.5,3,0,3,3,0,0,6,0,1.7,1.7,0.7,2.4,43,179,67,Ligue 1,2022-2023
Bamba Dieng,sn SEN,FW,Lorient,22,2000,15,9,747,8.3,3,0,3,2,1,1,1,0,4.9,4.1,0.6,4.7,4,7,48,Ligue 1,2022-2023
Lebo Mothiba,za RSA,"FW,MF",Strasbourg,26,1996,19,3,435,4.8,3,0,3,3,0,0,0,0,1.1,1.1,0.1,1.1,7,7,30,Ligue 1,2022-2023
Moussa Dembélé,fr FRA,"FW,MF",Lyon,26,1996,23,8,877,9.7,3,0,3,3,0,0,1,0,3.8,3.8,0.3,4.1,10,23,66,Ligue 1,2022-2023
Désiré Doué,fr FRA,"MF,FW",Rennes,17,2005,26,11,1115,12.4,3,1,4,3,0,0,5,0,1.6,1.6,1.5,3.1,39,57,83,Ligue 1,2022-2023
Hugo Ekitike,fr FRA,FW,Paris S-G,20,2002,25,12,1155,12.8,3,4,7,3,0,0,0,0,3.7,3.7,1.6,5.3,23,23,84,Ligue 1,2022-2023
Neto Borges,br BRA,DF,Clermont Foot,25,1996,33,33,2833,31.5,3,1,4,3,0,0,4,2,3.1,3.1,2.7,5.8,69,100,189,Ligue 1,2022-2023
Jonathan Clauss,fr FRA,DF,Marseille,29,1992,34,32,2590,28.8,2,9,11,2,0,0,1,0,4.2,4.2,8.4,12.6,83,121,240,Ligue 1,2022-2023
Vitinha,pt POR,FW,Marseille,22,2000,14,5,464,5.2,2,0,2,2,0,0,0,0,4.0,4.0,0.2,4.2,3,9,41,Ligue 1,2022-2023
Matthis Abline,fr FRA,"FW,MF",Auxerre,19,2003,19,8,806,9.0,2,1,3,1,1,2,1,0,3.6,2.0,0.7,2.7,14,8,49,Ligue 1,2022-2023
Himad Abdelli,dz ALG,"MF,FW",Angers,22,1999,30,24,2137,23.7,2,2,4,2,0,0,3,0,1.4,1.4,2.9,4.3,58,151,111,Ligue 1,2022-2023
Sergio Ramos,es ESP,DF,Paris S-G,36,1986,33,31,2704,30.0,2,1,3,2,0,0,3,1,1.7,1.7,0.2,1.9,15,163,10,Ligue 1,2022-2023
Miha Blažič,si SVN,DF,Angers,29,1993,24,22,1979,22.0,2,0,2,2,0,0,4,0,1.6,1.6,0.1,1.6,0,64,0,Ligue 1,2022-2023
Baptiste Santamaria,fr FRA,MF,Rennes,27,1995,25,20,1813,20.1,2,0,2,2,0,0,2,0,1.1,1.1,0.7,1.8,17,141,21,Ligue 1,2022-2023
Jackson Porozo,ec ECU,DF,Troyes,21,2000,22,17,1617,18.0,2,0,2,2,0,0,3,0,2.8,2.8,0.2,3.0,6,26,4,Ligue 1,2022-2023
Rayan Raveloson,mg MAD,"DF,MF",Auxerre,25,1997,34,27,2431,27.0,2,1,3,2,0,0,0,0,2.4,2.4,0.9,3.3,36,100,61,Ligue 1,2022-2023
Mahdi Camara,fr FRA,MF,Brest,24,1998,31,20,1820,20.2,2,0,2,2,0,0,4,1,2.5,2.5,0.4,3.0,32,80,44,Ligue 1,2022-2023
Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,16,2006,26,8,929,10.3,2,0,2,2,0,0,1,0,1.4,1.4,0.4,1.9,23,32,54,Ligue 1,2022-2023
Anthony Rouault,fr FRA,DF,Toulouse,21,2001,37,37,3314,36.8,2,1,3,2,0,0,4,1,3.3,3.3,0.8,4.1,10,136,6,Ligue 1,2022-2023
Halid Šabanović,ba BIH,DF,Angers,22,1999,15,8,638,7.1,2,0,2,2,0,0,1,1,0.9,0.9,0.0,1.0,5,20,30,Ligue 1,2022-2023
Renato Sanches,pt POR,MF,Paris S-G,24,1997,23,6,717,8.0,2,0,2,2,0,0,1,0,1.1,1.1,1.7,2.8,30,56,25,Ligue 1,2022-2023
Romain Hamouma,fr FRA,"FW,MF",Ajaccio,35,1987,19,14,1079,12.0,2,2,4,2,0,0,5,2,3.2,3.2,2.3,5.5,29,47,110,Ligue 1,2022-2023
Ismaily,br BRA,DF,Lille,32,1990,23,21,1779,19.8,2,1,3,2,0,0,0,0,1.2,1.2,2.3,3.5,40,95,116,Ligue 1,2022-2023
Danilo Pereira,pt POR,"DF,MF",Paris S-G,30,1991,33,27,2410,26.8,2,0,2,2,0,0,3,0,2.3,2.3,0.5,2.8,26,154,11,Ligue 1,2022-2023
Vitinha,pt POR,MF,Paris S-G,22,2000,36,29,2446,27.2,2,3,5,2,0,0,3,0,3.0,3.0,3.0,6.1,50,137,94,Ligue 1,2022-2023
Gerson,br BRA,MF,Marseille,25,1997,10,6,417,4.6,2,0,2,2,0,0,1,0,0.8,0.8,0.3,1.1,9,21,29,Ligue 1,2022-2023
Samuel Gigot,fr FRA,DF,Marseille,28,1993,26,24,1879,20.9,2,2,4,2,0,0,5,2,2.6,2.6,0.4,3.0,33,74,19,Ligue 1,2022-2023
Angel Gomes,eng ENG,MF,Lille,21,2000,36,34,2816,31.3,2,6,8,1,1,1,8,0,4.6,3.8,3.1,6.9,39,166,115,Ligue 1,2022-2023
Youssouf Fofana,fr FRA,MF,Monaco,23,1999,36,35,3086,34.3,2,2,4,2,0,0,4,2,2.8,2.8,4.4,7.2,81,238,71,Ligue 1,2022-2023
Lovro Majer,hr CRO,"MF,FW",Rennes,24,1998,32,18,1668,18.5,2,5,7,1,1,1,3,0,3.3,2.5,4.4,7.0,66,134,115,Ligue 1,2022-2023
Théo Le Bris,fr FRA,"MF,DF",Lorient,19,2002,27,15,1452,16.1,2,2,4,2,0,0,0,0,1.1,1.1,1.2,2.3,51,47,103,Ligue 1,2022-2023
Mathias Pereira Lage,pt POR,"MF,FW",Brest,25,1996,24,16,1264,14.0,2,1,3,2,0,0,2,0,1.4,1.4,1.6,3.0,20,30,98,Ligue 1,2022-2023
Flavien Tait,fr FRA,MF,Rennes,29,1993,30,19,1680,18.7,2,2,4,2,0,0,2,0,2.3,2.3,2.2,4.5,52,154,56,Ligue 1,2022-2023
Castello Lukeba,fr FRA,DF,Lyon,19,2002,34,33,2986,33.2,2,0,2,2,0,0,9,1,1.2,1.2,0.3,1.4,24,166,9,Ligue 1,2022-2023
