Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Kévin Gameiro,fr FRA,FW,Strasbourg,34,1987,35,28,2385,26.5,11,3,14,10,1,3,0,0,13.3,10.9,3.0,13.9,69,62,225,Ligue 1,2021-2022
Benjamin Bourigeaud,fr FRA,"FW,MF",Rennes,27,1994,38,38,3193,35.5,11,12,23,11,0,0,2,0,5.7,5.7,12.3,18.0,47,201,322,Ligue 1,2021-2022
Franck Honorat,fr FRA,"FW,MF",Brest,24,1996,34,34,2899,32.2,11,4,15,11,0,0,3,0,4.3,4.3,6.6,10.9,117,84,289,Ligue 1,2021-2022
Hugo Ekitike,fr FRA,FW,Reims,19,2002,24,15,1273,14.1,10,3,13,9,1,2,1,1,6.5,4.8,1.5,6.3,35,18,87,Ligue 1,2021-2022
Amine Gouiri,dz ALG,"FW,MF",Nice,21,2000,38,32,2754,30.6,10,9,19,7,3,5,3,0,11.8,7.9,5.9,13.8,93,104,198,Ligue 1,2021-2022
Elye Wahi,fr FRA,FW,Montpellier,18,2003,33,21,1786,19.8,10,1,11,10,0,0,2,0,7.8,7.8,0.9,8.8,24,12,100,Ligue 1,2021-2022
Cengiz Ünder,tr TUR,"FW,MF",Marseille,24,1997,32,25,2200,24.4,10,2,12,9,1,1,2,1,6.4,5.6,4.3,9.9,64,73,307,Ligue 1,2021-2022
Ludovic Blas,fr FRA,"MF,FW",Nantes,23,1997,35,35,2961,32.9,10,5,15,5,5,5,10,0,11.7,7.8,3.9,11.7,69,157,190,Ligue 1,2021-2022
Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,30,1991,30,26,2225,24.7,10,0,10,6,4,4,6,0,7.7,4.6,2.5,7.0,63,77,144,Ligue 1,2021-2022
Steve Mounié,bj BEN,FW,Brest,26,1994,35,25,2312,25.7,9,2,11,7,2,2,2,0,11.8,10.2,1.2,11.4,29,65,106,Ligue 1,2021-2022
Kevin Volland,de GER,"MF,FW",Monaco,29,1992,34,29,2436,27.1,9,9,18,8,1,1,10,0,7.4,6.6,6.9,13.5,31,102,203,Ligue 1,2021-2022
Gerson,br BRA,"MF,FW",Marseille,24,1997,35,29,2544,28.3,9,4,13,9,0,0,3,0,4.9,4.9,3.1,8.1,61,94,172,Ligue 1,2021-2022
Lucas Paquetá,br BRA,"MF,FW",Lyon,23,1997,35,32,2699,30.0,9,6,15,8,1,1,3,0,9.8,9.0,4.5,13.5,59,168,219,Ligue 1,2021-2022
Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,26,1994,34,28,2436,27.1,9,6,15,9,0,0,4,1,8.0,8.0,4.9,12.9,79,66,244,Ligue 1,2021-2022
Alberth Elis,hn HON,"FW,MF",Bordeaux,25,1996,20,16,1409,15.7,9,1,10,9,0,1,2,0,6.5,5.7,1.3,7.0,42,27,118,Ligue 1,2021-2022
Serhou Guirassy,gn GUI,FW,Rennes,25,1996,37,7,1016,11.3,9,0,9,9,0,0,1,0,8.1,8.1,0.4,8.5,8,23,86,Ligue 1,2021-2022
Seko Fofana,ci CIV,MF,Lens,26,1995,38,38,3357,37.3,8,1,9,8,0,0,2,0,6.4,6.4,3.1,9.5,131,178,227,Ligue 1,2021-2022
Stephy Mavididi,eng ENG,"FW,MF",Montpellier,23,1998,30,27,2299,25.5,8,3,11,8,0,0,4,0,7.6,7.6,3.3,10.8,74,34,182,Ligue 1,2021-2022
Terem Moffi,ng NGA,FW,Lorient,22,1999,37,34,2711,30.1,8,4,12,6,2,2,1,0,11.1,9.5,3.9,13.4,50,47,154,Ligue 1,2021-2022
Adrien Thomasson,fr FRA,MF,Strasbourg,27,1993,31,27,2389,26.5,8,4,12,8,0,0,2,1,6.2,6.2,3.3,9.5,43,151,167,Ligue 1,2021-2022
Sofiane Boufal,ma MAR,"FW,MF",Angers,27,1993,29,28,2330,25.9,8,4,12,5,3,3,6,0,8.5,6.1,6.4,12.6,127,125,207,Ligue 1,2021-2022
Téji Savanier,fr FRA,MF,Montpellier,29,1991,29,28,2414,26.8,8,7,15,5,3,4,9,2,7.1,3.9,5.9,9.8,59,183,122,Ligue 1,2021-2022
Elba Rashani,xk KVX,"FW,MF",Clermont Foot,28,1993,29,22,1759,19.5,8,3,11,8,0,0,3,0,5.2,5.2,2.2,7.4,43,46,110,Ligue 1,2021-2022
Bamba Dieng,sn SEN,FW,Marseille,21,2000,25,11,975,10.8,7,1,8,6,1,1,0,1,7.8,7.1,1.9,9.0,24,15,82,Ligue 1,2021-2022
Romain Faivre,fr FRA,MF,Brest,23,1998,21,20,1795,19.9,7,5,12,2,5,5,1,0,6.5,2.5,2.8,5.3,100,118,98,Ligue 1,2021-2022
Arkadiusz Milik,pl POL,FW,Marseille,27,1994,23,15,1416,15.7,7,2,9,6,1,1,1,0,8.2,7.4,1.7,9.0,15,25,111,Ligue 1,2021-2022
Thomas Mangani,fr FRA,MF,Angers,34,1987,33,25,2193,24.4,7,2,9,1,6,6,6,0,5.7,0.9,1.3,2.2,8,165,31,Ligue 1,2021-2022
Florent Mollet,fr FRA,"FW,MF",Montpellier,29,1991,35,32,2630,29.2,6,2,8,6,0,0,6,0,4.3,4.3,2.7,6.9,48,114,162,Ligue 1,2021-2022
Florian Sotoca,fr FRA,"FW,MF",Lens,30,1990,35,28,2480,27.6,6,4,10,4,2,2,7,0,8.5,6.9,3.2,10.2,51,124,194,Ligue 1,2021-2022
Moses Simon,ng NGA,"FW,MF",Nantes,26,1995,30,29,2332,25.9,6,8,14,6,0,0,3,0,4.6,4.6,8.7,13.3,146,49,242,Ligue 1,2021-2022
Sofiane Diop,fr FRA,"MF,FW",Monaco,21,2000,30,24,1948,21.6,6,4,10,6,0,0,6,0,5.6,5.6,3.6,9.2,75,130,202,Ligue 1,2021-2022
Kasper Dolberg,dk DEN,FW,Nice,23,1997,26,19,1492,16.6,6,2,8,4,2,2,0,0,6.4,4.8,1.2,6.1,15,16,90,Ligue 1,2021-2022
Lovro Majer,hr CRO,"MF,FW",Rennes,23,1998,29,21,1832,20.4,6,8,14,6,0,0,1,0,5.3,5.3,5.2,10.6,77,147,126,Ligue 1,2021-2022
Sekou Mara,fr FRA,"FW,MF",Bordeaux,19,2002,26,8,905,10.1,6,0,6,5,1,1,2,0,5.1,4.4,0.7,5.0,7,15,47,Ligue 1,2021-2022
Armand Lauriente,fr FRA,"FW,MF",Lorient,22,1998,35,28,2477,27.5,6,2,8,5,1,1,5,0,7.5,6.7,4.0,10.8,89,66,194,Ligue 1,2021-2022
Houssem Aouar,dz ALG,"MF,FW",Lyon,23,1998,36,29,2504,27.8,6,4,10,6,0,0,1,0,6.3,6.3,4.5,10.8,88,165,169,Ligue 1,2021-2022
Andrei Girotto,br BRA,"DF,MF",Nantes,29,1992,36,36,3146,35.0,6,1,7,6,0,0,8,0,2.9,2.9,1.2,4.1,9,108,15,Ligue 1,2021-2022
Przemysław Frankowski,pl POL,DF,Lens,26,1995,37,28,2448,27.2,6,5,11,6,0,0,5,0,2.4,2.4,3.7,6.0,53,89,223,Ligue 1,2021-2022
Lionel Messi,ar ARG,"FW,MF",Paris S-G,34,1987,26,24,2153,23.9,6,14,20,6,0,0,0,0,10.0,10.0,8.8,18.9,113,291,125,Ligue 1,2021-2022
Ike Ugbo,ca CAN,FW,Troyes,22,1998,14,11,814,9.0,5,0,5,4,1,1,0,0,3.7,3.0,0.3,3.3,1,7,31,Ligue 1,2021-2022
Wesley Saïd,fr FRA,"FW,MF",Lens,26,1995,21,7,654,7.3,5,0,5,5,0,0,2,0,4.3,4.3,0.9,5.2,21,32,49,Ligue 1,2021-2022
Danilo Pereira,pt POR,MF,Paris S-G,29,1991,27,22,2038,22.6,5,0,5,5,0,0,2,0,3.2,3.2,0.4,3.6,18,111,15,Ligue 1,2021-2022
Flavien Tait,fr FRA,MF,Rennes,28,1993,28,24,2125,23.6,5,3,8,5,0,0,3,0,2.6,2.6,2.9,5.5,67,189,79,Ligue 1,2021-2022
Marshall Munetsi,zw ZIM,"MF,DF",Reims,25,1996,24,20,1885,20.9,5,1,6,5,0,0,7,0,4.0,4.0,1.2,5.2,12,37,21,Ligue 1,2021-2022
Ignatius Ganago,cm CMR,FW,Lens,22,1999,28,11,1024,11.4,5,1,6,5,0,0,2,0,4.2,4.2,1.1,5.3,11,14,77,Ligue 1,2021-2022
Ángel Di María,ar ARG,FW,Paris S-G,33,1988,26,19,1645,18.3,5,7,12,5,0,0,2,0,5.4,5.4,7.0,12.3,74,112,235,Ligue 1,2021-2022
Marquinhos,br BRA,DF,Paris S-G,27,1994,32,32,2861,31.8,5,0,5,5,0,0,5,0,3.8,3.8,0.4,4.1,9,128,8,Ligue 1,2021-2022
Nicolas de Préville,fr FRA,"FW,MF",Metz,30,1991,27,24,1969,21.9,5,2,7,5,0,0,5,0,2.8,2.8,2.2,5.0,55,47,109,Ligue 1,2021-2022
Angelo Fulgini,fr FRA,"MF,FW",Angers,24,1996,36,35,2929,32.5,5,4,9,5,0,0,6,0,5.8,5.8,4.0,9.7,75,147,189,Ligue 1,2021-2022
Ibrahima Koné,ml MLI,FW,Lorient,22,1999,16,6,732,8.1,5,1,6,5,0,0,2,0,2.7,2.7,1.8,4.5,11,13,51,Ligue 1,2021-2022
Xavier Chavalerin,fr FRA,MF,Troyes,30,1991,34,31,2717,30.2,5,2,7,5,0,0,4,0,1.4,1.4,3.8,5.2,19,93,85,Ligue 1,2021-2022
Jonathan Clauss,fr FRA,DF,Lens,28,1992,37,35,3046,33.8,5,11,16,5,0,0,3,0,3.0,3.0,7.0,10.0,110,140,303,Ligue 1,2021-2022
Kalifa Coulibaly,ml MLI,FW,Nantes,29,1991,21,9,850,9.4,5,0,5,5,0,0,1,0,4.7,4.7,1.3,6.0,5,13,29,Ligue 1,2021-2022
Jérémy Le Douaron,fr FRA,"FW,MF",Brest,23,1998,32,16,1446,16.1,5,3,8,5,0,0,0,0,3.7,3.7,2.6,6.3,39,18,127,Ligue 1,2021-2022
Burak Yılmaz,tr TUR,FW,Lille,36,1985,31,25,2211,24.6,4,3,7,2,2,2,9,1,9.6,8.0,3.2,11.2,49,26,176,Ligue 1,2021-2022
Mattéo Guendouzi,fr FRA,MF,Marseille,22,1999,38,35,3152,35.0,4,6,10,4,0,0,6,0,3.5,3.5,3.6,7.1,100,286,175,Ligue 1,2021-2022
Justin Kluivert,nl NED,MF,Nice,22,1999,27,24,1868,20.8,4,5,9,4,0,0,6,1,2.8,2.8,4.9,7.7,83,56,166,Ligue 1,2021-2022
Achraf Hakimi,ma MAR,DF,Paris S-G,22,1998,32,28,2479,27.5,4,6,10,4,0,0,3,1,2.5,2.5,4.1,6.6,71,99,294,Ligue 1,2021-2022
Mauro Icardi,ar ARG,FW,Paris S-G,28,1993,24,10,1027,11.4,4,0,4,4,0,0,1,0,5.4,5.4,0.7,6.1,6,10,53,Ligue 1,2021-2022
Gelson Martins,pt POR,"MF,FW",Monaco,26,1995,32,24,1905,21.2,4,3,7,4,0,0,4,0,5.7,5.7,2.5,8.2,67,57,236,Ligue 1,2021-2022
Myron Boadu,nl NED,FW,Monaco,20,2001,31,7,960,10.7,4,1,5,4,0,0,0,0,6.6,6.6,0.6,7.2,7,11,68,Ligue 1,2021-2022
Remi Oudin,fr FRA,"MF,FW",Bordeaux,24,1996,33,20,1737,19.3,4,5,9,4,0,0,6,0,3.0,3.0,3.8,6.8,31,53,96,Ligue 1,2021-2022
Khéphren Thuram,fr FRA,MF,Nice,20,2001,36,20,1901,21.1,4,2,6,4,0,0,4,0,2.7,2.7,2.3,5.0,65,123,33,Ligue 1,2021-2022
Martin Satriano,uy URU,FW,Brest,20,2001,15,11,932,10.4,4,0,4,4,0,0,5,0,3.4,3.4,0.1,3.5,6,7,52,Ligue 1,2021-2022
Yoann Touzghar,tn TUN,FW,Troyes,34,1986,28,16,1457,16.2,4,0,4,4,0,0,0,0,4.9,4.9,1.1,6.1,16,15,67,Ligue 1,2021-2022
Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,19,2002,20,11,1015,11.3,4,2,6,4,0,0,3,0,2.3,2.3,1.9,4.2,56,42,96,Ligue 1,2021-2022
Florian Tardieu,fr FRA,MF,Troyes,29,1992,30,29,2632,29.2,4,2,6,0,4,4,6,0,3.8,0.7,4.2,4.9,20,212,30,Ligue 1,2021-2022
Cédric Bakambu,cd COD,FW,Marseille,30,1991,12,5,356,4.0,4,0,4,4,0,0,1,0,2.6,2.6,0.4,3.0,7,9,28,Ligue 1,2021-2022
Ismaël Traoré,ci CIV,DF,Angers,34,1986,37,36,3215,35.7,4,1,5,4,0,0,1,0,4.0,4.0,1.3,5.3,7,58,6,Ligue 1,2021-2022
Mohamed Ali Cho,fr FRA,FW,Angers,17,2004,32,21,1837,20.4,4,1,5,4,0,0,6,2,6.4,6.4,2.7,9.1,60,22,150,Ligue 1,2021-2022
Wout Faes,be BEL,DF,Reims,23,1998,37,37,3330,37.0,4,0,4,4,0,0,2,0,2.1,2.1,0.2,2.3,13,83,10,Ligue 1,2021-2022
Valère Germain,fr FRA,FW,Montpellier,31,1990,34,22,1970,21.9,4,3,7,4,0,0,3,0,4.4,4.4,2.9,7.3,9,36,95,Ligue 1,2021-2022
Amine Harit,ma MAR,"FW,MF",Marseille,24,1997,23,12,1165,12.9,4,4,8,4,0,0,1,0,2.5,2.5,2.8,5.3,50,65,118,Ligue 1,2021-2022
Farid Boulaya,dz ALG,"MF,FW",Metz,28,1993,24,18,1526,17.0,4,2,6,4,0,0,1,1,1.5,1.5,3.5,5.1,50,74,73,Ligue 1,2021-2022
Mathias Pereira Lage,pt POR,DF,Angers,24,1996,24,11,1040,11.6,4,2,6,4,0,0,0,0,2.6,2.6,1.4,4.1,22,36,73,Ligue 1,2021-2022
Fabien Centonze,fr FRA,DF,Metz,25,1996,19,18,1586,17.6,4,1,5,4,0,0,3,0,0.7,0.7,0.5,1.2,46,55,67,Ligue 1,2021-2022
Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,23,1998,36,20,1874,20.8,4,4,8,4,0,0,4,0,3.5,3.5,2.4,5.9,73,44,163,Ligue 1,2021-2022
Irvin Cardona,fr FRA,"FW,MF",Brest,23,1997,32,13,1334,14.8,4,2,6,4,0,0,2,0,2.9,2.9,1.7,4.5,28,18,97,Ligue 1,2021-2022
Gaëtan Laborde,fr FRA,FW,Montpellier,27,1994,4,4,341,3.8,3,0,3,3,0,0,1,0,1.6,1.6,0.5,2.1,7,7,25,Ligue 1,2021-2022
Gaël Kakuta,cd COD,"MF,FW",Lens,30,1991,29,20,1673,18.6,3,2,5,2,1,1,1,0,3.5,2.7,2.3,5.0,30,80,121,Ligue 1,2021-2022
Pedro Chirivella,es ESP,MF,Nantes,24,1997,31,31,2637,29.3,3,1,4,3,0,0,6,0,1.0,1.0,1.3,2.2,13,216,34,Ligue 1,2021-2022
Hamari Traoré,ml MLI,DF,Rennes,29,1992,33,33,2890,32.1,3,10,13,3,0,0,4,0,1.5,1.5,4.8,6.3,65,177,180,Ligue 1,2021-2022
Romain Faivre,fr FRA,"FW,MF",Lyon,23,1998,14,9,889,9.9,3,0,3,3,0,0,0,0,1.8,1.8,2.3,4.1,63,84,72,Ligue 1,2021-2022
Sven Botman,nl NED,DF,Lille,21,2000,25,25,2250,25.0,3,1,4,3,0,0,4,0,1.6,1.6,0.2,1.9,12,79,0,Ligue 1,2021-2022
Jean Onana,cm CMR,MF,Bordeaux,21,2000,23,23,1832,20.4,3,2,5,3,0,0,3,1,1.4,1.4,1.6,3.0,18,90,46,Ligue 1,2021-2022
Adrien Truffert,fr FRA,DF,Rennes,19,2001,30,18,1639,18.2,3,2,5,3,0,0,4,0,1.8,1.8,2.0,3.8,66,84,118,Ligue 1,2021-2022
Aurélien Tchouaméni,fr FRA,MF,Monaco,21,2000,35,33,2929,32.5,3,2,5,3,0,0,11,1,2.0,2.0,2.8,4.8,47,250,39,Ligue 1,2021-2022
Mama Samba Baldé,gw GNB,"MF,FW",Troyes,25,1995,30,20,1717,19.1,3,2,5,3,0,1,1,1,6.5,5.8,1.1,6.9,44,48,141,Ligue 1,2021-2022
Stéphane Bahoken,cm CMR,FW,Angers,29,1992,29,12,1099,12.2,3,1,4,3,0,0,0,0,4.1,4.1,1.3,5.4,9,15,78,Ligue 1,2021-2022
Xeka,pt POR,MF,Lille,26,1994,23,19,1619,18.0,3,0,3,3,0,0,10,0,1.5,1.5,1.4,3.0,12,73,22,Ligue 1,2021-2022
Timothy Weah,us USA,"MF,FW",Lille,21,2000,29,17,1616,18.0,3,4,7,3,0,0,2,1,3.7,3.7,4.0,7.7,55,43,152,Ligue 1,2021-2022
Sambou Soumano,sn SEN,"FW,MF",Lorient,20,2001,21,4,447,5.0,3,0,3,3,0,0,1,0,3.0,3.0,0.1,3.2,11,4,26,Ligue 1,2021-2022
Adil Rami,fr FRA,DF,Troyes,35,1985,17,14,1171,13.0,3,0,3,3,0,0,1,0,0.8,0.8,0.1,0.8,5,24,0,Ligue 1,2021-2022
Youcef Belaïli,dz ALG,"MF,FW",Brest,29,1992,13,11,825,9.2,3,2,5,3,0,1,2,0,2.8,1.9,2.8,4.7,36,42,56,Ligue 1,2021-2022
Brendan Chardonnet,fr FRA,DF,Brest,26,1994,32,31,2686,29.8,3,0,3,3,0,0,6,1,1.4,1.4,0.4,1.8,9,83,5,Ligue 1,2021-2022
Ander Herrera,es ESP,MF,Paris S-G,31,1989,19,12,1091,12.1,3,2,5,3,0,0,2,0,0.8,0.8,1.4,2.2,11,97,25,Ligue 1,2021-2022
Idrissa Gana Gueye,sn SEN,MF,Paris S-G,31,1989,26,18,1641,18.2,3,1,4,3,0,0,4,0,1.4,1.4,1.7,3.1,28,132,35,Ligue 1,2021-2022
Jason Denayer,be BEL,DF,Lyon,26,1995,15,12,1002,11.1,3,0,3,3,0,0,2,0,1.6,1.6,0.0,1.6,3,26,0,Ligue 1,2021-2022
Jodel Dossou,bj BEN,FW,Clermont Foot,29,1992,35,23,2008,22.3,3,1,4,3,0,0,4,0,5.0,5.0,2.2,7.2,104,75,191,Ligue 1,2021-2022
Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,31,1990,30,27,2252,25.0,3,4,7,2,1,1,2,0,2.3,1.5,3.6,5.1,85,182,138,Ligue 1,2021-2022
Hicham Boudaoui,dz ALG,MF,Nice,21,1999,29,21,1621,18.0,3,2,5,3,0,0,7,0,1.1,1.1,2.7,3.8,38,47,101,Ligue 1,2021-2022
David Costa,pt POR,"MF,FW",Lens,20,2001,33,16,1464,16.3,3,5,8,3,0,0,2,0,2.1,2.1,3.5,5.7,56,96,99,Ligue 1,2021-2022
Thomas Monconduit,fr FRA,MF,Lorient,30,1991,34,26,2248,25.0,3,2,5,3,0,0,5,0,1.5,1.5,3.3,4.7,27,160,32,Ligue 1,2021-2022
Ricardo Mangas,pt POR,DF,Bordeaux,23,1998,29,27,2353,26.1,3,1,4,3,0,0,2,0,1.7,1.7,0.6,2.4,55,89,110,Ligue 1,2021-2022
Didier Lamkel Zé,cm CMR,FW,Metz,24,1996,9,8,605,6.7,3,0,3,3,0,0,2,0,2.3,2.3,0.3,2.5,21,6,63,Ligue 1,2021-2022
Ibrahima Niane,sn SEN,FW,Metz,22,1999,26,20,1582,17.6,3,1,4,2,1,1,2,1,3.7,2.9,1.3,4.2,14,20,89,Ligue 1,2021-2022
M'Baye Niang,sn SEN,FW,Bordeaux,26,1994,22,7,777,8.6,3,1,4,3,0,0,3,0,3.3,3.3,1.7,5.1,8,12,63,Ligue 1,2021-2022
Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,23,1998,35,34,3073,34.1,3,0,3,3,0,0,8,0,2.5,2.5,1.3,3.8,43,132,89,Ligue 1,2021-2022
Aleksandr Golovin,ru RUS,"FW,MF",Monaco,25,1996,27,17,1502,16.7,3,4,7,3,0,0,4,1,2.7,2.7,3.1,5.7,51,87,126,Ligue 1,2021-2022
Renaud Ripart,fr FRA,"MF,FW",Troyes,28,1993,28,22,1893,21.0,2,2,4,2,0,0,2,0,3.1,3.1,2.3,5.3,39,61,147,Ligue 1,2021-2022
Sergio Ramos,es ESP,DF,Paris S-G,35,1986,12,8,801,8.9,2,0,2,2,0,0,3,1,1.8,1.8,0.0,1.8,8,61,5,Ligue 1,2021-2022
Vanderson,br BRA,"FW,DF",Monaco,20,2001,17,12,1120,12.4,2,1,3,2,0,0,3,0,1.2,1.2,1.4,2.6,22,57,110,Ligue 1,2021-2022
Nayef Aguerd,ma MAR,DF,Rennes,25,1996,31,31,2735,30.4,2,2,4,2,0,0,3,1,2.1,2.1,0.3,2.4,11,101,1,Ligue 1,2021-2022
Tetê,br BRA,"FW,MF",Lyon,21,2000,9,7,583,6.5,2,5,7,2,0,0,1,0,2.3,2.3,2.3,4.5,28,37,48,Ligue 1,2021-2022
Romain Thomas,fr FRA,DF,Angers,33,1988,30,29,2563,28.5,2,0,2,2,0,0,9,0,2.0,2.0,0.0,2.1,4,93,2,Ligue 1,2021-2022
Marco Verratti,it ITA,MF,Paris S-G,28,1992,24,23,1937,21.5,2,2,4,2,0,0,12,0,0.6,0.6,2.3,2.9,56,193,63,Ligue 1,2021-2022
Yunis Abdelhamid,ma MAR,DF,Reims,33,1987,34,34,2983,33.1,2,0,2,2,0,0,5,1,1.2,1.2,0.8,2.0,23,119,14,Ligue 1,2021-2022
Baptiste Santamaria,fr FRA,"MF,DF",Rennes,26,1995,34,28,2518,28.0,2,1,3,2,0,0,7,0,1.9,1.9,0.9,2.7,19,133,37,Ligue 1,2021-2022
Renato Sanches,pt POR,"MF,FW",Lille,23,1997,25,20,1651,18.3,2,5,7,2,0,0,8,1,0.9,0.9,3.3,4.2,59,171,71,Ligue 1,2021-2022
Ibrahima Sissoko,ml MLI,"MF,DF",Strasbourg,23,1997,35,26,2303,25.6,2,5,7,2,0,0,6,0,2.6,2.6,4.3,6.8,50,100,103,Ligue 1,2021-2022
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,24,1997,34,31,2662,29.6,2,8,10,2,0,0,5,0,1.0,1.0,6.4,7.5,81,156,208,Ligue 1,2021-2022
El Bilal Touré,ml MLI,FW,Reims,19,2001,21,15,1194,13.3,2,4,6,1,1,1,2,0,4.1,3.3,1.7,5.0,22,23,78,Ligue 1,2021-2022
Melvin Bard,fr FRA,DF,Nice,20,2000,33,30,2589,28.8,2,2,4,2,0,0,3,0,0.9,0.9,3.4,4.3,65,134,129,Ligue 1,2021-2022
Saidou Sow,gn GUI,DF,Saint-Étienne,19,2002,13,11,989,11.0,2,1,3,2,0,0,2,0,0.3,0.3,0.9,1.2,13,47,3,Ligue 1,2021-2022
Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,23,1998,36,26,2332,25.9,2,3,5,2,0,0,5,0,1.9,1.9,2.7,4.6,75,107,90,Ligue 1,2021-2022
Youcef Atal,dz ALG,DF,Nice,25,1996,17,13,1140,12.7,2,1,3,2,0,0,4,0,0.9,0.9,1.3,2.2,63,44,106,Ligue 1,2021-2022
Xherdan Shaqiri,ch SUI,"FW,MF",Lyon,29,1991,11,9,679,7.5,2,3,5,2,0,0,0,0,0.6,0.6,1.7,2.3,10,38,73,Ligue 1,2021-2022
Jens Cajuste,se SWE,"MF,FW",Reims,21,1999,8,4,364,4.0,2,0,2,1,1,1,0,0,1.7,0.9,0.0,1.0,10,13,14,Ligue 1,2021-2022
Duje Ćaleta-Car,hr CRO,DF,Marseille,24,1996,26,24,2057,22.9,2,0,2,2,0,0,6,0,1.8,1.8,0.6,2.4,14,83,2,Ligue 1,2021-2022
Opa Nguette,sn SEN,"FW,MF",Metz,27,1994,26,10,1048,11.6,2,2,4,2,0,0,1,0,2.2,2.2,0.4,2.5,32,25,76,Ligue 1,2021-2022
Azzedine Ounahi,ma MAR,MF,Angers,21,2000,32,16,1633,18.1,2,1,3,2,0,0,2,0,2.0,2.0,1.5,3.5,50,110,79,Ligue 1,2021-2022
Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,29,1991,30,30,2565,28.5,2,3,5,2,0,0,4,1,1.4,1.4,1.3,2.8,38,102,72,Ligue 1,2021-2022
Mario Lemina,ga GAB,MF,Nice,27,1993,32,24,1967,21.9,2,0,2,2,0,0,7,1,2.0,2.0,0.4,2.3,35,93,30,Ligue 1,2021-2022
