Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
36.0,Sun,2023-05-21,15:00,Torino,Fiorentina,1.1,0.8,1–1,2022-2023,390
36.0,Sun,2023-05-21,18:00,Napoli,Inter,1.7,0.6,3–1,2022-2023,391
36.0,Sun,2023-05-21,20:45,Udinese,Lazio,0.5,2.0,0–1,2022-2023,392
36.0,Mon,2023-05-22,18:30,Roma,Salernitana,1.4,1.1,2–2,2022-2023,393
36.0,Mon,2023-05-22,20:45,Empoli,Juventus,2.7,1.8,4–1,2022-2023,394
37.0,Fri,2023-05-26,20:45,Sampdoria,Sassuolo,2.2,2.9,2–2,2022-2023,396
37.0,Sat,2023-05-27,15:00,Salernitana,Udinese,1.2,2.3,3–2,2022-2023,397
37.0,Sat,2023-05-27,15:00,Spezia,Torino,0.9,1.0,0–4,2022-2023,398
37.0,Sat,2023-05-27,18:00,Fiorentina,Roma,2.3,1.2,2–1,2022-2023,399
37.0,Sat,2023-05-27,20:45,Inter,Atalanta,2.8,1.0,3–2,2022-2023,400
37.0,Sun,2023-05-28,12:30,Hellas Verona,Empoli,1.0,1.2,1–1,2022-2023,401
37.0,Sun,2023-05-28,15:00,Monza,Lecce,1.1,1.2,0–1,2022-2023,402
37.0,Sun,2023-05-28,15:00,Bologna,Napoli,1.9,1.4,2–2,2022-2023,403
37.0,Sun,2023-05-28,18:00,Lazio,Cremonese,1.9,0.6,3–2,2022-2023,404
37.0,Sun,2023-05-28,20:45,Juventus,Milan,0.9,0.5,0–1,2022-2023,405
38.0,Fri,2023-06-02,20:30,Sassuolo,Fiorentina,1.1,1.6,1–3,2022-2023,407
38.0,Sat,2023-06-03,18:30,Torino,Inter,1.1,1.0,0–1,2022-2023,408
38.0,Sat,2023-06-03,21:00,Empoli,Lazio,0.2,1.6,0–2,2022-2023,409
38.0,Sat,2023-06-03,21:00,Cremonese,Salernitana,1.4,0.7,2–0,2022-2023,410
38.0,Sun,2023-06-04,18:30,Napoli,Sampdoria,2.0,0.6,2–0,2022-2023,411
38.0,Sun,2023-06-04,21:00,Roma,Spezia,2.2,1.0,2–1,2022-2023,412
38.0,Sun,2023-06-04,21:00,Lecce,Bologna,1.4,1.1,2–3,2022-2023,413
38.0,Sun,2023-06-04,21:00,Udinese,Juventus,0.8,1.3,0–1,2022-2023,414
38.0,Sun,2023-06-04,21:00,Milan,Hellas Verona,2.4,0.8,3–1,2022-2023,415
38.0,Sun,2023-06-04,21:00,Atalanta,Monza,4.0,1.2,5–2,2022-2023,416
