Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Jorge Molina,es ESP,FW,Granada,38,1982,33,17,1615,17.9,8,2,10,8,0,1,3,0,6.0,5.2,2.3,7.5,7,56,95,La_Liga,2020-2021
Álex Berenguer,es ESP,"MF,FW",Athletic Club,25,1995,35,27,2278,25.3,8,4,12,8,0,0,4,0,6.2,6.2,3.4,9.7,64,85,201,La_Liga,2020-2021
Portu,es ESP,"FW,MF",Real Sociedad,28,1992,37,24,2184,24.3,8,3,11,8,0,0,3,0,5.9,5.9,3.7,9.6,56,38,201,La_Liga,2020-2021
João Félix,pt POR,"FW,MF",Atlético Madrid,20,1999,31,14,1572,17.5,7,5,12,6,1,2,6,0,5.5,3.9,4.3,8.1,49,73,94,La_Liga,2020-2021
Lucas Boyé,ar ARG,FW,Elche,24,1996,34,32,2694,29.9,7,2,9,7,0,0,9,1,5.2,5.2,1.1,6.3,43,54,117,La_Liga,2020-2021
Gonzalo Melero,es ESP,"MF,FW",Levante,26,1994,29,21,1853,20.6,7,1,8,7,0,0,4,0,3.7,3.7,1.5,5.2,32,112,56,La_Liga,2020-2021
Maxi Gómez,uy URU,FW,Valencia,23,1996,31,31,2689,29.9,7,1,8,7,0,0,7,1,6.6,6.6,0.9,7.5,19,41,102,La_Liga,2020-2021
Roberto Torres,es ESP,"MF,FW",Osasuna,31,1989,35,19,1894,21.0,7,1,8,3,4,5,0,0,5.9,2.5,1.6,4.1,27,79,95,La_Liga,2020-2021
Nolito,es ESP,"MF,FW",Celta Vigo,33,1986,36,35,2597,28.9,7,5,12,7,0,0,7,0,5.9,5.9,5.1,11.0,35,126,163,La_Liga,2020-2021
Shon Weissman,il ISR,FW,Valladolid,24,1996,32,24,2133,23.7,6,1,7,6,0,0,3,0,5.6,5.6,2.6,8.3,17,22,73,La_Liga,2020-2021
Casemiro,br BRA,MF,Real Madrid,28,1992,34,32,2901,32.2,6,4,10,6,0,0,11,1,6.2,6.2,2.7,8.8,20,135,45,La_Liga,2020-2021
Paco Alcácer,es ESP,FW,Villarreal,26,1993,27,19,1544,17.2,6,4,10,5,1,2,0,0,9.0,7.5,2.8,10.2,12,13,77,La_Liga,2020-2021
Iñaki Williams,gh GHA,FW,Athletic Club,26,1994,38,27,2387,26.5,6,6,12,5,1,1,1,0,6.2,5.4,5.1,10.5,73,34,233,La_Liga,2020-2021
Ousmane Dembélé,fr FRA,FW,Barcelona,23,1997,30,19,1774,19.7,6,3,9,6,0,0,2,0,5.6,5.6,4.2,9.8,140,87,288,La_Liga,2020-2021
Fabián Orellana,cl CHI,"MF,FW",Valladolid,34,1986,30,27,2138,23.8,6,2,8,2,4,4,5,0,6.0,2.8,3.5,6.3,67,77,148,La_Liga,2020-2021
Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,26,1993,30,25,2179,24.2,6,10,16,6,0,0,6,0,5.2,5.2,6.0,11.2,146,86,212,La_Liga,2020-2021
Fidel,es ESP,"MF,DF",Elche,30,1989,30,28,2396,26.6,6,3,9,4,2,3,8,0,4.3,1.9,5.0,7.0,82,97,123,La_Liga,2020-2021
Manu Vallejo,es ESP,"FW,MF",Valencia,23,1997,30,9,950,10.6,5,0,5,5,0,0,2,0,4.2,4.2,0.8,4.9,22,25,60,La_Liga,2020-2021
Ángel Rodríguez,es ESP,"FW,MF",Getafe,33,1987,33,12,1374,15.3,5,0,5,4,1,2,4,0,5.7,4.1,0.6,4.7,23,15,94,La_Liga,2020-2021
Édgar Méndez,es ESP,"MF,FW",Alavés,30,1990,33,26,2090,23.2,5,1,6,5,0,0,12,1,5.5,5.5,1.6,7.0,47,23,115,La_Liga,2020-2021
Luka Modrić,hr CRO,MF,Real Madrid,34,1985,35,32,2733,30.4,5,3,8,5,0,0,4,0,2.3,2.3,4.6,6.9,67,283,108,La_Liga,2020-2021
Marco Asensio,es ESP,"FW,MF",Real Madrid,24,1996,35,21,1869,20.8,5,2,7,5,0,0,1,0,3.8,3.8,3.3,7.0,92,82,166,La_Liga,2020-2021
Carlos Bacca,co COL,FW,Villarreal,33,1986,23,9,786,8.7,5,0,5,5,0,0,1,0,3.2,3.2,1.0,4.2,11,14,52,La_Liga,2020-2021
Iker Muniain,es ESP,"MF,FW",Athletic Club,27,1992,28,23,1943,21.6,5,3,8,5,0,0,1,0,4.5,4.5,3.4,7.9,72,164,133,La_Liga,2020-2021
Lucas Ocampos,ar ARG,FW,Sevilla,26,1994,34,30,2631,29.2,5,4,9,1,4,5,3,0,11.2,7.3,5.6,12.9,104,98,253,La_Liga,2020-2021
Sandro Ramírez,es ESP,FW,Huesca,25,1995,20,16,1285,14.3,5,1,6,5,0,0,2,0,2.2,2.2,0.5,2.7,31,24,74,La_Liga,2020-2021
Óscar Plano,es ESP,"MF,FW",Valladolid,29,1991,36,30,2517,28.0,5,5,10,5,0,0,1,1,4.8,4.8,2.1,6.9,29,77,109,La_Liga,2020-2021
Cristian Tello,es ESP,"FW,MF",Betis,28,1991,29,12,1283,14.3,5,3,8,5,0,0,2,1,2.7,2.7,2.3,5.0,51,42,98,La_Liga,2020-2021
Luis Javier Suárez,co COL,"FW,MF",Granada,22,1997,27,18,1666,18.5,5,1,6,5,0,0,6,0,6.4,6.4,2.0,8.4,33,33,90,La_Liga,2020-2021
Darwin Machís,ve VEN,"FW,MF",Granada,27,1993,32,21,2026,22.5,5,5,10,5,0,1,1,0,5.1,4.3,5.0,9.3,68,37,119,La_Liga,2020-2021
Jaime Mata,es ESP,FW,Getafe,31,1988,33,23,2037,22.6,5,0,5,4,1,2,9,1,7.0,5.5,1.2,6.7,14,32,134,La_Liga,2020-2021
Gonçalo Guedes,pt POR,"MF,FW",Valencia,23,1996,31,27,2287,25.4,5,5,10,5,0,0,3,1,3.7,3.7,4.0,7.7,111,115,154,La_Liga,2020-2021
Jonathan Calleri,ar ARG,FW,Osasuna,26,1993,25,20,1544,17.2,5,2,7,5,0,0,4,0,5.7,5.5,0.7,6.3,20,31,97,La_Liga,2020-2021
Raúl García,es ESP,"FW,MF",Athletic Club,34,1986,34,21,1743,19.4,5,1,6,3,2,3,8,2,6.1,3.7,1.3,5.0,17,73,74,La_Liga,2020-2021
Nabil Fekir,fr FRA,"MF,FW",Betis,27,1993,33,33,2622,29.1,5,6,11,4,1,3,5,1,7.0,4.6,5.2,9.8,103,152,182,La_Liga,2020-2021
Marcos André,br BRA,FW,Valladolid,23,1996,23,11,1177,13.1,4,1,5,4,0,0,3,0,4.9,4.9,0.7,5.6,26,15,67,La_Liga,2020-2021
Enes Ünal,tr TUR,FW,Getafe,23,1997,28,15,1318,14.6,4,2,6,3,1,1,4,0,4.8,4.0,1.5,5.5,14,28,70,La_Liga,2020-2021
Luis Rioja,es ESP,"MF,FW",Alavés,26,1993,35,25,2090,23.2,4,2,6,4,0,0,4,0,3.3,3.3,2.7,6.0,71,42,130,La_Liga,2020-2021
Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,21,1999,28,13,1365,15.2,4,2,6,4,0,0,0,0,2.4,2.4,3.0,5.4,84,53,177,La_Liga,2020-2021
Ivan Rakitić,hr CRO,MF,Sevilla,32,1988,37,25,2233,24.8,4,2,6,2,2,2,5,0,5.2,3.6,1.5,5.1,34,167,55,La_Liga,2020-2021
Moi Gómez,es ESP,"MF,FW",Villarreal,26,1994,35,29,2563,28.5,4,0,4,3,1,1,1,0,3.8,3.0,2.6,5.6,71,116,143,La_Liga,2020-2021
Josan,es ESP,"MF,DF",Elche,30,1989,33,24,1926,21.4,4,2,6,4,0,0,3,0,1.2,1.2,1.5,2.8,65,40,92,La_Liga,2020-2021
Luuk de Jong,nl NED,FW,Sevilla,29,1990,34,14,1268,14.1,4,0,4,4,0,0,3,0,4.7,4.7,1.0,5.7,6,18,66,La_Liga,2020-2021
Munir El Haddadi,ma MAR,FW,Sevilla,24,1995,24,9,845,9.4,4,2,6,4,0,0,2,0,4.1,4.1,1.5,5.6,22,28,66,La_Liga,2020-2021
Daniel Wass,dk DEN,"MF,DF",Valencia,31,1989,35,35,2979,33.1,4,1,5,3,1,1,8,0,2.9,2.1,2.3,4.4,37,122,89,La_Liga,2020-2021
Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,25,1995,27,12,1014,11.3,4,5,9,1,3,3,2,0,5.0,2.6,4.0,6.6,45,67,116,La_Liga,2020-2021
Kenedy,br BRA,"FW,MF",Granada,24,1996,28,18,1471,16.3,4,3,7,4,0,0,3,0,2.0,2.0,2.7,4.7,30,23,59,La_Liga,2020-2021
Asier Villalibre,es ESP,FW,Athletic Club,22,1997,35,16,1589,17.7,4,2,6,4,0,0,1,0,4.3,4.3,2.3,6.6,25,24,107,La_Liga,2020-2021
Bryan Gil,es ESP,"MF,FW",Eibar,19,2001,28,26,2265,25.2,4,3,7,4,0,0,6,0,3.6,3.4,5.0,8.4,123,79,217,La_Liga,2020-2021
Jorge de Frutos,es ESP,MF,Levante,23,1997,37,22,2186,24.3,4,9,13,4,0,0,3,0,3.4,3.4,4.4,7.8,72,74,204,La_Liga,2020-2021
Kévin Gameiro,fr FRA,FW,Valencia,33,1987,27,10,1077,12.0,4,1,5,4,0,0,0,0,3.8,3.8,0.9,4.7,7,19,68,La_Liga,2020-2021
Lucas Pérez,es ESP,FW,Alavés,31,1988,28,19,1759,19.5,4,4,8,1,3,4,1,0,6.7,3.5,4.6,8.1,44,72,136,La_Liga,2020-2021
Álex Fernández,es ESP,MF,Cádiz,27,1992,25,21,1946,21.6,4,1,5,2,2,2,1,0,3.3,1.8,1.5,3.2,26,104,43,La_Liga,2020-2021
Ansu Fati,es ESP,FW,Barcelona,17,2002,7,6,431,4.8,4,0,4,4,0,0,1,0,1.8,1.8,1.7,3.5,32,12,60,La_Liga,2020-2021
Gabriel Paulista,br BRA,DF,Valencia,29,1990,31,31,2716,30.2,4,1,5,4,0,0,6,0,1.0,1.0,0.5,1.5,9,81,4,La_Liga,2020-2021
Pere Milla,es ESP,"FW,MF",Elche,27,1992,32,22,1981,22.0,4,3,7,4,0,0,6,0,5.0,5.0,2.1,7.1,27,46,79,La_Liga,2020-2021
Toni Kroos,de GER,MF,Real Madrid,30,1990,28,24,2117,23.5,3,10,13,3,0,0,6,0,2.3,2.3,6.9,9.1,43,269,47,La_Liga,2020-2021
Vinicius Júnior,br BRA,FW,Real Madrid,20,2000,35,22,1969,21.9,3,3,6,3,0,0,3,0,6.5,6.5,4.8,11.3,127,54,283,La_Liga,2020-2021
Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,18,2001,31,13,1307,14.5,3,0,3,3,0,0,7,0,1.9,1.9,1.9,3.8,37,37,106,La_Liga,2020-2021
Willian José,br BRA,FW,Real Sociedad,28,1991,13,8,689,7.7,3,1,4,3,0,1,0,0,3.1,2.3,1.2,3.6,3,19,29,La_Liga,2020-2021
Fernando Niño,es ESP,FW,Villarreal,19,2000,17,8,593,6.6,3,0,3,3,0,0,1,0,4.6,4.6,0.2,4.8,9,9,43,La_Liga,2020-2021
Rubén García,es ESP,"MF,FW",Osasuna,27,1993,37,33,2718,30.2,3,5,8,2,1,1,2,0,2.6,1.8,5.5,7.3,40,98,197,La_Liga,2020-2021
Fernando,br BRA,MF,Sevilla,33,1987,31,28,2546,28.3,3,4,7,3,0,0,6,0,1.5,1.5,3.0,4.5,17,112,22,La_Liga,2020-2021
Pedri,es ESP,MF,Barcelona,17,2002,37,28,2415,26.8,3,3,6,3,0,0,2,0,4.6,4.4,3.5,7.9,65,152,128,La_Liga,2020-2021
Eden Hazard,be BEL,"FW,MF",Real Madrid,29,1991,14,7,532,5.9,3,2,5,3,0,0,0,0,1.2,1.2,0.8,2.0,25,20,71,La_Liga,2020-2021
Unai López,es ESP,MF,Athletic Club,24,1995,26,15,1424,15.8,3,0,3,3,0,0,7,0,1.1,1.1,1.7,2.8,25,97,14,La_Liga,2020-2021
Raúl Guti,es ESP,MF,Elche,23,1996,36,33,2862,31.8,3,1,4,3,0,0,4,1,1.8,1.8,0.6,2.4,25,95,22,La_Liga,2020-2021
Frenkie de Jong,nl NED,"MF,DF",Barcelona,23,1997,37,35,3154,35.0,3,4,7,3,0,0,5,0,4.8,4.8,5.8,10.6,95,238,129,La_Liga,2020-2021
Yangel Herrera,ve VEN,MF,Granada,22,1998,32,25,2310,25.7,3,1,4,3,0,0,7,0,2.6,2.6,1.0,3.5,13,117,36,La_Liga,2020-2021
Aïssa Mandi,dz ALG,DF,Betis,28,1991,28,27,2392,26.6,3,1,4,3,0,0,6,2,2.1,2.1,0.8,2.9,5,62,3,La_Liga,2020-2021
Hugo Mallo,es ESP,DF,Celta Vigo,29,1991,31,30,2602,28.9,3,1,4,3,0,0,8,0,2.6,2.6,3.1,5.6,55,112,153,La_Liga,2020-2021
Fran Beltrán,es ESP,"MF,FW",Celta Vigo,21,1999,32,13,1399,15.5,3,0,3,3,0,0,3,0,1.2,1.2,0.3,1.4,8,55,21,La_Liga,2020-2021
Guido Carrillo,ar ARG,FW,Elche,29,1991,21,11,1002,11.1,3,2,5,3,0,0,3,0,2.5,2.5,1.1,3.6,9,31,30,La_Liga,2020-2021
Cala,es ESP,DF,Cádiz,30,1989,28,26,2272,25.2,3,0,3,3,0,0,8,0,1.9,1.9,0.2,2.1,3,47,2,La_Liga,2020-2021
Sergi Enrich,es ESP,FW,Eibar,30,1990,27,13,1404,15.6,3,0,3,3,0,1,1,0,7.8,7.0,0.8,7.9,14,40,91,La_Liga,2020-2021
Marc Cucurella,es ESP,MF,Getafe,22,1998,37,37,3244,36.0,3,2,5,3,0,0,8,0,1.9,1.8,3.6,5.4,77,103,219,La_Liga,2020-2021
Esteban Burgos,ar ARG,DF,Eibar,28,1992,14,12,1111,12.3,3,1,4,1,2,3,5,0,3.3,1.0,0.8,1.8,4,25,0,La_Liga,2020-2021
Yeremi Pino,es ESP,"FW,MF",Villarreal,17,2002,24,6,797,8.9,3,1,4,3,0,0,4,0,1.0,1.0,1.3,2.4,35,30,106,La_Liga,2020-2021
Antonio Puertas,es ESP,"FW,MF",Granada,28,1992,35,22,2170,24.1,3,5,8,3,0,0,6,0,3.3,3.3,2.3,5.6,49,47,140,La_Liga,2020-2021
Germán Sánchez,es ESP,DF,Granada,33,1986,34,29,2638,29.3,3,1,4,3,0,0,11,1,2.3,2.3,0.1,2.4,5,45,5,La_Liga,2020-2021
Daniel Parejo,es ESP,MF,Villarreal,31,1989,36,36,3112,34.6,3,5,8,3,0,0,4,0,1.2,1.2,5.2,6.4,53,320,41,La_Liga,2020-2021
Mauro Arambarri,uy URU,MF,Getafe,24,1995,34,33,2983,33.1,3,0,3,3,0,0,11,0,2.1,2.1,2.0,4.0,38,119,50,La_Liga,2020-2021
Anthony Lozano,hn HON,FW,Cádiz,27,1993,29,18,1523,16.9,3,1,4,3,0,0,5,0,5.7,5.7,0.8,6.4,33,39,72,La_Liga,2020-2021
Roberto López,es ESP,"MF,FW",Real Sociedad,20,2000,17,4,505,5.6,3,0,3,3,0,0,0,0,0.5,0.5,1.0,1.5,7,30,29,La_Liga,2020-2021
Papu Gómez,ar ARG,"MF,FW",Sevilla,32,1988,18,11,914,10.2,3,1,4,3,0,0,0,0,0.7,0.7,1.3,2.0,40,49,51,La_Liga,2020-2021
Federico Valverde,uy URU,MF,Real Madrid,22,1998,24,15,1330,14.8,3,1,4,3,0,0,0,0,2.3,2.3,3.1,5.4,41,96,54,La_Liga,2020-2021
Jordi Alba,es ESP,"DF,FW",Barcelona,31,1989,35,34,3025,33.6,3,5,8,3,0,0,9,0,1.9,1.9,7.6,9.5,48,197,354,La_Liga,2020-2021
Suso,es ESP,FW,Sevilla,26,1993,34,28,2210,24.6,3,4,7,3,0,0,2,0,2.1,2.1,4.5,6.6,69,170,196,La_Liga,2020-2021
Francisco Trincão,pt POR,"FW,MF",Barcelona,20,1999,28,3,706,7.8,3,2,5,3,0,0,1,0,2.6,2.6,0.4,3.0,22,28,92,La_Liga,2020-2021
Antonio Sanabria,py PAR,FW,Betis,24,1996,16,10,932,10.4,3,0,3,3,0,0,2,0,5.0,5.0,0.1,5.2,14,14,37,La_Liga,2020-2021
Martin Braithwaite,dk DEN,FW,Barcelona,29,1991,29,11,1175,13.1,2,2,4,2,0,1,3,0,5.4,4.6,2.3,6.9,20,15,91,La_Liga,2020-2021
Domingos Quina,pt POR,MF,Granada,20,1999,8,5,341,3.8,2,0,2,2,0,0,1,0,0.3,0.3,0.2,0.5,5,10,14,La_Liga,2020-2021
Sergio Ramos,es ESP,DF,Real Madrid,34,1986,15,15,1275,14.2,2,0,2,0,2,2,3,0,4.2,2.6,0.4,3.0,21,98,2,La_Liga,2020-2021
Cucho,co COL,"FW,MF",Getafe,21,1999,23,18,1466,16.3,2,3,5,2,0,0,5,0,2.7,2.7,1.3,4.0,51,40,98,La_Liga,2020-2021
Pere Pons,es ESP,MF,Alavés,27,1993,22,12,1186,13.2,2,0,2,2,0,0,1,0,0.9,0.9,1.1,1.9,17,36,33,La_Liga,2020-2021
Dimitris Siovas,gr GRE,DF,Huesca,31,1988,36,34,3071,34.1,2,0,2,2,0,0,5,0,3.1,3.1,0.7,3.8,22,69,7,La_Liga,2020-2021
Oihan Sancet,es ESP,"FW,MF",Athletic Club,20,2000,24,11,1035,11.5,2,2,4,2,0,0,2,0,2.8,2.8,1.2,4.0,26,41,76,La_Liga,2020-2021
Diego Costa,es ESP,FW,Atlético Madrid,31,1988,7,2,208,2.3,2,0,2,1,1,1,1,0,1.4,0.6,0.5,1.1,3,6,21,La_Liga,2020-2021
Darko Brašanac,rs SRB,MF,Osasuna,28,1992,16,9,909,10.1,2,0,2,2,0,0,4,0,0.9,0.9,0.1,1.1,22,40,46,La_Liga,2020-2021
Sergiño Dest,us USA,"DF,FW",Barcelona,19,2000,30,23,1909,21.2,2,1,3,2,0,0,1,0,1.7,1.7,2.1,3.8,74,76,218,La_Liga,2020-2021
Philippe Coutinho,br BRA,"MF,FW",Barcelona,28,1992,12,8,654,7.3,2,2,4,2,0,0,0,0,4.0,4.0,0.7,4.7,38,58,61,La_Liga,2020-2021
Ander Capa,es ESP,DF,Athletic Club,28,1992,28,25,2131,23.7,2,1,3,2,0,0,5,0,1.1,1.1,1.1,2.3,66,80,100,La_Liga,2020-2021
Dani Calvo,es ESP,DF,Elche,26,1994,23,19,1779,19.8,2,0,2,2,0,0,3,0,1.3,1.3,0.0,1.3,2,31,2,La_Liga,2020-2021
Víctor Ruiz,es ESP,DF,Betis,31,1989,27,24,2157,24.0,2,0,2,2,0,0,9,0,1.5,1.5,0.1,1.6,13,76,3,La_Liga,2020-2021
Aitor Ruibal,es ESP,"FW,MF",Betis,24,1996,28,21,1593,17.7,2,2,4,2,0,0,2,0,2.9,2.9,2.1,5.0,40,54,148,La_Liga,2020-2021
David Silva,es ESP,MF,Real Sociedad,34,1986,21,17,1399,15.5,2,5,7,2,0,0,4,0,2.4,2.4,3.3,5.7,52,141,76,La_Liga,2020-2021
Jeison Murillo,co COL,DF,Celta Vigo,28,1992,31,31,2699,30.0,2,0,2,2,0,0,11,1,0.8,0.8,0.2,1.0,4,53,2,La_Liga,2020-2021
Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,25,1994,33,22,2033,22.6,2,1,3,2,0,1,10,0,2.8,1.9,1.7,3.7,19,82,93,La_Liga,2020-2021
Juanmi,es ESP,"FW,MF",Betis,27,1993,16,5,604,6.7,2,0,2,2,0,0,1,0,2.4,2.4,0.1,2.5,6,6,34,La_Liga,2020-2021
Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,29,1991,24,22,1825,20.3,2,0,2,2,0,0,2,1,1.5,1.5,0.0,1.5,2,13,0,La_Liga,2020-2021
Jules Koundé,fr FRA,DF,Sevilla,21,1998,34,33,2975,33.1,2,1,3,2,0,0,4,0,2.0,2.0,0.9,2.9,45,167,26,La_Liga,2020-2021
Toni Villa,es ESP,"MF,FW",Valladolid,25,1995,21,10,969,10.8,2,0,2,2,0,0,2,0,0.8,0.8,1.1,1.9,35,54,67,La_Liga,2020-2021
Sergio León,es ESP,FW,Levante,31,1989,28,6,748,8.3,2,0,2,2,0,0,0,0,2.5,2.5,0.3,2.8,6,11,42,La_Liga,2020-2021
Joaquín,es ESP,"FW,MF",Betis,39,1981,27,16,1291,14.3,2,6,8,2,0,0,2,0,0.6,0.6,3.0,3.5,46,77,121,La_Liga,2020-2021
William Carvalho,pt POR,MF,Betis,28,1992,27,12,1223,13.6,2,0,2,2,0,0,6,1,1.2,1.2,0.7,1.9,10,101,19,La_Liga,2020-2021
Carles Aleñá,es ESP,"MF,FW",Getafe,22,1998,22,15,1366,15.2,2,2,4,2,0,0,1,0,1.7,1.7,2.7,4.3,20,77,51,La_Liga,2020-2021
Salvi,es ESP,"MF,FW",Cádiz,29,1991,28,25,1933,21.5,2,0,2,2,0,0,5,0,2.0,2.0,1.5,3.5,51,29,131,La_Liga,2020-2021
Augusto Solari,ar ARG,MF,Celta Vigo,28,1992,16,3,486,5.4,2,2,4,2,0,0,2,0,1.1,1.1,1.8,2.9,6,15,29,La_Liga,2020-2021
Pau Torres,es ESP,DF,Villarreal,23,1997,33,33,2970,33.0,2,2,4,2,0,0,2,0,1.5,1.5,0.8,2.3,47,133,11,La_Liga,2020-2021
Óscar Mingueza,es ESP,DF,Barcelona,21,1999,27,23,1901,21.1,2,2,4,2,0,0,4,0,1.0,1.0,0.9,1.9,23,99,33,La_Liga,2020-2021
David Ferreiro,es ESP,"MF,FW",Huesca,32,1988,37,29,2527,28.1,2,4,6,2,0,0,5,0,1.8,1.8,6.0,7.8,68,113,182,La_Liga,2020-2021
Jon Morcillo,es ESP,"MF,FW",Athletic Club,21,1998,30,16,1363,15.1,2,2,4,2,0,0,3,0,1.2,1.2,2.6,3.9,54,51,142,La_Liga,2020-2021
Dani Gómez,es ESP,FW,Levante,22,1998,34,17,1666,18.5,2,2,4,2,0,0,3,0,2.7,2.7,0.8,3.5,42,33,133,La_Liga,2020-2021
Álvaro Giménez,es ESP,FW,Cádiz,29,1991,11,3,407,4.5,2,1,3,2,0,0,0,0,1.3,1.3,0.1,1.4,2,9,20,La_Liga,2020-2021
Jon Moncayola,es ESP,MF,Osasuna,22,1998,36,28,2660,29.6,2,0,2,2,0,0,7,1,1.4,1.4,1.4,2.7,27,111,45,La_Liga,2020-2021
Míchel,es ESP,MF,Valladolid,32,1988,22,10,946,10.5,2,0,2,2,0,0,3,0,0.5,0.5,0.6,1.1,13,65,12,La_Liga,2020-2021
Mikel Merino,es ESP,MF,Real Sociedad,24,1996,26,25,2154,23.9,2,4,6,2,0,0,5,0,3.6,3.6,3.4,7.0,28,181,75,La_Liga,2020-2021
Alberto Perea,es ESP,MF,Cádiz,29,1990,27,16,1549,17.2,2,3,5,2,0,0,0,0,1.8,1.8,2.5,4.3,61,51,74,La_Liga,2020-2021
Álvaro Odriozola,es ESP,DF,Real Madrid,24,1995,13,9,829,9.2,2,0,2,2,0,0,0,0,0.6,0.6,0.6,1.1,30,14,64,La_Liga,2020-2021
