Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Matteo Politano,it ITA,"FW,MF",Napoli,26,1993,37,22,1908,21.2,9,4,13,9,0,0,3,0,5.2,5.2,3.9,9.1,94,78,197,Serie A,2020-2021
Rodrigo De Paul,ar ARG,MF,Udinese,26,1994,36,36,3201,35.6,9,9,18,6,3,3,5,2,6.2,3.8,11.2,15.1,167,308,135,Serie A,2020-2021
Gianluca Lapadula,pe PER,FW,Benevento,30,1990,37,29,2563,28.5,8,2,10,8,0,1,2,0,9.7,8.8,3.7,12.5,42,44,169,Serie A,2020-2021
Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,27,1993,36,22,1876,20.8,8,12,20,7,1,1,3,0,5.6,4.9,10.2,15.0,90,151,178,Serie A,2020-2021
Felipe Caicedo,ec ECU,FW,Lazio,31,1988,25,9,929,10.3,8,0,8,7,1,1,5,0,5.5,4.7,0.7,5.3,6,18,57,Serie A,2020-2021
Sergej Milinković-Savić,rs SRB,MF,Lazio,25,1995,32,32,2746,30.5,8,9,17,8,0,0,4,0,6.9,6.9,6.4,13.4,59,203,132,Serie A,2020-2021
Gianluca Scamacca,it ITA,FW,Genoa,21,1999,26,13,1352,15.0,8,2,10,6,2,2,1,0,7.9,6.3,2.7,8.9,20,18,87,Serie A,2020-2021
Musa Barrow,gm GAM,"FW,MF",Bologna,21,1998,38,34,2921,32.5,8,8,16,8,0,1,0,0,7.0,6.2,6.0,12.2,88,103,253,Serie A,2020-2021
Eldor Shomurodov,uz UZB,FW,Genoa,25,1995,31,16,1677,18.6,8,1,9,8,0,0,1,0,5.7,5.7,1.9,7.6,33,32,133,Serie A,2020-2021
Federico Chiesa,it ITA,"MF,DF",Juventus,22,1997,30,28,2210,24.6,8,8,16,8,0,0,3,1,6.1,6.1,7.8,13.9,92,79,179,Serie A,2020-2021
Joaquín Correa,ar ARG,FW,Lazio,25,1994,28,25,1933,21.5,8,3,11,7,1,1,3,1,6.9,6.3,2.2,8.5,66,69,187,Serie A,2020-2021
Piotr Zieliński,pl POL,MF,Napoli,26,1994,36,32,2523,28.0,8,10,18,8,0,0,2,0,5.3,5.3,5.2,10.5,93,154,157,Serie A,2020-2021
Keita Baldé,sn SEN,FW,Sampdoria,25,1995,25,12,1197,13.3,7,1,8,7,0,0,4,1,5.7,5.7,2.4,8.1,40,26,110,Serie A,2020-2021
Lorenzo Pellegrini,it ITA,MF,Roma,24,1996,34,30,2598,28.9,7,6,13,6,1,1,10,0,5.6,4.8,8.0,12.9,87,147,149,Serie A,2020-2021
Riccardo Orsolini,it ITA,"FW,MF",Bologna,23,1997,34,21,1755,19.5,7,3,10,4,3,3,0,0,9.3,7.1,2.4,9.5,49,45,155,Serie A,2020-2021
Goran Pandev,mk MKD,"FW,MF",Genoa,37,1983,29,15,1404,15.6,7,3,10,6,1,1,5,0,4.2,3.4,1.4,4.8,23,44,98,Serie A,2020-2021
Edin Džeko,ba BIH,FW,Roma,34,1986,27,20,1824,20.3,7,3,10,7,0,1,2,0,13.2,12.4,2.2,14.6,50,53,174,Serie A,2020-2021
Hernani,br BRA,MF,Parma,26,1994,33,27,2189,24.3,7,3,10,6,1,1,11,0,3.4,2.6,2.7,5.3,51,116,85,Serie A,2020-2021
Theo Hernández,fr FRA,DF,Milan,22,1997,33,33,2933,32.6,7,5,12,7,0,0,9,0,4.3,4.3,4.9,9.2,146,133,189,Serie A,2020-2021
Juraj Kucka,sk SVK,"MF,FW",Parma,33,1987,28,28,2334,25.9,7,2,9,3,4,4,8,0,7.1,4.0,2.0,5.9,35,77,117,Serie A,2020-2021
Achraf Hakimi,ma MAR,DF,Inter,21,1998,37,29,2665,29.6,7,8,15,7,0,0,6,0,4.7,4.7,6.2,10.9,113,98,309,Serie A,2020-2021
Alexis Sánchez,cl CHI,FW,Inter,31,1988,30,12,1146,12.7,7,5,12,7,0,1,0,0,6.4,5.6,5.3,10.9,28,62,89,Serie A,2020-2021
Antonín Barák,cz CZE,MF,Hellas Verona,25,1994,34,32,2765,30.7,7,3,10,7,0,0,5,1,6.8,6.8,2.2,9.1,64,147,101,Serie A,2020-2021
Rafael Leão,pt POR,FW,Milan,21,1999,30,22,1924,21.4,6,6,12,6,0,0,5,0,6.0,6.0,4.4,10.4,77,45,147,Serie A,2020-2021
Daniele Verde,it ITA,FW,Spezia,24,1996,21,12,980,10.9,6,1,7,6,0,0,1,0,3.0,3.0,1.9,5.0,28,30,88,Serie A,2020-2021
Mario Pašalić,hr CRO,MF,Atalanta,25,1995,25,10,1122,12.5,6,2,8,6,0,0,2,0,4.3,4.3,2.5,6.8,32,86,91,Serie A,2020-2021
Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,20,2000,27,13,1232,13.7,6,0,6,6,0,0,1,0,4.3,4.3,2.1,6.4,21,33,99,Serie A,2020-2021
Tommaso Pobega,it ITA,MF,Spezia,21,1999,20,17,1229,13.7,6,0,6,6,0,0,6,0,3.2,3.2,0.3,3.5,12,38,40,Serie A,2020-2021
Giovanni Simeone,ar ARG,FW,Cagliari,25,1995,33,19,1740,19.3,6,2,8,6,0,0,1,0,7.7,7.7,1.3,9.1,25,13,81,Serie A,2020-2021
Josip Iličić,si SVN,"MF,FW",Atalanta,32,1988,28,17,1526,17.0,6,9,15,4,2,2,2,0,4.9,3.3,10.2,13.5,88,144,194,Serie A,2020-2021
Jakub Jankto,cz CZE,MF,Sampdoria,24,1996,35,29,2409,26.8,6,3,9,6,0,0,6,0,4.6,4.6,3.5,8.1,52,88,158,Serie A,2020-2021
Simone Zaza,it ITA,FW,Torino,29,1991,29,15,1491,16.6,6,0,6,6,0,0,4,0,7.5,7.5,1.7,9.2,8,12,69,Serie A,2020-2021
Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,20,2000,35,20,1789,19.9,5,2,7,5,0,0,6,0,4.1,4.1,3.5,7.5,45,79,120,Serie A,2020-2021
Rodrigo Palacio,ar ARG,FW,Bologna,38,1982,36,28,2502,27.8,5,5,10,5,0,0,5,0,9.3,9.3,4.3,13.6,95,81,316,Serie A,2020-2021
Nicolas Viola,it ITA,MF,Benevento,30,1989,17,12,1036,11.5,5,2,7,1,4,4,1,0,3.8,0.6,1.7,2.4,10,41,13,Serie A,2020-2021
Mattia Zaccagni,it ITA,MF,Hellas Verona,25,1995,36,33,2609,29.0,5,5,10,4,1,1,6,0,3.2,2.4,5.7,8.2,118,112,299,Serie A,2020-2021
Roberto Piccoli,it ITA,FW,Spezia,19,2001,20,8,703,7.8,5,0,5,5,0,0,0,0,5.6,5.6,0.6,6.2,8,6,44,Serie A,2020-2021
Pedro,es ESP,"MF,FW",Roma,33,1987,27,20,1591,17.7,5,2,7,5,0,0,5,1,4.2,4.2,3.1,7.3,50,65,122,Serie A,2020-2021
Roberto Pereyra,ar ARG,"MF,FW",Udinese,29,1991,34,34,2925,32.5,5,7,12,4,1,1,8,0,4.0,3.2,4.0,7.2,106,134,193,Serie A,2020-2021
Federico Dimarco,it ITA,DF,Hellas Verona,22,1997,35,29,2613,29.0,5,3,8,5,0,0,6,0,2.8,2.8,7.8,10.6,61,172,138,Serie A,2020-2021
Antonio Sanabria,py PAR,FW,Torino,24,1996,14,12,978,10.9,5,1,6,5,0,0,2,0,3.3,3.3,0.6,3.9,11,20,48,Serie A,2020-2021
Antonio Candreva,it ITA,MF,Sampdoria,33,1987,35,28,2505,27.8,5,8,13,3,2,2,1,0,4.9,3.4,5.9,9.2,122,196,180,Serie A,2020-2021
Weston McKennie,us USA,MF,Juventus,21,1998,34,18,1702,18.9,5,2,7,5,0,0,5,0,4.9,4.9,3.3,8.3,35,79,110,Serie A,2020-2021
Gleison Bremer,br BRA,DF,Torino,23,1997,33,33,2935,32.6,5,0,5,5,0,0,2,0,3.2,3.2,0.4,3.6,28,81,9,Serie A,2020-2021
Gianluca Caprari,it ITA,"MF,FW",Benevento,27,1993,30,23,1865,20.7,5,6,11,5,0,1,4,1,4.0,3.2,3.0,6.2,65,65,130,Serie A,2020-2021
Mattias Svanberg,se SWE,MF,Bologna,21,1999,34,24,1852,20.6,5,2,7,5,0,0,8,1,4.6,4.6,2.5,7.1,32,88,35,Serie A,2020-2021
Filip Đuričić,rs SRB,"MF,FW",Sassuolo,28,1992,32,27,2079,23.1,5,4,9,4,1,1,5,0,6.2,5.4,5.8,11.2,87,96,163,Serie A,2020-2021
Gaetano Castrovilli,it ITA,MF,Fiorentina,23,1997,34,29,2332,25.9,5,3,8,5,0,0,8,1,3.0,3.0,2.5,5.5,74,108,124,Serie A,2020-2021
Gervinho,ci CIV,FW,Parma,33,1987,27,25,2021,22.5,5,1,6,5,0,0,0,0,3.5,3.5,2.2,5.7,84,53,163,Serie A,2020-2021
Manuel Locatelli,it ITA,MF,Sassuolo,22,1998,34,32,2883,32.0,4,2,6,2,2,2,9,0,3.7,2.1,2.8,4.9,48,315,77,Serie A,2020-2021
Jeremie Boga,ci CIV,"FW,MF",Sassuolo,23,1997,27,20,1785,19.8,4,2,6,4,0,0,0,0,3.6,3.6,0.9,4.5,78,43,169,Serie A,2020-2021
Jasmin Kurtić,si SVN,MF,Parma,31,1989,34,31,2739,30.4,4,0,4,4,0,0,5,0,3.7,3.7,2.2,5.9,53,143,78,Serie A,2020-2021
Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,24,1995,25,4,675,7.5,4,2,6,4,0,0,0,0,1.2,1.2,1.7,2.9,26,47,68,Serie A,2020-2021
Gianluca Mancini,it ITA,DF,Roma,24,1996,33,33,2852,31.7,4,2,6,4,0,0,10,0,2.7,2.7,0.8,3.5,42,150,27,Serie A,2020-2021
Papu Gómez,ar ARG,"MF,FW",Atalanta,32,1988,10,9,666,7.4,4,2,6,4,0,0,0,0,2.5,2.5,1.5,4.0,32,70,29,Serie A,2020-2021
Davide Zappacosta,it ITA,DF,Genoa,28,1992,25,23,2045,22.7,4,2,6,4,0,0,3,0,2.6,2.6,1.4,3.9,88,38,166,Serie A,2020-2021
Dejan Kulusevski,se SWE,"MF,FW",Juventus,20,2000,35,19,1923,21.4,4,3,7,4,0,0,7,0,3.0,3.0,6.2,9.1,104,70,202,Serie A,2020-2021
Emmanuel Gyasi,gh GHA,FW,Spezia,26,1994,37,32,2851,31.7,4,6,10,4,0,0,4,0,5.1,5.1,4.1,9.2,70,69,250,Serie A,2020-2021
Hakan Çalhanoğlu,tr TUR,"MF,FW",Milan,26,1994,33,30,2614,29.0,4,9,13,3,1,1,4,0,4.8,4.0,9.1,13.1,88,175,193,Serie A,2020-2021
Davide Faraoni,it ITA,DF,Hellas Verona,28,1991,34,33,2891,32.1,4,7,11,4,0,0,8,0,3.1,3.1,3.4,6.5,26,132,100,Serie A,2020-2021
Marco Sau,it ITA,"MF,FW",Benevento,32,1987,24,9,785,8.7,4,2,6,3,1,1,1,1,2.4,1.6,1.8,3.4,13,17,58,Serie A,2020-2021
Adam Ounas,dz ALG,"FW,MF",Crotone,23,1996,15,15,1199,13.3,4,4,8,4,0,0,1,0,2.3,2.3,2.9,5.2,56,69,66,Serie A,2020-2021
Andrea Petagna,it ITA,FW,Napoli,25,1995,26,9,964,10.7,4,3,7,4,0,0,0,0,4.1,4.1,2.5,6.6,14,15,61,Serie A,2020-2021
Diego Farias,br BRA,FW,Spezia,30,1990,29,17,1514,16.8,4,2,6,4,0,0,5,0,3.2,3.2,3.6,6.7,47,67,131,Serie A,2020-2021
Charalambos Lykogiannis,gr GRE,DF,Cagliari,26,1993,31,29,2418,26.9,4,2,6,4,0,0,10,2,2.1,2.1,1.8,3.9,39,79,92,Serie A,2020-2021
Brahim Díaz,ma MAR,"MF,FW",Milan,20,1999,27,15,1228,13.6,4,3,7,4,0,0,2,0,3.4,3.4,1.5,4.9,43,43,69,Serie A,2020-2021
Stefano Okaka,it ITA,FW,Udinese,30,1989,22,17,1489,16.5,4,1,5,4,0,0,2,0,3.8,3.8,0.6,4.5,15,22,110,Serie A,2020-2021
Leonardo Pavoletti,it ITA,FW,Cagliari,31,1988,33,17,1584,17.6,4,3,7,4,0,0,8,0,7.2,7.2,1.1,8.3,4,21,65,Serie A,2020-2021
Ivan Perišić,hr CRO,"DF,FW",Inter,31,1989,32,20,1795,19.9,4,3,7,4,0,0,3,0,5.2,5.2,4.5,9.7,69,51,124,Serie A,2020-2021
Paulo Dybala,ar ARG,FW,Juventus,26,1993,20,14,1132,12.6,4,3,7,4,0,0,0,0,4.6,4.6,2.8,7.4,39,74,97,Serie A,2020-2021
Adrien Rabiot,fr FRA,MF,Juventus,25,1995,34,25,2313,25.7,4,2,6,4,0,0,7,1,2.7,2.7,1.1,3.8,69,122,71,Serie A,2020-2021
Milan Škriniar,sk SVK,DF,Inter,25,1995,32,31,2777,30.9,3,0,3,3,0,0,1,0,2.3,2.3,0.5,2.8,46,143,42,Serie A,2020-2021
Saša Lukić,rs SRB,MF,Torino,23,1996,32,24,2106,23.4,3,0,3,3,0,0,4,0,1.8,1.8,1.2,3.0,54,72,83,Serie A,2020-2021
Răzvan Marin,ro ROU,MF,Cagliari,24,1996,37,35,2965,32.9,3,6,9,3,0,0,6,0,1.4,1.4,4.7,6.1,45,159,80,Serie A,2020-2021
Giulio Maggiore,it ITA,MF,Spezia,22,1998,33,26,2214,24.6,3,1,4,3,0,0,3,0,4.7,4.7,1.9,6.6,38,77,94,Serie A,2020-2021
Giacomo Bonaventura,it ITA,MF,Fiorentina,30,1989,34,27,2256,25.1,3,2,5,3,0,0,5,0,2.7,2.7,3.0,5.7,49,93,91,Serie A,2020-2021
Tolgay Arslan,de GER,MF,Udinese,29,1990,30,25,1818,20.2,3,0,3,3,0,0,9,0,0.9,0.9,0.4,1.3,48,80,37,Serie A,2020-2021
Nicolò Barella,it ITA,MF,Inter,23,1997,36,32,2896,32.2,3,7,10,3,0,0,5,0,2.4,2.4,5.7,8.1,99,261,149,Serie A,2020-2021
Morten Thorsby,no NOR,MF,Sampdoria,24,1996,33,29,2648,29.4,3,1,4,3,0,0,10,0,2.9,2.9,1.1,4.0,19,80,55,Serie A,2020-2021
Gaetano Letizia,it ITA,DF,Benevento,30,1990,24,18,1570,17.4,3,1,4,3,0,0,2,0,0.4,0.4,1.2,1.6,49,59,65,Serie A,2020-2021
Rolando Mandragora,it ITA,MF,Torino,23,1997,17,17,1525,16.9,3,1,4,3,0,0,5,1,2.8,2.8,0.7,3.5,8,61,28,Serie A,2020-2021
Nikola Milenković,rs SRB,DF,Fiorentina,22,1997,34,34,3034,33.7,3,1,4,3,0,0,7,1,3.9,3.9,0.6,4.5,25,123,16,Serie A,2020-2021
Manolo Gabbiadini,it ITA,FW,Sampdoria,28,1991,16,10,870,9.7,3,2,5,2,1,1,1,0,2.8,2.0,1.8,3.9,11,27,38,Serie A,2020-2021
Roberto Gagliardini,it ITA,MF,Inter,26,1994,28,14,1232,13.7,3,2,5,3,0,0,2,0,1.2,1.2,1.3,2.6,27,54,41,Serie A,2020-2021
Andrey Galabinov,bg BUL,FW,Spezia,31,1988,12,4,430,4.8,3,1,4,3,0,1,0,0,3.0,2.2,0.2,2.4,3,10,18,Serie A,2020-2021
Martin Erlic,hr CRO,DF,Spezia,22,1998,27,19,1798,20.0,3,1,4,3,0,0,6,0,1.2,1.2,0.2,1.4,15,58,2,Serie A,2020-2021
Giovanni Di Lorenzo,it ITA,DF,Napoli,26,1993,36,36,3240,36.0,3,6,9,3,0,0,11,0,3.8,3.8,5.7,9.5,104,259,192,Serie A,2020-2021
Fabián Ruiz Peña,es ESP,MF,Napoli,24,1996,33,29,2569,28.5,3,1,4,3,0,0,1,0,2.0,2.0,2.0,4.0,61,226,80,Serie A,2020-2021
Valentin Mihaila,ro ROU,"FW,MF",Parma,20,2000,16,4,698,7.8,3,0,3,3,0,0,2,0,2.7,2.7,0.3,3.0,30,9,60,Serie A,2020-2021
Christian Eriksen,dk DEN,MF,Inter,28,1992,26,17,1385,15.4,3,0,3,3,0,0,1,0,1.4,1.4,2.8,4.2,28,86,49,Serie A,2020-2021
Grégoire Defrel,mq MTQ,"MF,FW",Sassuolo,29,1991,28,14,1336,14.8,3,3,6,3,0,0,1,0,2.1,2.1,1.0,3.2,23,51,82,Serie A,2020-2021
Ignacio Pussetto,ar ARG,FW,Udinese,24,1995,11,9,754,8.4,3,1,4,3,0,0,2,0,2.5,2.5,0.9,3.4,25,18,62,Serie A,2020-2021
Matteo Darmian,it ITA,DF,Inter,30,1989,26,14,1160,12.9,3,3,6,3,0,0,4,0,1.5,1.5,0.9,2.4,19,25,79,Serie A,2020-2021
Danilo D'Ambrosio,it ITA,DF,Inter,31,1988,19,7,699,7.8,3,0,3,3,0,0,2,0,1.3,1.3,0.2,1.5,5,35,20,Serie A,2020-2021
Marko Pjaca,hr CRO,"FW,MF",Genoa,25,1995,35,15,1418,15.8,3,2,5,3,0,0,0,0,2.6,2.6,1.9,4.5,38,50,102,Serie A,2020-2021
Darko Lazović,rs SRB,"DF,MF",Hellas Verona,29,1990,32,27,2503,27.8,3,6,9,3,0,0,3,0,3.4,3.4,4.8,8.2,68,156,198,Serie A,2020-2021
Valerio Verre,it ITA,"FW,MF",Sampdoria,26,1994,27,12,998,11.1,3,3,6,3,0,0,3,0,1.9,1.9,1.6,3.6,32,70,82,Serie A,2020-2021
Kevin Lasagna,it ITA,FW,Hellas Verona,27,1992,19,14,1267,14.1,2,0,2,2,0,0,0,0,3.2,3.2,1.9,5.1,28,19,100,Serie A,2020-2021
Miguel Veloso,pt POR,MF,Hellas Verona,34,1986,21,15,1316,14.6,2,2,4,0,2,2,1,0,1.9,0.4,0.7,1.1,19,85,11,Serie A,2020-2021
Manuel Lazzari,it ITA,DF,Lazio,26,1993,32,30,2613,29.0,2,5,7,2,0,0,2,1,2.1,2.1,3.4,5.6,130,37,202,Serie A,2020-2021
Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,20,2000,35,18,1773,19.7,2,4,6,2,0,0,3,0,2.9,2.9,2.4,5.3,45,80,131,Serie A,2020-2021
Diego Demme,de GER,MF,Napoli,28,1991,24,20,1590,17.7,2,3,5,2,0,0,6,0,1.2,1.2,1.9,3.1,27,117,26,Serie A,2020-2021
Tiemoué Bakayoko,fr FRA,MF,Napoli,25,1994,32,23,1964,21.8,2,1,3,2,0,0,6,1,1.1,1.1,0.8,1.9,15,99,17,Serie A,2020-2021
Adam Marušić,me MNE,DF,Lazio,27,1992,36,33,2966,33.0,2,3,5,2,0,0,3,0,2.2,2.2,2.2,4.4,53,92,201,Serie A,2020-2021
Remo Freuler,ch SUI,MF,Atalanta,28,1992,34,32,2712,30.1,2,3,5,2,0,0,5,0,1.9,1.9,3.3,5.2,73,242,67,Serie A,2020-2021
Dennis Man,ro ROU,"FW,MF",Parma,21,1998,14,8,699,7.8,2,1,3,2,0,0,1,0,2.5,2.5,0.5,3.0,22,38,56,Serie A,2020-2021
Nahuel Molina,ar ARG,DF,Udinese,22,1998,29,18,1828,20.3,2,5,7,2,0,0,1,0,1.4,1.4,2.6,4.0,34,70,156,Serie A,2020-2021
Valentin Eysseric,fr FRA,"MF,FW",Fiorentina,28,1992,16,6,729,8.1,2,0,2,2,0,0,2,0,1.3,1.3,0.6,1.8,14,33,45,Serie A,2020-2021
Adolfo Gaich,ar ARG,FW,Benevento,21,1999,15,9,768,8.5,2,0,2,2,0,0,1,0,2.8,2.8,0.4,3.1,10,4,54,Serie A,2020-2021
Riccardo Gagliolo,se SWE,DF,Parma,30,1990,28,22,1956,21.7,2,2,4,2,0,0,6,0,3.2,3.2,1.2,4.4,37,118,34,Serie A,2020-2021
Cristian Romero,ar ARG,DF,Atalanta,22,1998,31,29,2545,28.3,2,2,4,2,0,0,10,0,1.3,1.3,0.8,2.1,26,71,8,Serie A,2020-2021
Ivan Ilić,rs SRB,MF,Hellas Verona,19,2001,29,19,1835,20.4,2,0,2,2,0,0,2,0,1.6,1.6,0.9,2.6,38,134,31,Serie A,2020-2021
Andrea Favilli,it ITA,FW,Hellas Verona,23,1997,11,2,339,3.8,2,0,2,2,0,0,1,0,1.6,1.6,0.1,1.7,7,2,37,Serie A,2020-2021
Nahitan Nández,uy URU,"MF,DF",Cagliari,24,1995,32,31,2737,30.4,2,2,4,2,0,0,8,1,3.3,3.3,2.7,6.0,80,90,179,Serie A,2020-2021
Ilija Nestorovski,mk MKD,"FW,MF",Udinese,30,1990,22,4,701,7.8,2,2,4,2,0,0,1,0,4.7,4.7,1.3,6.0,2,13,44,Serie A,2020-2021
Alexis Saelemaekers,be BEL,FW,Milan,21,1999,32,27,2016,22.4,2,4,6,2,0,0,7,1,2.4,2.4,3.1,5.6,43,59,169,Serie A,2020-2021
Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,18,2001,21,7,755,8.4,2,0,2,2,0,0,3,0,3.9,3.9,0.3,4.2,13,29,53,Serie A,2020-2021
Arkadiusz Reca,pl POL,DF,Crotone,25,1995,30,28,2313,25.7,2,3,5,2,0,0,7,0,1.5,1.5,3.1,4.6,85,66,170,Serie A,2020-2021
Juan Cuadrado,co COL,"DF,MF",Juventus,32,1988,30,26,2175,24.2,2,10,12,1,1,1,9,1,2.3,1.5,8.2,9.7,93,132,217,Serie A,2020-2021
Elif Elmas,mk MKD,"MF,FW",Napoli,20,1999,33,3,740,8.2,2,1,3,2,0,0,3,0,1.4,1.4,0.7,2.1,27,18,35,Serie A,2020-2021
Jens Petter Hauge,no NOR,FW,Milan,20,1999,18,3,532,5.9,2,0,2,2,0,0,0,0,0.9,0.9,1.5,2.4,10,25,51,Serie A,2020-2021
Matteo Pessina,it ITA,MF,Atalanta,23,1997,28,21,1645,18.3,2,2,4,2,0,0,2,0,2.4,2.4,2.5,4.9,27,118,104,Serie A,2020-2021
Aaron Ramsey,wls WAL,MF,Juventus,29,1990,22,13,1089,12.1,2,4,6,2,0,0,2,0,4.2,4.2,3.3,7.5,38,72,96,Serie A,2020-2021
Albin Ekdal,se SWE,MF,Sampdoria,31,1989,32,26,2299,25.5,2,1,3,2,0,0,9,0,0.9,0.9,0.9,1.8,22,95,18,Serie A,2020-2021
