Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Radu Drăgușin,ro ROU,DF,Genoa,21,2002,19,19,1710,19.0,2,1,3,2,0,0,1,0,1.0,1.0,0.8,1.9,6,29,13,Serie A,2023-2024
Alfred Duncan,gh GHA,MF,Fiorentina,30,1993,30,24,1888,21.0,2,5,7,2,0,0,2,0,1.5,1.5,2.0,3.5,23,133,47,Serie A,2023-2024
Daniele Rugani,it ITA,DF,Juventus,29,1994,17,13,1187,13.2,2,0,2,2,0,0,2,0,1.6,1.6,0.4,2.0,2,46,2,Serie A,2023-2024
Reinier,br BRA,"MF,FW",Frosinone,21,2002,22,13,1059,11.8,2,2,4,2,0,0,3,0,1.3,1.3,1.9,3.2,10,32,42,Serie A,2023-2024
Luca Ranieri,it ITA,DF,Fiorentina,24,1999,26,23,2065,22.9,2,1,3,2,0,0,14,0,0.9,0.9,0.4,1.3,17,99,5,Serie A,2023-2024
Mattia Bani,it ITA,DF,Genoa,29,1993,27,27,2306,25.6,2,0,2,2,0,0,9,0,1.2,1.2,0.1,1.3,5,37,4,Serie A,2023-2024
Nicolò Barella,it ITA,MF,Inter,26,1997,37,34,2846,31.6,2,3,5,2,0,0,7,0,5.1,5.1,3.4,8.5,68,278,144,Serie A,2023-2024
Antonín Barák,cz CZE,"MF,FW",Fiorentina,28,1994,21,8,808,9.0,2,3,5,2,0,0,2,0,1.5,1.5,2.2,3.8,17,33,64,Serie A,2023-2024
Ismaël Bennacer,dz ALG,MF,Milan,25,1997,20,13,1151,12.8,2,2,4,1,1,1,2,0,1.7,0.9,2.5,3.3,24,68,33,Serie A,2023-2024
Valentin Carboni,ar ARG,"MF,FW",Monza,18,2005,31,10,1169,13.0,2,3,5,2,0,0,2,0,2.3,2.3,1.7,4.0,52,57,75,Serie A,2023-2024
Christian Kouamé,ci CIV,FW,Fiorentina,25,1997,23,11,1089,12.1,2,1,3,2,0,0,0,0,1.9,1.9,1.8,3.7,12,41,110,Serie A,2023-2024
Daichi Kamada,jp JPN,MF,Lazio,26,1996,29,17,1544,17.2,2,2,4,2,0,0,3,0,1.8,1.8,2.8,4.6,40,96,78,Serie A,2023-2024
Nedim Bajrami,al ALB,"MF,FW",Sassuolo,24,1999,28,15,1310,14.6,2,2,4,2,0,0,0,0,2.5,2.5,2.2,4.7,51,49,70,Serie A,2023-2024
Lameck Banda,zm ZAM,FW,Lecce,22,2001,21,17,1350,15.0,2,4,6,2,0,0,5,1,3.6,3.6,1.9,5.5,71,22,136,Serie A,2023-2024
Tommaso Baldanzi,it ITA,"MF,FW",Empoli,20,2003,14,8,745,8.3,2,0,2,2,0,0,1,0,2.1,2.1,1.0,3.1,20,30,40,Serie A,2023-2024
Riccardo Calafiori,it ITA,DF,Bologna,21,2002,30,26,2349,26.1,2,5,7,2,0,0,4,0,1.4,1.4,1.2,2.6,28,96,23,Serie A,2023-2024
Pol Lirola,es ESP,DF,Frosinone,25,1997,25,18,1536,17.1,2,1,3,2,0,0,1,0,1.3,1.3,1.1,2.4,30,65,59,Serie A,2023-2024
Davide Zappacosta,it ITA,DF,Atalanta,31,1992,31,23,1867,20.7,2,1,3,2,0,0,5,0,2.2,2.2,1.4,3.7,67,78,132,Serie A,2023-2024
Oier Zarraga,es ESP,MF,Udinese,24,1999,15,4,404,4.5,2,0,2,2,0,0,0,0,0.6,0.6,0.0,0.6,5,8,10,Serie A,2023-2024
Vitinha,pt POR,"FW,MF",Genoa,23,2000,9,2,285,3.2,2,0,2,2,0,0,2,0,1.1,1.1,0.1,1.3,10,4,21,Serie A,2023-2024
Pontus Almqvist,se SWE,"FW,MF",Lecce,24,1999,30,25,2107,23.4,2,1,3,2,0,0,5,0,2.3,2.3,2.7,5.0,72,32,137,Serie A,2023-2024
Walace,br BRA,MF,Udinese,28,1995,37,37,3238,36.0,2,0,2,2,0,0,7,0,0.8,0.8,1.1,1.9,37,127,22,Serie A,2023-2024
Mattéo Guendouzi,fr FRA,MF,Lazio,24,1999,33,27,2367,26.3,2,3,5,2,0,0,3,1,1.6,1.6,2.3,3.9,46,119,79,Serie A,2023-2024
Yerry Mina,co COL,DF,Cagliari,28,1994,14,14,1215,13.5,2,0,2,1,1,1,4,0,1.3,0.5,0.0,0.5,4,23,3,Serie A,2023-2024
Henrikh Mkhitaryan,am ARM,MF,Inter,34,1989,36,35,2785,30.9,2,8,10,2,0,0,4,0,3.6,3.6,4.5,8.1,92,192,127,Serie A,2023-2024
Arthur Melo,br BRA,MF,Fiorentina,26,1996,33,23,1986,22.1,2,3,5,1,1,1,2,0,1.0,0.3,1.7,2.0,21,133,27,Serie A,2023-2024
Dean Huijsen,es ESP,DF,Roma,18,2005,13,4,509,5.7,2,0,2,2,0,0,4,0,0.4,0.4,0.1,0.5,4,18,15,Serie A,2023-2024
Tommaso Augello,it ITA,DF,Cagliari,28,1994,32,28,2418,26.9,1,1,2,1,0,0,5,0,0.5,0.5,2.0,2.5,62,96,99,Serie A,2023-2024
Samuele Vignato,it ITA,"MF,FW",Monza,19,2004,10,3,343,3.8,1,0,1,1,0,0,2,0,1.7,1.7,0.2,1.8,13,13,20,Serie A,2023-2024
Mattia Viti,it ITA,DF,Sassuolo,21,2002,15,12,979,10.9,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,2,36,13,Serie A,2023-2024
Nadir Zortea,it ITA,DF,Atalanta,24,1999,5,0,149,1.7,1,0,1,1,0,0,1,0,0.1,0.1,0.3,0.4,7,10,22,Serie A,2023-2024
Nadir Zortea,it ITA,DF,Frosinone,24,1999,14,14,1258,14.0,1,5,6,1,0,0,3,0,0.4,0.4,2.8,3.3,31,42,71,Serie A,2023-2024
Shon Weissman,il ISR,"FW,DF",Salernitana,27,1996,11,5,494,5.5,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,0,4,22,Serie A,2023-2024
Yacine Adli,fr FRA,MF,Milan,23,2000,24,17,1407,15.6,1,2,3,1,0,0,3,0,0.3,0.3,2.2,2.5,30,125,26,Serie A,2023-2024
Tammy Abraham,eng ENG,FW,Roma,25,1997,8,2,242,2.7,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,6,4,15,Serie A,2023-2024
Milan Badelj,hr CRO,MF,Genoa,34,1989,33,32,2535,28.2,1,3,4,1,0,0,6,0,1.4,1.4,1.1,2.5,18,151,36,Serie A,2023-2024
Chaka Traorè,ci CIV,FW,Milan,18,2004,2,0,20,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,2,0,2,Serie A,2023-2024
Johan Vásquez,mx MEX,DF,Genoa,24,1998,37,32,2850,31.7,1,1,2,1,0,0,6,0,1.9,1.9,0.8,2.7,29,81,61,Serie A,2023-2024
Gabriel Strefezza,br BRA,FW,Lecce,26,1997,19,13,1112,12.4,1,0,1,0,1,1,4,0,2.5,1.7,1.2,2.8,34,54,81,Serie A,2023-2024
Leonardo Spinazzola,it ITA,DF,Roma,30,1993,24,15,1312,14.6,1,2,3,1,0,0,0,0,0.2,0.2,3.0,3.2,108,52,74,Serie A,2023-2024
Alessandro Deiola,it ITA,MF,Cagliari,27,1995,27,19,1608,17.9,1,0,1,1,0,0,7,0,2.5,2.5,0.9,3.4,9,64,21,Serie A,2023-2024
Renato Sanches,pt POR,MF,Roma,25,1997,7,1,146,1.6,1,0,1,1,0,0,2,0,0.1,0.1,0.2,0.3,5,10,5,Serie A,2023-2024
Alex Sandro,br BRA,DF,Juventus,32,1991,16,8,721,8.0,1,0,1,1,0,0,1,0,0.4,0.4,0.9,1.3,16,43,9,Serie A,2023-2024
Giorgio Scalvini,it ITA,DF,Atalanta,19,2003,33,31,2544,28.3,1,3,4,1,0,0,3,0,1.4,1.4,1.1,2.5,30,116,33,Serie A,2023-2024
Zanos Savva,cy CYP,"DF,MF",Torino,17,2005,2,0,28,0.3,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,1,1,Serie A,2023-2024
Perr Schuurs,nl NED,DF,Torino,23,1999,9,9,770,8.6,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,9,19,4,Serie A,2023-2024
Giovanni Simeone,ar ARG,FW,Napoli,28,1995,28,8,800,8.9,1,0,1,1,0,0,3,0,3.4,3.4,0.6,3.9,11,13,76,Serie A,2023-2024
Leo Skiri Østigård,no NOR,DF,Napoli,23,1999,25,18,1625,18.1,1,0,1,1,0,0,3,0,0.6,0.6,0.1,0.7,13,76,3,Serie A,2023-2024
Jan-Carlo Simic,rs SRB,DF,Milan,18,2005,4,0,146,1.6,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,0,6,0,Serie A,2023-2024
Keinan Davis,eng ENG,"FW,MF",Udinese,25,1998,8,0,186,2.1,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.6,2,6,15,Serie A,2023-2024
Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,32,1991,20,7,757,8.4,1,2,3,1,0,0,0,0,1.0,1.0,1.2,2.2,7,17,42,Serie A,2023-2024
Marvin Cuni,al ALB,FW,Frosinone,22,2001,22,6,534,5.9,1,0,1,1,0,0,0,0,1.3,1.3,0.3,1.6,6,11,45,Serie A,2023-2024
Danilo,br BRA,DF,Juventus,32,1991,29,27,2452,27.2,1,1,2,1,0,0,7,0,1.3,1.3,0.9,2.2,18,161,21,Serie A,2023-2024
Isaac Success,ng NGA,"FW,MF",Udinese,27,1996,27,9,880,9.8,1,1,2,1,0,1,4,0,2.7,1.9,1.1,3.0,15,17,51,Serie A,2023-2024
Hamza Rafia,tn TUN,MF,Lecce,24,1999,28,17,1204,13.4,1,0,1,1,0,0,4,0,0.8,0.8,0.8,1.6,15,46,37,Serie A,2023-2024
Matteo Prati,it ITA,MF,Cagliari,19,2003,26,19,1972,21.9,1,1,2,1,0,0,4,0,2.0,2.0,0.8,2.8,8,66,17,Serie A,2023-2024
Ylber Ramadani,al ALB,MF,Lecce,27,1996,34,34,2970,33.0,1,0,1,1,0,0,13,0,1.0,1.0,0.5,1.6,36,121,14,Serie A,2023-2024
Jacopo Fazzini,it ITA,MF,Empoli,20,2003,31,14,1232,13.7,1,1,2,1,0,0,6,0,1.2,1.2,2.3,3.5,24,47,51,Serie A,2023-2024
Davide Biraschi,it ITA,DF,Genoa,29,1994,1,1,90,1.0,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,5,4,Serie A,2023-2024
Niccolò Pierozzi,it ITA,DF,Salernitana,21,2001,12,11,871,9.7,1,0,1,1,0,0,6,0,0.2,0.2,0.0,0.3,3,16,20,Serie A,2023-2024
Lorenzo Pirola,it ITA,DF,Salernitana,21,2002,27,24,1987,22.1,1,0,1,1,0,0,4,0,0.9,0.9,0.0,0.9,13,57,7,Serie A,2023-2024
Stefan Posch,at AUT,DF,Bologna,26,1997,31,29,2409,26.8,1,2,3,1,0,0,7,0,1.2,1.2,2.1,3.3,44,123,64,Serie A,2023-2024
Uroš Račić,rs SRB,MF,Sassuolo,25,1998,22,8,820,9.1,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.1,5,37,11,Serie A,2023-2024
Martin Erlic,hr CRO,DF,Sassuolo,25,1998,32,31,2618,29.1,1,0,1,1,0,0,5,0,1.0,1.0,0.0,1.0,19,78,11,Serie A,2023-2024
Ondrej Duda,sk SVK,MF,Hellas Verona,28,1994,32,29,2456,27.3,1,4,5,1,0,1,14,2,2.2,1.4,3.3,4.7,34,117,47,Serie A,2023-2024
Ricardo Rodríguez,ch SUI,DF,Torino,30,1992,35,34,2772,30.8,1,2,3,1,0,0,4,0,0.3,0.3,1.4,1.7,61,127,40,Serie A,2023-2024
Samuele Ricci,it ITA,MF,Torino,21,2001,32,28,2395,26.6,1,2,3,1,0,0,8,1,1.3,1.3,2.3,3.6,47,122,73,Serie A,2023-2024
Junior Sambia,fr FRA,"DF,MF",Salernitana,26,1996,18,10,1032,11.5,1,2,3,1,0,0,4,0,0.5,0.5,0.9,1.4,23,41,37,Serie A,2023-2024
Simone Romagnoli,it ITA,DF,Frosinone,33,1990,33,30,2715,30.2,1,1,2,1,0,0,6,0,1.2,1.2,0.4,1.6,2,47,2,Serie A,2023-2024
Giovanni Di Lorenzo,it ITA,DF,Napoli,29,1993,36,36,3234,35.9,1,6,7,1,0,0,6,0,3.1,3.1,4.9,8.0,95,304,250,Serie A,2023-2024
Federico Di Francesco,it ITA,"FW,MF",Lecce,29,1994,2,0,15,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,Serie A,2023-2024
Simone Bastoni,it ITA,"MF,DF",Empoli,26,1996,16,9,745,8.3,1,0,1,1,0,0,3,0,0.4,0.4,0.5,0.9,12,31,26,Serie A,2023-2024
Raoul Bellanova,it ITA,DF,Torino,23,2000,37,36,3046,33.8,1,7,8,1,0,0,5,0,2.0,2.0,5.0,7.1,141,98,202,Serie A,2023-2024
Daniel Boloca,ro ROU,MF,Sassuolo,24,1998,30,23,2022,22.5,1,0,1,1,0,0,6,1,0.5,0.5,0.4,0.9,27,109,17,Serie A,2023-2024
Warren Bondo,fr FRA,MF,Monza,19,2003,25,14,1475,16.4,1,1,2,1,0,0,9,0,0.9,0.9,0.3,1.2,31,43,13,Serie A,2023-2024
Josip Brekalo,hr CRO,FW,Fiorentina,25,1998,11,8,652,7.2,1,0,1,1,0,0,0,0,0.4,0.4,0.3,0.7,14,25,69,Serie A,2023-2024
Nikola Moro,hr CRO,MF,Bologna,25,1998,23,10,840,9.3,1,0,1,1,0,0,0,0,0.7,0.7,0.4,1.1,21,58,38,Serie A,2023-2024
Kingstone Mutandwa,zm ZAM,"FW,MF",Cagliari,20,2003,5,0,39,0.4,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,Serie A,2023-2024
Roberto Gagliardini,it ITA,"MF,DF",Monza,29,1994,33,29,2360,26.2,1,2,3,1,0,0,5,0,2.9,2.9,1.7,4.6,38,120,36,Serie A,2023-2024
Remo Freuler,ch SUI,MF,Bologna,31,1992,32,30,2624,29.2,1,1,2,1,0,0,9,0,1.2,1.2,1.1,2.3,37,165,48,Serie A,2023-2024
Alessandro Florenzi,it ITA,DF,Milan,32,1991,31,19,1732,19.2,1,4,5,1,0,0,5,0,1.7,1.7,3.4,5.1,29,106,50,Serie A,2023-2024
Dan Ndoye,ch SUI,"FW,MF",Bologna,22,2000,32,20,1771,19.7,1,1,2,1,0,0,4,0,4.9,4.9,1.8,6.6,88,36,173,Serie A,2023-2024
Gianluca Gaetano,it ITA,MF,Napoli,23,2000,9,1,161,1.8,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,6,6,5,Serie A,2023-2024
Sam Beukema,nl NED,DF,Bologna,24,1998,30,29,2547,28.3,1,1,2,1,0,0,6,1,1.9,1.9,0.8,2.7,14,76,5,Serie A,2023-2024
Alberto Cerri,it ITA,FW,Empoli,27,1996,12,10,545,6.1,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.4,3,9,23,Serie A,2023-2024
Pietro Pellegri,it ITA,FW,Torino,22,2001,24,7,756,8.4,1,1,2,1,0,0,3,0,1.0,1.0,0.3,1.4,14,8,52,Serie A,2023-2024
Pedro,es ESP,"FW,MF",Lazio,36,1987,33,5,816,9.1,1,1,2,1,0,0,4,0,1.5,1.5,2.1,3.6,31,33,81,Serie A,2023-2024
Mathías Olivera,uy URU,DF,Napoli,25,1997,23,18,1569,17.4,1,1,2,1,0,0,3,0,0.5,0.5,0.9,1.4,31,89,93,Serie A,2023-2024
Cyril Ngonge,be BEL,FW,Napoli,23,2000,13,1,315,3.5,1,0,1,1,0,0,2,0,1.0,1.0,0.8,1.8,18,11,43,Serie A,2023-2024
Federico Fazio,ar ARG,DF,Salernitana,36,1987,17,15,1355,15.1,1,0,1,1,0,0,3,1,0.4,0.4,0.1,0.5,2,27,2,Serie A,2023-2024
Samuel Chukwueze,ng NGA,FW,Milan,24,1999,24,12,1017,11.3,1,3,4,1,0,0,1,0,1.7,1.7,2.3,3.9,52,51,135,Serie A,2023-2024
Andrea Petagna,it ITA,FW,Cagliari,28,1995,18,13,995,11.1,1,1,2,1,0,0,2,0,1.6,1.6,1.0,2.6,11,14,56,Serie A,2023-2024
Luca Pellegrini,it ITA,DF,Lazio,24,1999,19,8,786,8.7,1,0,1,1,0,0,7,1,0.2,0.2,0.3,0.5,18,46,30,Serie A,2023-2024
Alessandro Bastoni,it ITA,DF,Inter,24,1999,28,28,2268,25.2,1,3,4,1,0,0,5,0,1.2,1.2,3.4,4.6,63,142,77,Serie A,2023-2024
Sandi Lovrić,si SVN,MF,Udinese,25,1998,29,21,1987,22.1,1,3,4,1,0,0,1,1,3.5,3.5,3.3,6.8,52,80,80,Serie A,2023-2024
Agustín Martegani,ar ARG,MF,Salernitana,23,2000,18,6,731,8.1,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,14,28,22,Serie A,2023-2024
Mirko Marić,hr CRO,FW,Monza,28,1995,10,1,287,3.2,1,0,1,1,0,0,0,1,0.9,0.9,0.5,1.3,2,4,30,Serie A,2023-2024
Gian Marco Ferrari,it ITA,DF,Sassuolo,31,1992,31,25,2272,25.2,1,0,1,1,0,0,4,0,1.6,1.6,0.3,1.9,32,148,7,Serie A,2023-2024
Antoine Makoumbou,cg CGO,MF,Cagliari,25,1998,32,32,2702,30.0,1,0,1,1,0,0,5,2,0.7,0.7,0.9,1.6,37,137,52,Serie A,2023-2024
Joan Gonzàlez,es ESP,MF,Lecce,21,2002,29,13,1291,14.3,1,1,2,1,0,0,6,0,1.2,1.2,1.0,2.2,25,49,41,Serie A,2023-2024
Adam Marušić,me MNE,DF,Lazio,30,1992,37,37,3100,34.4,1,0,1,1,0,0,3,1,0.4,0.4,0.8,1.2,35,118,108,Serie A,2023-2024
Junior Messias,br BRA,"MF,DF",Genoa,32,1991,18,13,1053,11.7,1,0,1,1,0,0,0,0,1.6,1.6,1.3,2.9,35,29,75,Serie A,2023-2024
Lautaro Gianetti,ar ARG,DF,Udinese,29,1993,7,7,630,7.0,1,0,1,1,0,0,4,0,0.4,0.4,0.1,0.4,2,4,0,Serie A,2023-2024
Emmanuel Gyasi,gh GHA,"DF,FW",Empoli,29,1994,33,21,1879,20.9,1,2,3,1,0,0,8,0,3.5,3.5,1.5,5.0,15,41,60,Serie A,2023-2024
Fabio Miretti,it ITA,MF,Juventus,19,2003,25,16,1103,12.3,1,1,2,1,0,0,3,0,1.2,1.2,1.1,2.3,22,43,62,Serie A,2023-2024
Chukwubuikem Ikwuemesi,ng NGA,FW,Salernitana,21,2001,25,11,1061,11.8,1,1,2,1,0,0,2,0,2.4,2.4,0.7,3.1,11,10,70,Serie A,2023-2024
Samuel Iling-Junior,eng ENG,"DF,MF",Juventus,19,2003,24,4,810,9.0,1,2,3,1,0,0,1,0,0.7,0.7,1.3,2.0,29,25,64,Serie A,2023-2024
Diego Llorente,es ESP,DF,Roma,29,1993,29,27,2170,24.1,1,1,2,1,0,0,5,0,0.3,0.3,0.6,0.9,20,75,5,Serie A,2023-2024
Manuel Locatelli,it ITA,MF,Juventus,25,1998,36,34,3008,33.4,1,4,5,1,0,0,6,0,1.3,1.3,1.4,2.7,21,232,26,Serie A,2023-2024
Jovane Cabral,cv CPV,"MF,FW",Salernitana,25,1998,12,8,678,7.5,1,0,1,1,0,0,1,0,1.2,1.2,0.4,1.6,22,40,39,Serie A,2023-2024
Tajon Buchanan,ca CAN,DF,Inter,24,1999,10,0,161,1.8,1,0,1,1,0,0,0,0,0.2,0.2,0.3,0.5,12,4,22,Serie A,2023-2024
Davide Calabria,it ITA,DF,Milan,26,1996,29,26,2185,24.3,1,3,4,1,0,0,5,2,1.3,1.3,1.2,2.5,31,140,66,Serie A,2023-2024
Luca Caldirola,it ITA,DF,Monza,32,1991,29,23,2141,23.8,1,1,2,1,0,0,7,1,0.5,0.5,0.6,1.1,10,56,9,Serie A,2023-2024
Emil Holm,se SWE,DF,Atalanta,23,2000,22,12,947,10.5,1,1,2,1,0,0,5,0,2.7,2.7,0.8,3.6,28,27,80,Serie A,2023-2024
Nicolò Cambiaghi,it ITA,"FW,MF",Empoli,22,2000,37,29,2553,28.4,1,1,2,1,0,0,3,0,3.9,3.9,2.8,6.7,128,63,197,Serie A,2023-2024
Sebastiano Luperto,it ITA,DF,Empoli,26,1996,38,38,3406,37.8,1,1,2,1,0,0,4,0,1.7,1.7,1.0,2.7,13,100,13,Serie A,2023-2024
Arijon Ibrahimović,de GER,"FW,DF",Frosinone,17,2005,16,5,474,5.3,1,1,2,1,0,0,1,0,0.8,0.8,0.7,1.5,10,22,54,Serie A,2023-2024
Santiago Castro,ar ARG,FW,Bologna,18,2004,8,2,242,2.7,1,1,2,1,0,0,1,0,1.0,1.0,0.5,1.5,1,1,15,Serie A,2023-2024
Andrea Carboni,it ITA,DF,Monza,22,2001,21,16,1487,16.5,1,0,1,1,0,0,1,0,1.2,1.2,0.5,1.7,13,46,22,Serie A,2023-2024
Gaetano Castrovilli,it ITA,"FW,MF",Fiorentina,26,1997,6,5,367,4.1,1,2,3,1,0,0,0,0,0.3,0.3,0.6,0.9,14,12,25,Serie A,2023-2024
Danilo Cataldi,it ITA,MF,Lazio,28,1994,28,15,1361,15.1,1,0,1,1,0,0,8,0,0.4,0.4,0.8,1.1,9,69,7,Serie A,2023-2024
Jakub Jankto,cz CZE,"MF,FW",Cagliari,27,1996,18,13,872,9.7,1,2,3,1,0,0,0,0,1.5,1.5,0.5,1.9,12,26,48,Serie A,2023-2024
Juan Jesus,br BRA,DF,Napoli,32,1991,24,23,2116,23.5,1,0,1,1,0,0,7,0,1.3,1.3,0.3,1.6,6,82,2,Serie A,2023-2024
Christian Kabasele,be BEL,DF,Udinese,32,1991,13,10,861,9.6,1,1,2,1,0,0,5,0,1.2,1.2,0.5,1.6,7,22,1,Serie A,2023-2024
Hassane Kamara,ci CIV,DF,Udinese,29,1994,35,27,2225,24.7,1,1,2,1,0,0,4,0,1.9,1.9,2.8,4.8,61,81,94,Serie A,2023-2024
Sead Kolašinac,ba BIH,DF,Atalanta,30,1993,30,25,2178,24.2,1,0,1,1,0,0,4,0,1.3,1.3,1.1,2.4,32,94,30,Serie A,2023-2024
Michael Kayode,it ITA,DF,Fiorentina,19,2004,26,22,2058,22.9,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,45,80,102,Serie A,2023-2024
Rasmus Kristensen,dk DEN,DF,Roma,26,1997,29,19,1744,19.4,1,1,2,1,0,0,5,0,0.5,0.5,0.9,1.5,16,40,115,Serie A,2023-2024
Viktor Kovalenko,ua UKR,MF,Empoli,27,1996,17,4,613,6.8,1,1,2,1,0,0,1,0,0.9,0.9,0.8,1.7,4,20,24,Serie A,2023-2024
Mitchel Bakker,nl NED,DF,Atalanta,23,2000,14,3,382,4.2,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,12,10,20,Serie A,2023-2024
Cristian Volpato,it ITA,"MF,FW",Sassuolo,19,2003,22,5,645,7.2,1,0,1,1,0,0,1,0,0.5,0.5,1.4,1.9,34,53,49,Serie A,2023-2024
Stefan de Vrij,nl NED,DF,Inter,31,1992,25,17,1586,17.6,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,6,43,2,Serie A,2023-2024
Jordan Zemura,zw ZIM,DF,Udinese,23,1999,27,10,1038,11.5,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,23,32,52,Serie A,2023-2024
Jaime Báez,uy URU,"FW,MF",Frosinone,28,1995,11,6,500,5.6,1,0,1,1,0,0,1,0,0.5,0.5,0.5,1.0,12,29,39,Serie A,2023-2024
Gabriele Zappa,it ITA,DF,Cagliari,23,1999,38,25,2561,28.5,1,3,4,1,0,0,2,0,1.5,1.5,3.3,4.8,35,99,84,Serie A,2023-2024
Duván Zapata,co COL,FW,Atalanta,32,1991,2,2,112,1.2,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,3,3,13,Serie A,2023-2024
Kristjan Asllani,al ALB,MF,Inter,21,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,Serie A,2023-2024
Mateusz Łęgowski,pl POL,MF,Salernitana,20,2003,29,10,1145,12.7,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.5,16,37,17,Serie A,2023-2024
David Akpan Ankeye,ng NGA,FW,Genoa,21,2002,6,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,2,Serie A,2023-2024
Carlos Alcaraz,ar ARG,MF,Juventus,20,2002,10,3,380,4.2,0,1,1,0,0,0,0,0,0.4,0.4,0.1,0.5,6,27,9,Serie A,2023-2024
Lorenzo Amatucci,it ITA,MF,Fiorentina,19,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,Serie A,2023-2024
Bruno Amione,ar ARG,DF,Hellas Verona,21,2002,10,7,579,6.4,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,17,2,Serie A,2023-2024
Angeliño,es ESP,DF,Roma,26,1997,16,14,1141,12.7,0,1,1,0,0,0,2,0,0.2,0.2,1.6,1.7,12,40,55,Serie A,2023-2024
Lorenzo Venuti,it ITA,DF,Lecce,28,1995,14,3,364,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,7,16,15,Serie A,2023-2024
Emanuele Valeri,it ITA,DF,Frosinone,24,1998,16,14,1178,13.1,0,1,1,0,0,0,3,0,0.9,0.9,2.4,3.3,38,41,61,Serie A,2023-2024
Mamadou Coulibaly,sn SEN,DF,Salernitana,24,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Serie A,2023-2024
Lassana Coulibaly,ml MLI,MF,Salernitana,27,1996,28,25,2082,23.1,0,1,1,0,0,0,5,0,0.6,0.6,0.8,1.4,29,88,38,Serie A,2023-2024
Benoît Costil,fr FRA,GK,Salernitana,36,1987,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Serie A,2023-2024
João Costa,br BRA,"MF,FW",Roma,18,2005,3,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,Serie A,2023-2024
Giacomo Corona,it ITA,FW,Empoli,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Serie A,2023-2024
Jeppe Corfitzen,dk DEN,FW,Lecce,18,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,Serie A,2023-2024
Tommaso Corazza,it ITA,DF,Bologna,19,2004,9,1,195,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,10,14,9,Serie A,2023-2024
Nikita Contini Baranovsky,it ITA,GK,Napoli,27,1996,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Serie A,2023-2024
Andrea Consigli,it ITA,GK,Sassuolo,36,1987,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,Serie A,2023-2024
Pietro Comuzzo,it ITA,"DF,FW",Fiorentina,18,2005,4,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,Serie A,2023-2024
David Zima,cz CZE,DF,Torino,22,2000,5,0,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,Serie A,2023-2024
