Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
35.0,Sun,2022-05-01,15:00,Monaco,Angers,2.6,0.7,2–0,2021-2022,385
35.0,Sun,2022-05-01,15:00,Brest,Clermont Foot,1.3,1.1,2–0,2021-2022,386
35.0,Sun,2022-05-01,17:05,Bordeaux,Nice,0.3,2.7,0–1,2021-2022,387
35.0,Sun,2022-05-01,20:45,Marseille,Lyon,1.4,2.4,0–3,2021-2022,388
36.0,Fri,2022-05-06,21:00,Lille,Monaco,1.0,0.3,1–2,2021-2022,390
36.0,Sat,2022-05-07,17:00,Brest,Strasbourg,0.4,2.2,0–1,2021-2022,391
36.0,Sun,2022-05-08,13:00,Metz,Lyon,2.0,2.0,3–2,2021-2022,392
36.0,Sun,2022-05-08,15:00,Reims,Lens,0.5,1.8,1–2,2021-2022,393
36.0,Sun,2022-05-08,15:00,Angers,Bordeaux,2.9,0.8,4–1,2021-2022,394
36.0,Sun,2022-05-08,15:00,Clermont Foot,Montpellier,2.2,1.2,2–1,2021-2022,395
36.0,Sun,2022-05-08,17:05,Lorient,Marseille,0.2,1.6,0–3,2021-2022,396
36.0,Sun,2022-05-08,20:45,Paris S-G,Troyes,2.4,1.7,2–2,2021-2022,397
36.0,Wed,2022-05-11,19:00,Nice,Saint-Étienne,1.4,2.1,4–2,2021-2022,398
36.0,Wed,2022-05-11,21:00,Nantes,Rennes,1.2,2.0,2–1,2021-2022,399
37.0,Sat,2022-05-14,21:00,Strasbourg,Clermont Foot,0.9,0.7,1–0,2021-2022,401
37.0,Sat,2022-05-14,21:00,Monaco,Brest,3.1,1.9,4–2,2021-2022,402
37.0,Sat,2022-05-14,21:00,Metz,Angers,0.4,0.7,1–0,2021-2022,403
37.0,Sat,2022-05-14,21:00,Montpellier,Paris S-G,0.7,2.7,0–4,2021-2022,404
37.0,Sat,2022-05-14,21:00,Bordeaux,Lorient,1.0,0.6,0–0,2021-2022,405
37.0,Sat,2022-05-14,21:00,Troyes,Lens,0.3,0.8,1–3,2021-2022,406
37.0,Sat,2022-05-14,21:00,Rennes,Marseille,1.6,0.4,2–0,2021-2022,407
37.0,Sat,2022-05-14,21:00,Lyon,Nantes,2.2,2.0,3–2,2021-2022,408
37.0,Sat,2022-05-14,21:00,Saint-Étienne,Reims,1.6,2.0,1–2,2021-2022,409
37.0,Sat,2022-05-14,21:00,Nice,Lille,1.4,2.0,1–3,2021-2022,410
38.0,Sat,2022-05-21,21:00,Lille,Rennes,1.8,1.2,2–2,2021-2022,412
38.0,Sat,2022-05-21,21:00,Reims,Nice,0.7,1.8,2–3,2021-2022,413
38.0,Sat,2022-05-21,21:00,Clermont Foot,Lyon,2.3,2.0,1–2,2021-2022,414
38.0,Sat,2022-05-21,21:00,Marseille,Strasbourg,2.3,1.1,4–0,2021-2022,415
38.0,Sat,2022-05-21,21:00,Paris S-G,Metz,5.4,0.7,5–0,2021-2022,416
38.0,Sat,2022-05-21,21:00,Lorient,Troyes,1.2,0.4,1–1,2021-2022,417
38.0,Sat,2022-05-21,21:00,Angers,Montpellier,2.5,1.6,2–0,2021-2022,418
38.0,Sat,2022-05-21,21:00,Lens,Monaco,1.6,1.4,2–2,2021-2022,419
38.0,Sat,2022-05-21,21:00,Nantes,Saint-Étienne,2.0,1.6,1–1,2021-2022,420
38.0,Sat,2022-05-21,21:00,Brest,Bordeaux,0.9,2.8,2–4,2021-2022,421
