Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
29.0,Fri,2023-03-31,21:00,Marseille,Montpellier,1.3,0.9,1–1,2022-2023,309
29.0,Sat,2023-04-01,17:00,Auxerre,Troyes,1.1,1.5,1–0,2022-2023,310
29.0,Sat,2023-04-01,21:00,Rennes,Lens,1.0,1.5,0–1,2022-2023,311
29.0,Sun,2023-04-02,13:00,Lille,Lorient,2.0,0.2,3–1,2022-2023,312
29.0,Sun,2023-04-02,15:00,Angers,Nice,0.9,1.5,1–1,2022-2023,313
29.0,Sun,2023-04-02,15:00,Brest,Toulouse,1.7,1.2,3–1,2022-2023,314
29.0,Sun,2023-04-02,15:00,Nantes,Reims,1.3,2.2,0–3,2022-2023,315
29.0,Sun,2023-04-02,15:00,Clermont Foot,Ajaccio,2.4,0.4,2–1,2022-2023,316
29.0,Sun,2023-04-02,17:05,Monaco,Strasbourg,1.4,1.5,4–3,2022-2023,317
29.0,Sun,2023-04-02,20:45,Paris S-G,Lyon,1.1,1.6,0–1,2022-2023,318
30.0,Fri,2023-04-07,21:00,Lens,Strasbourg,1.0,0.8,2–1,2022-2023,320
30.0,Sat,2023-04-08,17:00,Angers,Lille,1.0,1.4,1–0,2022-2023,321
30.0,Sat,2023-04-08,21:00,Nice,Paris S-G,1.5,1.2,0–2,2022-2023,322
30.0,Sun,2023-04-09,13:00,Lyon,Rennes,1.1,1.1,3–1,2022-2023,323
30.0,Sun,2023-04-09,15:00,Montpellier,Toulouse,1.9,2.1,1–2,2022-2023,324
30.0,Sun,2023-04-09,15:00,Reims,Brest,3.4,1.4,1–1,2022-2023,325
30.0,Sun,2023-04-09,15:00,Ajaccio,Auxerre,1.1,0.8,0–3,2022-2023,326
30.0,Sun,2023-04-09,15:00,Troyes,Clermont Foot,0.4,1.3,0–2,2022-2023,327
30.0,Sun,2023-04-09,17:05,Nantes,Monaco,1.1,1.3,2–2,2022-2023,328
30.0,Sun,2023-04-09,20:45,Lorient,Marseille,0.4,0.9,0–0,2022-2023,329
31.0,Fri,2023-04-14,21:00,Toulouse,Lyon,1.2,2.3,1–2,2022-2023,331
31.0,Sat,2023-04-15,17:00,Rennes,Reims,2.9,0.4,3–0,2022-2023,332
31.0,Sat,2023-04-15,21:00,Paris S-G,Lens,1.2,1.8,3–1,2022-2023,333
31.0,Sun,2023-04-16,13:00,Lille,Montpellier,2.1,0.4,2–1,2022-2023,334
31.0,Sun,2023-04-16,15:00,Auxerre,Nantes,2.6,0.9,2–1,2022-2023,335
31.0,Sun,2023-04-16,15:00,Strasbourg,Ajaccio,1.6,0.4,3–1,2022-2023,336
31.0,Sun,2023-04-16,15:00,Brest,Nice,1.3,0.8,1–0,2022-2023,337
31.0,Sun,2023-04-16,15:00,Clermont Foot,Angers,2.1,0.3,2–1,2022-2023,338
31.0,Sun,2023-04-16,17:05,Monaco,Lorient,1.9,1.1,3–1,2022-2023,339
31.0,Sun,2023-04-16,20:45,Marseille,Troyes,3.7,0.4,3–1,2022-2023,340
32.0,Fri,2023-04-21,21:00,Angers,Paris S-G,1.8,1.6,1–2,2022-2023,342
32.0,Sat,2023-04-22,17:00,Auxerre,Lille,1.5,2.2,1–1,2022-2023,343
32.0,Sat,2023-04-22,21:00,Lens,Monaco,2.3,1.6,3–0,2022-2023,344
32.0,Sun,2023-04-23,13:00,Reims,Strasbourg,1.4,0.8,0–2,2022-2023,345
32.0,Sun,2023-04-23,15:00,Nice,Clermont Foot,1.3,1.0,1–2,2022-2023,346
32.0,Sun,2023-04-23,15:00,Ajaccio,Brest,0.3,0.6,0–0,2022-2023,347
32.0,Sun,2023-04-23,15:00,Nantes,Troyes,1.7,1.8,2–2,2022-2023,348
32.0,Sun,2023-04-23,15:00,Lorient,Toulouse,0.6,1.1,0–1,2022-2023,349
32.0,Sun,2023-04-23,17:05,Montpellier,Rennes,0.9,1.1,1–0,2022-2023,350
32.0,Sun,2023-04-23,20:45,Lyon,Marseille,1.0,2.0,1–2,2022-2023,351
33.0,Fri,2023-04-28,21:00,Strasbourg,Lyon,1.3,0.8,1–2,2022-2023,353
33.0,Sat,2023-04-29,17:00,Lille,Ajaccio,1.6,0.5,3–0,2022-2023,354
33.0,Sun,2023-04-30,13:00,Monaco,Montpellier,1.1,1.9,0–4,2022-2023,355
33.0,Sun,2023-04-30,15:00,Rennes,Angers,2.1,1.0,4–2,2022-2023,356
33.0,Sun,2023-04-30,15:00,Troyes,Nice,0.7,3.3,0–1,2022-2023,357
33.0,Sun,2023-04-30,15:00,Clermont Foot,Reims,1.6,0.8,1–0,2022-2023,358
33.0,Sun,2023-04-30,17:05,Paris S-G,Lorient,1.8,2.9,1–3,2022-2023,359
33.0,Sun,2023-04-30,20:45,Marseille,Auxerre,2.6,0.5,2–1,2022-2023,360
33.0,Tue,2023-05-02,21:00,Toulouse,Lens,0.6,1.2,0–1,2022-2023,361
33.0,Wed,2023-05-03,21:00,Brest,Nantes,0.6,1.0,2–0,2022-2023,362
34.0,Sat,2023-05-06,17:00,Nice,Rennes,1.6,1.3,2–1,2022-2023,364
34.0,Sat,2023-05-06,19:00,Reims,Lille,2.0,1.7,1–0,2022-2023,365
34.0,Sat,2023-05-06,21:00,Lens,Marseille,0.7,1.3,2–1,2022-2023,366
34.0,Sun,2023-05-07,13:00,Angers,Monaco,1.0,2.1,1–2,2022-2023,367
34.0,Sun,2023-05-07,15:00,Lorient,Brest,1.0,1.5,2–1,2022-2023,368
34.0,Sun,2023-05-07,15:00,Ajaccio,Toulouse,0.3,1.7,0–0,2022-2023,369
34.0,Sun,2023-05-07,15:00,Nantes,Strasbourg,0.8,2.2,0–2,2022-2023,370
34.0,Sun,2023-05-07,15:00,Auxerre,Clermont Foot,1.2,1.5,1–1,2022-2023,371
34.0,Sun,2023-05-07,17:05,Lyon,Montpellier,2.9,1.8,5–4,2022-2023,372
34.0,Sun,2023-05-07,20:45,Troyes,Paris S-G,0.7,4.1,1–3,2022-2023,373
35.0,Fri,2023-05-12,21:00,Lens,Reims,1.5,1.7,2–1,2022-2023,375
35.0,Sat,2023-05-13,17:00,Strasbourg,Nice,2.0,0.5,2–0,2022-2023,376
35.0,Sat,2023-05-13,21:00,Paris S-G,Ajaccio,2.3,0.4,5–0,2022-2023,377
35.0,Sun,2023-05-14,13:00,Clermont Foot,Lyon,1.8,1.7,2–1,2022-2023,378
35.0,Sun,2023-05-14,15:00,Toulouse,Nantes,1.3,1.0,0–0,2022-2023,379
35.0,Sun,2023-05-14,15:00,Montpellier,Lorient,1.6,0.6,1–1,2022-2023,380
35.0,Sun,2023-05-14,15:00,Rennes,Troyes,3.9,0.4,4–0,2022-2023,381
35.0,Sun,2023-05-14,15:00,Brest,Auxerre,1.6,0.6,1–0,2022-2023,382
35.0,Sun,2023-05-14,17:05,Monaco,Lille,0.7,0.9,0–0,2022-2023,383
35.0,Sun,2023-05-14,20:45,Marseille,Angers,2.7,0.3,3–1,2022-2023,384
36.0,Fri,2023-05-19,21:00,Lyon,Monaco,2.1,1.8,3–1,2022-2023,386
36.0,Sat,2023-05-20,17:00,Nantes,Montpellier,0.9,1.8,0–3,2022-2023,387
36.0,Sat,2023-05-20,21:00,Lille,Marseille,1.7,0.7,2–1,2022-2023,388
36.0,Sun,2023-05-21,13:00,Ajaccio,Rennes,0.1,1.3,0–5,2022-2023,389
36.0,Sun,2023-05-21,15:00,Nice,Toulouse,2.2,0.8,0–0,2022-2023,390
36.0,Sun,2023-05-21,15:00,Reims,Angers,1.5,1.2,2–2,2022-2023,391
36.0,Sun,2023-05-21,15:00,Brest,Clermont Foot,1.3,0.5,2–1,2022-2023,392
36.0,Sun,2023-05-21,15:00,Troyes,Strasbourg,0.6,1.6,1–1,2022-2023,393
36.0,Sun,2023-05-21,17:05,Lorient,Lens,1.3,1.9,1–3,2022-2023,394
36.0,Sun,2023-05-21,20:45,Auxerre,Paris S-G,0.9,2.1,1–2,2022-2023,395
37.0,Sat,2023-05-27,21:00,Lyon,Reims,2.6,1.1,3–0,2022-2023,397
37.0,Sat,2023-05-27,21:00,Marseille,Brest,1.1,1.0,1–2,2022-2023,398
37.0,Sat,2023-05-27,21:00,Clermont Foot,Lorient,1.4,1.1,2–0,2022-2023,399
37.0,Sat,2023-05-27,21:00,Angers,Troyes,1.2,0.3,2–1,2022-2023,400
37.0,Sat,2023-05-27,21:00,Strasbourg,Paris S-G,1.2,1.0,1–1,2022-2023,401
37.0,Sat,2023-05-27,21:00,Lens,Ajaccio,2.3,0.2,3–0,2022-2023,402
37.0,Sat,2023-05-27,21:00,Toulouse,Auxerre,0.8,0.9,1–1,2022-2023,403
37.0,Sat,2023-05-27,21:00,Rennes,Monaco,1.3,0.5,2–0,2022-2023,404
37.0,Sat,2023-05-27,21:00,Lille,Nantes,2.1,1.0,2–1,2022-2023,405
37.0,Sat,2023-05-27,21:00,Montpellier,Nice,2.3,3.4,2–3,2022-2023,406
38.0,Sat,2023-06-03,21:00,Lorient,Strasbourg,0.5,1.0,2–1,2022-2023,408
38.0,Sat,2023-06-03,21:00,Ajaccio,Marseille,0.1,1.4,1–0,2022-2023,409
38.0,Sat,2023-06-03,21:00,Nice,Lyon,2.3,1.8,3–1,2022-2023,410
38.0,Sat,2023-06-03,21:00,Monaco,Toulouse,2.2,2.6,1–2,2022-2023,411
38.0,Sat,2023-06-03,21:00,Brest,Rennes,1.5,1.9,1–2,2022-2023,412
38.0,Sat,2023-06-03,21:00,Auxerre,Lens,3.3,2.8,1–3,2022-2023,413
38.0,Sat,2023-06-03,21:00,Troyes,Lille,0.4,1.4,1–1,2022-2023,414
38.0,Sat,2023-06-03,21:00,Paris S-G,Clermont Foot,2.2,3.1,2–3,2022-2023,415
38.0,Sat,2023-06-03,21:00,Reims,Montpellier,1.5,2.3,1–3,2022-2023,416
38.0,Sat,2023-06-03,21:00,Nantes,Angers,1.1,0.3,1–0,2022-2023,417
