Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
33.0,Sat,2022-05-07,15:30,Köln,Wolfsburg,1.2,1.1,0–1,2021-2022,326
33.0,Sat,2022-05-07,18:30,Hertha BSC,Mainz 05,1.1,0.7,1–2,2021-2022,327
33.0,Sun,2022-05-08,15:30,Eint Frankfurt,Gladbach,0.8,1.4,1–1,2021-2022,328
33.0,Sun,2022-05-08,17:30,Bayern Munich,Stuttgart,2.6,1.5,2–2,2021-2022,329
33.0,Sun,2022-05-08,19:30,RB Leipzig,Augsburg,3.2,0.3,4–0,2021-2022,330
34.0,Sat,2022-05-14,15:30,Arminia,RB Leipzig,1.6,3.0,1–1,2021-2022,332
34.0,Sat,2022-05-14,15:30,Wolfsburg,Bayern Munich,1.5,2.1,2–2,2021-2022,333
34.0,Sat,2022-05-14,15:30,Augsburg,Greuther Fürth,1.1,0.5,2–1,2021-2022,334
34.0,Sat,2022-05-14,15:30,Stuttgart,Köln,3.9,1.2,2–1,2021-2022,335
34.0,Sat,2022-05-14,15:30,Union Berlin,Bochum,2.6,0.2,3–2,2021-2022,336
34.0,Sat,2022-05-14,15:30,Leverkusen,Freiburg,2.2,1.1,2–1,2021-2022,337
34.0,Sat,2022-05-14,15:30,Gladbach,Hoffenheim,3.2,1.6,5–1,2021-2022,338
34.0,Sat,2022-05-14,15:30,Dortmund,Hertha BSC,1.3,1.0,2–1,2021-2022,339
34.0,Sat,2022-05-14,15:30,Mainz 05,Eint Frankfurt,1.3,1.6,2–2,2021-2022,340
